Abbateggio,2126.75,20160818_0000
Acciano,5806.75,20160818_0000
Accumoli,14695.0,20160818_0000
Acquacanina,5009.75,20160818_0000
Acqualagna,22517.5,20160818_0000
Acquapendente,40661.0,20160818_0000
Acquasanta Terme,23332.0,20160818_0000
Acquasparta,21206.5,20160818_0000
Acquaviva Picena,18819.75,20160818_0000
Agugliano,12729.5,20160818_0000
Alanno,11446.5,20160818_0000
Alba Adriatica,94392.5,20160818_0000
Allerona,12687.25,20160818_0000
Allumiere,9977.25,20160818_0000
Altidona,22601.0,20160818_0000
Alviano,5118.5,20160818_0000
Amandola,30985.5,20160818_0000
Amatrice,44134.75,20160818_0000
Amelia,54002.0,20160818_0000
Ancarano,10204.25,20160818_0000
Ancona,327072.0,20160818_0000
Anghiari,51465.5,20160818_0000
Antrodoco,14105.5,20160818_0000
Apecchio,14682.5,20160818_0000
Apiro,15575.5,20160818_0000
Appignano,13145.0,20160818_0000
Appignano del Tronto,10186.5,20160818_0000
Arcevia,32281.75,20160818_0000
Arezzo,439935.0,20160818_0000
Ari,4719.25,20160818_0000
Arielli,6015.75,20160818_0000
Arlena di Castro,158.0,20160818_0000
Arquata del Tronto,15890.75,20160818_0000
Arrone,10713.5,20160818_0000
Arsita,4019.5,20160818_0000
Ascoli Piceno,162028.25,20160818_0000
Ascrea,2721.75,20160818_0000
Assisi,169520.5,20160818_0000
Atri,39494.75,20160818_0000
Attigliano,4630.0,20160818_0000
Avigliano Umbro,12701.0,20160818_0000
Badia Tedalda,11975.25,20160818_0000
Bagnoregio,14281.5,20160818_0000
Barbara,5568.5,20160818_0000
Barbarano Romano,10365.5,20160818_0000
Barchi,5475.25,20160818_0000
Barete,6420.75,20160818_0000
Barisciano,15448.75,20160818_0000
Baschi,13330.0,20160818_0000
Basciano,6192.25,20160818_0000
Bassano Romano,15664.0,20160818_0000
Bassano in Teverina,3719.25,20160818_0000
Bastia Umbra,78488.25,20160818_0000
Belforte all'Isauro,3052.0,20160818_0000
Belforte del Chienti,9035.0,20160818_0000
Bellante,15140.5,20160818_0000
Belmonte Piceno,4486.5,20160818_0000
Belmonte in Sabina,3857.5,20160818_0000
Belvedere Ostrense,10259.25,20160818_0000
Bettona,27735.5,20160818_0000
Bevagna,36455.75,20160818_0000
Bibbiena,14377.25,20160818_0000
Bisenti,6855.5,20160818_0000
Blera,14239.75,20160818_0000
Bolognano,5589.5,20160818_0000
Bolognola,4727.0,20160818_0000
Bolsena,39034.0,20160818_0000
Bomarzo,11223.75,20160818_0000
Borbona,8455.75,20160818_0000
Borgo Pace,6742.75,20160818_0000
Borgo Velino,7568.5,20160818_0000
Borgorose,17717.0,20160818_0000
Bracciano,6897.0,20160818_0000
Brittoli,2483.0,20160818_0000
Bucchianico,26848.0,20160818_0000
Bussi sul Tirino,6327.75,20160818_0000
Cagli,74222.0,20160818_0000
Cagnano Amiterno,10587.75,20160818_0000
Calascio,7468.25,20160818_0000
Calcata,2551.0,20160818_0000
Caldarola,10365.75,20160818_0000
Calvi dell'Umbria,7345.5,20160818_0000
Camerano,30192.25,20160818_0000
Camerata Picena,12878.0,20160818_0000
Camerino,45660.75,20160818_0000
Campagnano di Roma,1320.0,20160818_0000
Campello sul Clitunno,16920.5,20160818_0000
Campli,18518.0,20160818_0000
Campofilone,8285.25,20160818_0000
Camporotondo di Fiastrone,2290.25,20160818_0000
Campotosto,7132.5,20160818_0000
Canale Monterano,1113.0,20160818_0000
Canepina,12908.25,20160818_0000
Cannara,24773.25,20160818_0000
Canosa Sannita,4359.25,20160818_0000
Cantalice,11577.5,20160818_0000
Cantalupo in Sabina,4018.0,20160818_0000
Cantiano,18544.25,20160818_0000
Canzano,4602.25,20160818_0000
Capena,2690.0,20160818_0000
Capestrano,6178.0,20160818_0000
Capitignano,3711.0,20160818_0000
Capodimonte,16425.25,20160818_0000
Capolona,17602.25,20160818_0000
Caporciano,2313.25,20160818_0000
Cappelle sul Tavo,12636.0,20160818_0000
Capranica,23035.0,20160818_0000
Caprarola,17274.75,20160818_0000
Caprese Michelangelo,15915.0,20160818_0000
Caramanico Terme,11143.0,20160818_0000
Carapelle Calvisio,1970.25,20160818_0000
Carassai,7018.0,20160818_0000
Carbognano,7684.75,20160818_0000
Carpegna,2414.0,20160818_0000
Carpineto della Nora,3724.5,20160818_0000
Carsoli,476.25,20160818_0000
Cartoceto,6038.0,20160818_0000
Casacanditella,5285.5,20160818_0000
Casalincontrada,7553.75,20160818_0000
Casaprota,2745.75,20160818_0000
Cascia,42025.5,20160818_0000
Casoli,1864.5,20160818_0000
Casperia,7078.25,20160818_0000
Castel Castagna,3310.5,20160818_0000
Castel Focognano,9107.75,20160818_0000
Castel Frentano,13404.0,20160818_0000
Castel Giorgio,6690.75,20160818_0000
Castel Ritaldi,9925.5,20160818_0000
Castel Sant'Angelo,9812.0,20160818_0000
Castel Sant'Elia,10228.0,20160818_0000
Castel Viscardo,5146.0,20160818_0000
Castel del Monte,11085.75,20160818_0000
Castel di Lama,8555.75,20160818_0000
Castel di Tora,4033.75,20160818_0000
Castelbellino,12693.5,20160818_0000
