Abbateggio,1368.5,20150519_0000
Acciano,2180.25,20150519_0000
Accumoli,4970.75,20150519_0000
Acquacanina,1873.25,20150519_0000
Acqualagna,20561.0,20150519_0000
Acquapendente,32824.25,20150519_0000
Acquasanta Terme,14114.75,20150519_0000
Acquasparta,19983.25,20150519_0000
Acquaviva Picena,14912.25,20150519_0000
Agugliano,16502.5,20150519_0000
Alanno,10120.75,20150519_0000
Alba Adriatica,21965.25,20150519_0000
Allerona,9869.75,20150519_0000
Allumiere,4928.5,20150519_0000
Altidona,9203.5,20150519_0000
Alviano,4234.0,20150519_0000
Amandola,21573.25,20150519_0000
Amatrice,11951.25,20150519_0000
Amelia,52364.5,20150519_0000
Ancarano,8898.5,20150519_0000
Ancona,357690.0,20150519_0000
Anghiari,44532.0,20150519_0000
Antrodoco,9846.75,20150519_0000
Apecchio,12268.25,20150519_0000
Apiro,12023.75,20150519_0000
Appignano,18840.5,20150519_0000
Appignano del Tronto,9811.0,20150519_0000
Arcevia,29489.0,20150519_0000
Arezzo,466207.75,20150519_0000
Ari,3579.75,20150519_0000
Arielli,4171.5,20150519_0000
Arlena di Castro,160.75,20150519_0000
Arquata del Tronto,4593.25,20150519_0000
Arrone,8237.25,20150519_0000
Arsita,3740.25,20150519_0000
Ascoli Piceno,175820.25,20150519_0000
Ascrea,767.5,20150519_0000
Assisi,150597.0,20150519_0000
Atri,28667.75,20150519_0000
Attigliano,4924.25,20150519_0000
Avigliano Umbro,9800.75,20150519_0000
Badia Tedalda,7177.0,20150519_0000
Bagnoregio,9649.25,20150519_0000
Barbara,5081.25,20150519_0000
Barbarano Romano,8437.5,20150519_0000
Barchi,4420.5,20150519_0000
Barete,4047.75,20150519_0000
Barisciano,11518.25,20150519_0000
Baschi,10986.0,20150519_0000
Basciano,5541.25,20150519_0000
Bassano Romano,14421.25,20150519_0000
Bassano in Teverina,3218.75,20150519_0000
Bastia Umbra,87335.75,20150519_0000
Belforte all'Isauro,2507.5,20150519_0000
Belforte del Chienti,8351.5,20150519_0000
Bellante,12934.25,20150519_0000
Belmonte Piceno,4755.0,20150519_0000
Belmonte in Sabina,2439.25,20150519_0000
Belvedere Ostrense,10392.25,20150519_0000
Bettona,26441.25,20150519_0000
Bevagna,28621.5,20150519_0000
Bibbiena,11803.25,20150519_0000
Bisenti,5712.5,20150519_0000
Blera,13867.25,20150519_0000
Bolognano,4733.0,20150519_0000
Bolognola,2396.75,20150519_0000
Bolsena,21872.25,20150519_0000
Bomarzo,8417.75,20150519_0000
Borbona,2919.5,20150519_0000
Borgo Pace,4511.25,20150519_0000
Borgo Velino,4539.25,20150519_0000
Borgorose,9203.5,20150519_0000
Bracciano,7701.0,20150519_0000
Brittoli,1491.25,20150519_0000
Bucchianico,23354.75,20150519_0000
Bussi sul Tirino,4354.5,20150519_0000
Cagli,66788.0,20150519_0000
Cagnano Amiterno,6081.5,20150519_0000
Calascio,2045.5,20150519_0000
Calcata,2710.5,20150519_0000
Caldarola,9719.25,20150519_0000
Calvi dell'Umbria,6830.0,20150519_0000
Camerano,28698.75,20150519_0000
Camerata Picena,14095.75,20150519_0000
Camerino,47797.5,20150519_0000
Campagnano di Roma,1089.0,20150519_0000
Campello sul Clitunno,14474.5,20150519_0000
Campli,15863.5,20150519_0000
Campofilone,4396.0,20150519_0000
Camporotondo di Fiastrone,1811.0,20150519_0000
Campotosto,773.0,20150519_0000
Canale Monterano,898.75,20150519_0000
Canepina,11087.75,20150519_0000
