Abbateggio,1809.5,20170720_0000
Acciano,2965.0,20170720_0000
Accumoli,1679.0,20170720_0000
Acquacanina,1628.75,20170720_0000
Acqualagna,22105.75,20170720_0000
Acquapendente,37233.25,20170720_0000
Acquasanta Terme,15388.5,20170720_0000
Acquasparta,23425.0,20170720_0000
Acquaviva Picena,20388.5,20170720_0000
Agugliano,16255.5,20170720_0000
Alanno,12372.25,20170720_0000
Alba Adriatica,83755.25,20170720_0000
Allerona,11634.5,20170720_0000
Allumiere,7989.5,20170720_0000
Altidona,15489.5,20170720_0000
Alviano,2934.75,20170720_0000
Amandola,26603.0,20170720_0000
Amatrice,9923.75,20170720_0000
Amelia,51892.75,20170720_0000
Ancarano,11473.75,20170720_0000
Ancona,361467.0,20170720_0000
Anghiari,49250.0,20170720_0000
Antrodoco,10165.5,20170720_0000
Apecchio,15609.5,20170720_0000
Apiro,12675.0,20170720_0000
Appignano,19089.5,20170720_0000
Appignano del Tronto,9789.5,20170720_0000
Arcevia,28065.75,20170720_0000
Arezzo,528732.5,20170720_0000
Ari,4555.25,20170720_0000
Arielli,5314.25,20170720_0000
Arlena di Castro,160.5,20170720_0000
Arquata del Tronto,1827.0,20170720_0000
Arrone,11711.75,20170720_0000
Arsita,3550.0,20170720_0000
Ascoli Piceno,181496.25,20170720_0000
Ascrea,980.75,20170720_0000
Assisi,173703.25,20170720_0000
Atri,41639.5,20170720_0000
Attigliano,4306.25,20170720_0000
Avigliano Umbro,14318.25,20170720_0000
Badia Tedalda,12373.75,20170720_0000
Bagnoregio,12467.5,20170720_0000
Barbara,5599.75,20170720_0000
Barbarano Romano,8766.25,20170720_0000
Barchi,4738.5,20170720_0000
Barete,4582.0,20170720_0000
Barisciano,12281.0,20170720_0000
Baschi,16178.0,20170720_0000
Basciano,5814.75,20170720_0000
Bassano Romano,17092.75,20170720_0000
Bassano in Teverina,4094.75,20170720_0000
Bastia Umbra,85416.75,20170720_0000
Belforte all'Isauro,3352.0,20170720_0000
Belforte del Chienti,10477.5,20170720_0000
Bellante,18099.25,20170720_0000
Belmonte Piceno,4444.25,20170720_0000
Belmonte in Sabina,3406.5,20170720_0000
Belvedere Ostrense,10981.0,20170720_0000
Bettona,26369.25,20170720_0000
Bevagna,27868.25,20170720_0000
Bibbiena,14407.25,20170720_0000
Bisenti,6079.75,20170720_0000
Blera,12952.5,20170720_0000
Bolognano,4796.5,20170720_0000
Bolognola,2229.5,20170720_0000
Bolsena,26183.5,20170720_0000
Bomarzo,8741.75,20170720_0000
Borbona,3719.75,20170720_0000
Borgo Pace,5961.5,20170720_0000
Borgo Velino,4688.5,20170720_0000
Borgorose,11380.25,20170720_0000
Bracciano,7451.25,20170720_0000
Brittoli,2254.25,20170720_0000
Bucchianico,28557.75,20170720_0000
Bussi sul Tirino,4743.25,20170720_0000
Cagli,67124.75,20170720_0000
Cagnano Amiterno,6667.75,20170720_0000
Calascio,2706.0,20170720_0000
Calcata,2906.75,20170720_0000
Caldarola,11011.0,20170720_0000
Calvi dell'Umbria,8409.25,20170720_0000
Camerano,33611.0,20170720_0000
Camerata Picena,16544.25,20170720_0000
Camerino,37813.25,20170720_0000
Campagnano di Roma,2001.5,20170720_0000
Campello sul Clitunno,23062.25,20170720_0000
Campli,21330.5,20170720_0000
Campofilone,6444.25,20170720_0000
Camporotondo di Fiastrone,2469.25,20170720_0000
Campotosto,1058.25,20170720_0000
Canale Monterano,995.75,20170720_0000
Canepina,12737.0,20170720_0000
Cannara,21056.0,20170720_0000
Canosa Sannita,4003.0,20170720_0000
Cantalice,10398.25,20170720_0000
Cantalupo in Sabina,3822.75,20170720_0000
Cantiano,13788.5,20170720_0000
Canzano,4883.5,20170720_0000
Capena,3067.5,20170720_0000
Capestrano,3583.5,20170720_0000
Capitignano,1562.25,20170720_0000
Capodimonte,10364.5,20170720_0000
Capolona,20253.25,20170720_0000
Caporciano,1309.0,20170720_0000
Cappelle sul Tavo,12456.0,20170720_0000
Capranica,23483.25,20170720_0000
Caprarola,16468.25,20170720_0000
Caprese Michelangelo,12836.25,20170720_0000
Caramanico Terme,7969.75,20170720_0000
Carapelle Calvisio,758.25,20170720_0000
Carassai,5628.5,20170720_0000
Carbognano,6449.0,20170720_0000
Carpegna,2112.25,20170720_0000
Carpineto della Nora,3439.0,20170720_0000
Carsoli,279.25,20170720_0000
Cartoceto,8151.25,20170720_0000
Casacanditella,5447.25,20170720_0000
Casalincontrada,8114.5,20170720_0000
Casaprota,1974.75,20170720_0000
Cascia,22348.0,20170720_0000
Casoli,1505.75,20170720_0000
Casperia,6351.5,20170720_0000
Castel Castagna,2402.25,20170720_0000
Castel Focognano,7691.0,20170720_0000
Castel Frentano,13038.75,20170720_0000
Castel Giorgio,5956.25,20170720_0000
Castel Ritaldi,7924.25,20170720_0000
Castel Sant'Angelo,6861.0,20170720_0000
Castel Sant'Elia,12815.0,20170720_0000
Castel Viscardo,5480.5,20170720_0000
Castel del Monte,5061.25,20170720_0000
Castel di Lama,10973.5,20170720_0000
Castel di Tora,1111.5,20170720_0000
Castelbellino,11996.25,20170720_0000
Casteldelci,1767.5,20170720_0000
Castelfidardo,71374.25,20170720_0000
Castellalto,23923.0,20170720_0000
Castelleone di Suasa,7665.5,20170720_0000
Castelli,7706.25,20170720_0000
Castelnuovo di Farfa,2557.5,20170720_0000
Castelplanio,18705.0,20170720_0000
Castelraimondo,26047.25,20170720_0000
Castelsantangelo sul Nera,2115.0,20170720_0000
Castelvecchio Calvisio,850.5,20170720_0000
Castiglion Fiorentino,85272.75,20170720_0000
Castiglione Messer Raimondo,7082.5,20170720_0000
Castiglione a Casauria,4515.75,20170720_0000
Castiglione del Lago,101633.75,20170720_0000
Castiglione in Teverina,4026.5,20170720_0000
Castignano,11439.0,20170720_0000
Castilenti,6657.0,20170720_0000
Castorano,8338.75,20170720_0000
Catignano,3990.5,20170720_0000
Celano,5.0,20170720_0000
Celleno,3815.5,20170720_0000
Cellino Attanasio,9738.0,20170720_0000
Cepagatti,48385.25,20170720_0000
Cermignano,9472.5,20170720_0000
Cerreto d'Esi,11718.75,20170720_0000
Cerreto di Spoleto,7606.5,20170720_0000
Cessapalombo,4877.75,20170720_0000
Cetona,14707.5,20170720_0000
Chianciano Terme,5553.75,20170720_0000
Chiaravalle,51989.0,20170720_0000
Chieti,164247.0,20170720_0000
Chitignano,3587.25,20170720_0000
Chiusi,40909.5,20170720_0000
Chiusi della Verna,16884.5,20170720_0000
Cingoli,55457.75,20170720_0000
Citerna,11780.25,20170720_0000
Cittaducale,22276.0,20170720_0000
Cittareale,3779.5,20170720_0000
Città Sant'Angelo,81961.5,20170720_0000
Città della Pieve,46928.25,20170720_0000
Città di Castello,191368.0,20170720_0000
Civita Castellana,58281.25,20170720_0000
Civitanova Marche,176952.75,20170720_0000
Civitaquana,4676.75,20170720_0000
Civitella Casanova,6588.25,20170720_0000
Civitella San Paolo,12165.25,20170720_0000
Civitella d'Agliano,3917.75,20170720_0000
Civitella del Tronto,24127.25,20170720_0000
Collalto Sabino,274.75,20170720_0000
Collazzone,20019.25,20170720_0000
Colle di Tora,1286.0,20170720_0000
