Abbateggio,1758.75,20160626_0000
Acciano,2983.25,20160626_0000
Accumoli,6478.5,20160626_0000
Acquacanina,2516.75,20160626_0000
Acqualagna,21171.25,20160626_0000
Acquapendente,32896.5,20160626_0000
Acquasanta Terme,16752.0,20160626_0000
Acquasparta,22647.5,20160626_0000
Acquaviva Picena,16736.0,20160626_0000
Agugliano,12826.5,20160626_0000
Alanno,10925.75,20160626_0000
Alba Adriatica,62322.0,20160626_0000
Allerona,10235.5,20160626_0000
Allumiere,8072.5,20160626_0000
Altidona,16610.25,20160626_0000
Alviano,3886.25,20160626_0000
Amandola,25160.5,20160626_0000
Amatrice,18187.5,20160626_0000
Amelia,53237.0,20160626_0000
Ancarano,10172.25,20160626_0000
Ancona,326865.25,20160626_0000
Anghiari,48409.0,20160626_0000
Antrodoco,10231.0,20160626_0000
Apecchio,13203.25,20160626_0000
Apiro,12056.75,20160626_0000
Appignano,15624.75,20160626_0000
Appignano del Tronto,10345.25,20160626_0000
Arcevia,26942.0,20160626_0000
Arezzo,482266.75,20160626_0000
Ari,3849.0,20160626_0000
Arielli,5092.0,20160626_0000
Arlena di Castro,159.0,20160626_0000
Arquata del Tronto,7126.5,20160626_0000
Arrone,11818.0,20160626_0000
Arsita,3690.75,20160626_0000
Ascoli Piceno,170475.5,20160626_0000
Ascrea,1402.5,20160626_0000
Assisi,163532.0,20160626_0000
Atri,33017.0,20160626_0000
Attigliano,4764.0,20160626_0000
Avigliano Umbro,11426.75,20160626_0000
Badia Tedalda,8947.0,20160626_0000
Bagnoregio,12591.25,20160626_0000
Barbara,5238.5,20160626_0000
Barbarano Romano,9717.5,20160626_0000
Barchi,5648.0,20160626_0000
Barete,4829.75,20160626_0000
Barisciano,11935.75,20160626_0000
Baschi,11282.5,20160626_0000
Basciano,5566.5,20160626_0000
Bassano Romano,15986.25,20160626_0000
Bassano in Teverina,3607.5,20160626_0000
Bastia Umbra,84673.25,20160626_0000
Belforte all'Isauro,2903.75,20160626_0000
Belforte del Chienti,10601.75,20160626_0000
Bellante,15304.0,20160626_0000
Belmonte Piceno,4555.5,20160626_0000
Belmonte in Sabina,3100.25,20160626_0000
Belvedere Ostrense,10347.75,20160626_0000
Bettona,28435.25,20160626_0000
Bevagna,44728.75,20160626_0000
Bibbiena,13804.25,20160626_0000
Bisenti,7682.0,20160626_0000
Blera,14016.0,20160626_0000
Bolognano,4769.25,20160626_0000
Bolognola,3092.25,20160626_0000
Bolsena,28843.0,20160626_0000
Bomarzo,11222.75,20160626_0000
Borbona,4294.0,20160626_0000
Borgo Pace,5253.25,20160626_0000
Borgo Velino,5312.25,20160626_0000
Borgorose,11670.0,20160626_0000
Bracciano,9174.5,20160626_0000
Brittoli,2057.5,20160626_0000
Bucchianico,29010.75,20160626_0000
Bussi sul Tirino,4845.25,20160626_0000
Cagli,74754.0,20160626_0000
Cagnano Amiterno,6657.0,20160626_0000
Calascio,3230.25,20160626_0000
Calcata,3135.5,20160626_0000
Caldarola,10169.5,20160626_0000
Calvi dell'Umbria,7268.75,20160626_0000
Camerano,31011.25,20160626_0000
Camerata Picena,13147.75,20160626_0000
Camerino,43471.0,20160626_0000
Campagnano di Roma,1783.5,20160626_0000
Campello sul Clitunno,16913.75,20160626_0000
Campli,18363.25,20160626_0000
Campofilone,6951.25,20160626_0000
Camporotondo di Fiastrone,2140.0,20160626_0000
Campotosto,2687.25,20160626_0000
Canale Monterano,1051.5,20160626_0000
Canepina,12207.75,20160626_0000
Cannara,24056.0,20160626_0000
Canosa Sannita,3244.25,20160626_0000
Cantalice,10343.75,20160626_0000
Cantalupo in Sabina,3844.0,20160626_0000
Cantiano,13995.5,20160626_0000
Canzano,4183.75,20160626_0000
Capena,2586.0,20160626_0000
Capestrano,3144.0,20160626_0000
Capitignano,1646.25,20160626_0000
Capodimonte,12053.0,20160626_0000
Capolona,18690.5,20160626_0000
Caporciano,1144.5,20160626_0000
Cappelle sul Tavo,12060.0,20160626_0000
Capranica,23038.75,20160626_0000
Caprarola,16475.25,20160626_0000
Caprese Michelangelo,13774.0,20160626_0000
Caramanico Terme,7313.0,20160626_0000
Carapelle Calvisio,852.0,20160626_0000
Carassai,5856.25,20160626_0000
Carbognano,6953.5,20160626_0000
Carpegna,3059.0,20160626_0000
Carpineto della Nora,3150.75,20160626_0000
Carsoli,308.25,20160626_0000
Cartoceto,5778.75,20160626_0000
Casacanditella,4630.5,20160626_0000
Casalincontrada,7339.25,20160626_0000
Casaprota,2338.25,20160626_0000
Cascia,26839.0,20160626_0000
Casoli,1668.0,20160626_0000
Casperia,6653.75,20160626_0000
Castel Castagna,2405.75,20160626_0000
Castel Focognano,8429.0,20160626_0000
Castel Frentano,12059.25,20160626_0000
Castel Giorgio,4805.5,20160626_0000
Castel Ritaldi,10140.0,20160626_0000
Castel Sant'Angelo,6814.0,20160626_0000
Castel Sant'Elia,11239.75,20160626_0000
Castel Viscardo,4306.0,20160626_0000
Castel del Monte,5779.5,20160626_0000
Castel di Lama,8956.75,20160626_0000
Castel di Tora,1965.75,20160626_0000
Castelbellino,13095.25,20160626_0000
Casteldelci,1797.0,20160626_0000
Castelfidardo,55572.25,20160626_0000
Castellalto,17793.75,20160626_0000
Castelleone di Suasa,7654.25,20160626_0000
