Abbateggio,1836.75,20160801_0000
Acciano,3676.25,20160801_0000
Accumoli,8161.75,20160801_0000
Acquacanina,3250.25,20160801_0000
Acqualagna,25909.0,20160801_0000
Acquapendente,36842.0,20160801_0000
Acquasanta Terme,19572.25,20160801_0000
Acquasparta,21493.75,20160801_0000
Acquaviva Picena,15645.5,20160801_0000
Agugliano,12998.75,20160801_0000
Alanno,10983.5,20160801_0000
Alba Adriatica,73611.5,20160801_0000
Allerona,11879.25,20160801_0000
Allumiere,8406.0,20160801_0000
Altidona,18390.0,20160801_0000
Alviano,4732.75,20160801_0000
Amandola,27435.25,20160801_0000
Amatrice,24600.25,20160801_0000
Amelia,52816.5,20160801_0000
Ancarano,10057.25,20160801_0000
Ancona,326280.5,20160801_0000
Anghiari,49081.5,20160801_0000
Antrodoco,12399.0,20160801_0000
Apecchio,15032.75,20160801_0000
Apiro,13533.75,20160801_0000
Appignano,15152.0,20160801_0000
Appignano del Tronto,9710.25,20160801_0000
Arcevia,30842.0,20160801_0000
Arezzo,481216.0,20160801_0000
Ari,4481.0,20160801_0000
Arielli,5655.75,20160801_0000
Arlena di Castro,157.0,20160801_0000
Arquata del Tronto,8760.75,20160801_0000
Arrone,10851.0,20160801_0000
Arsita,3852.75,20160801_0000
Ascoli Piceno,159543.5,20160801_0000
Ascrea,1673.5,20160801_0000
Assisi,161355.0,20160801_0000
Atri,35989.0,20160801_0000
Attigliano,4404.0,20160801_0000
Avigliano Umbro,11258.25,20160801_0000
Badia Tedalda,10403.0,20160801_0000
Bagnoregio,12998.25,20160801_0000
Barbara,5768.75,20160801_0000
Barbarano Romano,9314.25,20160801_0000
Barchi,5493.75,20160801_0000
Barete,4947.75,20160801_0000
Barisciano,13171.0,20160801_0000
Baschi,12636.75,20160801_0000
Basciano,6251.0,20160801_0000
Bassano Romano,15580.0,20160801_0000
Bassano in Teverina,3513.75,20160801_0000
Bastia Umbra,78756.0,20160801_0000
Belforte all'Isauro,3763.5,20160801_0000
Belforte del Chienti,10315.5,20160801_0000
Bellante,15360.25,20160801_0000
Belmonte Piceno,4909.25,20160801_0000
Belmonte in Sabina,3205.0,20160801_0000
Belvedere Ostrense,10326.75,20160801_0000
Bettona,27970.25,20160801_0000
Bevagna,35011.5,20160801_0000
Bibbiena,13691.0,20160801_0000
Bisenti,6754.5,20160801_0000
Blera,13479.5,20160801_0000
Bolognano,5183.0,20160801_0000
Bolognola,3548.0,20160801_0000
