Abbateggio,1445.75,20151002_0000
Acciano,1982.25,20151002_0000
Accumoli,4697.25,20151002_0000
Acquacanina,1462.25,20151002_0000
Acqualagna,21977.75,20151002_0000
Acquapendente,34632.5,20151002_0000
Acquasanta Terme,13711.0,20151002_0000
Acquasparta,19285.75,20151002_0000
Acquaviva Picena,13588.5,20151002_0000
Agugliano,16753.75,20151002_0000
Alanno,10661.25,20151002_0000
Alba Adriatica,19697.25,20151002_0000
Allerona,8860.5,20151002_0000
Allumiere,4984.75,20151002_0000
Altidona,8848.0,20151002_0000
Alviano,3964.25,20151002_0000
Amandola,21566.5,20151002_0000
Amatrice,13030.5,20151002_0000
Amelia,52198.75,20151002_0000
Ancarano,11454.0,20151002_0000
Ancona,362087.25,20151002_0000
Anghiari,44171.25,20151002_0000
Antrodoco,9161.75,20151002_0000
Apecchio,13546.75,20151002_0000
Apiro,8934.0,20151002_0000
Appignano,19379.75,20151002_0000
Appignano del Tronto,9787.75,20151002_0000
Arcevia,28583.5,20151002_0000
Arezzo,485367.75,20151002_0000
Ari,3594.25,20151002_0000
Arielli,4309.25,20151002_0000
Arlena di Castro,156.75,20151002_0000
Arquata del Tronto,4849.5,20151002_0000
Arrone,9195.0,20151002_0000
Arsita,3434.5,20151002_0000
Ascoli Piceno,181238.75,20151002_0000
Ascrea,868.0,20151002_0000
Assisi,154337.5,20151002_0000
Atri,29145.5,20151002_0000
Attigliano,5023.5,20151002_0000
Avigliano Umbro,10816.0,20151002_0000
Badia Tedalda,6950.0,20151002_0000
Bagnoregio,9019.25,20151002_0000
Barbara,5107.0,20151002_0000
Barbarano Romano,8333.75,20151002_0000
Barchi,4303.75,20151002_0000
Barete,4306.5,20151002_0000
Barisciano,11068.75,20151002_0000
Baschi,14217.0,20151002_0000
Basciano,5576.5,20151002_0000
Bassano Romano,10408.5,20151002_0000
Bassano in Teverina,3959.5,20151002_0000
Bastia Umbra,86690.75,20151002_0000
Belforte all'Isauro,3431.25,20151002_0000
Belforte del Chienti,7812.25,20151002_0000
Bellante,13790.0,20151002_0000
Belmonte Piceno,4941.5,20151002_0000
Belmonte in Sabina,2831.75,20151002_0000
Belvedere Ostrense,15514.25,20151002_0000
Bettona,26089.5,20151002_0000
Bevagna,27298.0,20151002_0000
Bibbiena,12287.0,20151002_0000
Bisenti,6655.5,20151002_0000
Blera,12577.5,20151002_0000
Bolognano,3939.5,20151002_0000
Bolognola,2121.75,20151002_0000
Bolsena,19957.0,20151002_0000
Bomarzo,8775.25,20151002_0000
Borbona,2923.75,20151002_0000
Borgo Pace,4158.75,20151002_0000
Borgo Velino,4737.25,20151002_0000
Borgorose,8821.5,20151002_0000
Bracciano,5711.0,20151002_0000
Brittoli,2045.0,20151002_0000
Bucchianico,26878.5,20151002_0000
Bussi sul Tirino,4163.25,20151002_0000
Cagli,64436.25,20151002_0000
Cagnano Amiterno,6448.0,20151002_0000
Calascio,2091.0,20151002_0000
Calcata,2435.0,20151002_0000
Caldarola,9100.5,20151002_0000
Calvi dell'Umbria,7332.25,20151002_0000
Camerano,28263.25,20151002_0000
Camerata Picena,13048.0,20151002_0000
Camerino,47055.25,20151002_0000
Campagnano di Roma,1258.0,20151002_0000
Campello sul Clitunno,14982.0,20151002_0000
Campli,16588.0,20151002_0000
Campofilone,4543.5,20151002_0000
Camporotondo di Fiastrone,2021.5,20151002_0000
Campotosto,693.75,20151002_0000
Canale Monterano,852.5,20151002_0000
Canepina,11132.0,20151002_0000
Cannara,23393.75,20151002_0000
Canosa Sannita,2111.0,20151002_0000
Cantalice,9280.75,20151002_0000
Cantalupo in Sabina,3599.5,20151002_0000
Cantiano,12696.5,20151002_0000
Canzano,4356.0,20151002_0000
Capena,2713.5,20151002_0000
Capestrano,2773.5,20151002_0000
Capitignano,1231.25,20151002_0000
Capodimonte,8560.5,20151002_0000
Capolona,19192.75,20151002_0000
Caporciano,944.5,20151002_0000
Cappelle sul Tavo,11432.25,20151002_0000
Capranica,25159.0,20151002_0000
Caprarola,13636.5,20151002_0000
Caprese Michelangelo,11807.5,20151002_0000
Caramanico Terme,6965.0,20151002_0000
Carapelle Calvisio,544.5,20151002_0000
Carassai,5771.25,20151002_0000
Carbognano,5396.75,20151002_0000
Carpegna,2154.75,20151002_0000
Carpineto della Nora,2924.75,20151002_0000
Carsoli,270.5,20151002_0000
Cartoceto,5753.25,20151002_0000
Casacanditella,3694.75,20151002_0000
Casalincontrada,6411.0,20151002_0000
Casaprota,1936.75,20151002_0000
Cascia,22264.0,20151002_0000
Casoli,1648.75,20151002_0000
Casperia,5634.25,20151002_0000
Castel Castagna,2978.0,20151002_0000
Castel Focognano,5359.25,20151002_0000
Castel Frentano,11508.5,20151002_0000
Castel Giorgio,4437.25,20151002_0000
Castel Ritaldi,8417.75,20151002_0000
Castel Sant'Angelo,4431.0,20151002_0000
Castel Sant'Elia,10713.0,20151002_0000
Castel Viscardo,3676.5,20151002_0000
Castel del Monte,3864.25,20151002_0000
Castel di Lama,8230.5,20151002_0000
Castel di Tora,995.0,20151002_0000
Castelbellino,13259.25,20151002_0000
Casteldelci,1560.0,20151002_0000
Castelfidardo,58508.25,20151002_0000
Castellalto,15682.75,20151002_0000
Castelleone di Suasa,9805.75,20151002_0000
Castelli,8334.5,20151002_0000
Castelnuovo di Farfa,1930.5,20151002_0000
Castelplanio,15369.25,20151002_0000
Castelraimondo,19482.5,20151002_0000
Castelsantangelo sul Nera,2925.25,20151002_0000
Castelvecchio Calvisio,526.75,20151002_0000
Castiglion Fiorentino,68501.25,20151002_0000
