Abbateggio,1983.0,20160808_0000
Acciano,4632.25,20160808_0000
Accumoli,10961.0,20160808_0000
Acquacanina,3951.5,20160808_0000
Acqualagna,23004.25,20160808_0000
Acquapendente,37496.5,20160808_0000
Acquasanta Terme,20716.75,20160808_0000
Acquasparta,21627.25,20160808_0000
Acquaviva Picena,18269.25,20160808_0000
Agugliano,12512.5,20160808_0000
Alanno,11325.75,20160808_0000
Alba Adriatica,86377.25,20160808_0000
Allerona,14232.75,20160808_0000
Allumiere,9743.25,20160808_0000
Altidona,20201.75,20160808_0000
Alviano,4892.5,20160808_0000
Amandola,27724.5,20160808_0000
Amatrice,33011.0,20160808_0000
Amelia,57323.75,20160808_0000
Ancarano,10894.25,20160808_0000
Ancona,326210.5,20160808_0000
Anghiari,48800.5,20160808_0000
Antrodoco,13073.75,20160808_0000
Apecchio,15220.5,20160808_0000
Apiro,15334.75,20160808_0000
Appignano,13885.5,20160808_0000
Appignano del Tronto,10060.75,20160808_0000
Arcevia,31935.5,20160808_0000
Arezzo,440625.5,20160808_0000
Ari,4558.5,20160808_0000
Arielli,5536.75,20160808_0000
Arlena di Castro,160.0,20160808_0000
Arquata del Tronto,12278.0,20160808_0000
Arrone,10959.0,20160808_0000
Arsita,4105.5,20160808_0000
Ascoli Piceno,167453.75,20160808_0000
Ascrea,2289.0,20160808_0000
Assisi,159751.25,20160808_0000
Atri,36596.75,20160808_0000
Attigliano,4601.0,20160808_0000
Avigliano Umbro,13003.75,20160808_0000
Badia Tedalda,11529.75,20160808_0000
Bagnoregio,13823.0,20160808_0000
Barbara,5627.25,20160808_0000
Barbarano Romano,9816.0,20160808_0000
Barchi,5656.0,20160808_0000
Barete,5668.0,20160808_0000
Barisciano,14169.5,20160808_0000
Baschi,14176.75,20160808_0000
Basciano,6335.25,20160808_0000
Bassano Romano,15479.5,20160808_0000
Bassano in Teverina,3711.0,20160808_0000
Bastia Umbra,78250.75,20160808_0000
Belforte all'Isauro,3159.5,20160808_0000
Belforte del Chienti,9622.25,20160808_0000
Bellante,15831.25,20160808_0000
Belmonte Piceno,4474.5,20160808_0000
Belmonte in Sabina,3619.75,20160808_0000
Belvedere Ostrense,10303.5,20160808_0000
Bettona,28097.0,20160808_0000
Bevagna,33057.0,20160808_0000
Bibbiena,14347.0,20160808_0000
Bisenti,7091.75,20160808_0000
Blera,14104.5,20160808_0000
Bolognano,5408.5,20160808_0000
Bolognola,3865.5,20160808_0000
Bolsena,37913.5,20160808_0000
Bomarzo,11117.25,20160808_0000
Borbona,6636.25,20160808_0000
Borgo Pace,6479.5,20160808_0000
Borgo Velino,6330.5,20160808_0000
Borgorose,15556.5,20160808_0000
Bracciano,6798.0,20160808_0000
Brittoli,2662.5,20160808_0000
Bucchianico,29139.25,20160808_0000
Bussi sul Tirino,6000.25,20160808_0000
Cagli,75008.0,20160808_0000
Cagnano Amiterno,8623.0,20160808_0000
Calascio,4898.0,20160808_0000
Calcata,2611.75,20160808_0000
Caldarola,10650.0,20160808_0000
Calvi dell'Umbria,7328.75,20160808_0000
Camerano,31453.5,20160808_0000
Camerata Picena,12894.0,20160808_0000
Camerino,42044.75,20160808_0000
Campagnano di Roma,1465.25,20160808_0000
Campello sul Clitunno,16929.25,20160808_0000
Campli,18326.25,20160808_0000
Campofilone,9007.75,20160808_0000
Camporotondo di Fiastrone,2625.5,20160808_0000
Campotosto,5484.25,20160808_0000
Canale Monterano,1086.75,20160808_0000
Canepina,13240.0,20160808_0000
Cannara,24224.75,20160808_0000
Canosa Sannita,3981.5,20160808_0000
Cantalice,11320.5,20160808_0000
Cantalupo in Sabina,3925.25,20160808_0000
Cantiano,17260.75,20160808_0000
Canzano,4914.5,20160808_0000
Capena,2818.5,20160808_0000
Capestrano,3883.5,20160808_0000
Capitignano,3203.25,20160808_0000
Capodimonte,14801.25,20160808_0000
Capolona,17742.0,20160808_0000
Caporciano,1956.75,20160808_0000
Cappelle sul Tavo,13216.5,20160808_0000
Capranica,22944.25,20160808_0000
Caprarola,16989.0,20160808_0000
Caprese Michelangelo,15514.75,20160808_0000
Caramanico Terme,9822.25,20160808_0000
Carapelle Calvisio,1170.5,20160808_0000
Carassai,7365.25,20160808_0000
Carbognano,7484.0,20160808_0000
Carpegna,2459.5,20160808_0000
Carpineto della Nora,3890.75,20160808_0000
Carsoli,403.25,20160808_0000
Cartoceto,5932.0,20160808_0000
Casacanditella,5332.75,20160808_0000
Casalincontrada,7806.0,20160808_0000
Casaprota,2413.75,20160808_0000
Cascia,33132.75,20160808_0000
Casoli,1930.75,20160808_0000
Casperia,6929.5,20160808_0000
Castel Castagna,3083.5,20160808_0000
Castel Focognano,9257.25,20160808_0000
Castel Frentano,13749.0,20160808_0000
Castel Giorgio,6339.75,20160808_0000
Castel Ritaldi,10019.5,20160808_0000
Castel Sant'Angelo,8754.0,20160808_0000
Castel Sant'Elia,11068.25,20160808_0000
Castel Viscardo,5707.25,20160808_0000
Castel del Monte,7809.25,20160808_0000
Castel di Lama,8533.75,20160808_0000
Castel di Tora,3259.0,20160808_0000
Castelbellino,12651.25,20160808_0000
Casteldelci,2994.25,20160808_0000
Castelfidardo,56853.0,20160808_0000
Castellalto,18845.75,20160808_0000
Castelleone di Suasa,7969.75,20160808_0000
Castelli,10610.0,20160808_0000
Castelnuovo di Farfa,2829.5,20160808_0000
Castelplanio,14696.0,20160808_0000
Castelraimondo,20176.25,20160808_0000
Castelsantangelo sul Nera,10916.0,20160808_0000
Castelvecchio Calvisio,1345.5,20160808_0000
Castiglion Fiorentino,74531.25,20160808_0000
Castiglione Messer Raimondo,10440.5,20160808_0000
Castiglione a Casauria,4838.25,20160808_0000
Castiglione del Lago,112631.75,20160808_0000
Castiglione in Teverina,6693.25,20160808_0000
Castignano,13057.5,20160808_0000
Castilenti,7520.25,20160808_0000
Castorano,7407.75,20160808_0000
Catignano,3371.25,20160808_0000
Celano,9.0,20160808_0000
Celleno,4513.75,20160808_0000
Cellino Attanasio,9801.5,20160808_0000
Cepagatti,42131.25,20160808_0000
Cermignano,5955.25,20160808_0000
Cerreto d'Esi,9381.25,20160808_0000
Cerreto di Spoleto,10068.75,20160808_0000
Cessapalombo,5771.25,20160808_0000
Cetona,18304.5,20160808_0000
Chianciano Terme,7369.5,20160808_0000
Chiaravalle,45276.0,20160808_0000
Chieti,142402.0,20160808_0000
Chitignano,5285.0,20160808_0000
Chiusi,44450.25,20160808_0000
Chiusi della Verna,21018.25,20160808_0000
Cingoli,48319.25,20160808_0000
Citerna,13892.0,20160808_0000
Cittaducale,24124.5,20160808_0000
Cittareale,7739.25,20160808_0000
Città Sant'Angelo,78885.75,20160808_0000
Città della Pieve,47550.25,20160808_0000
Città di Castello,180775.75,20160808_0000
Civita Castellana,51254.75,20160808_0000
Civitanova Marche,164222.25,20160808_0000
Civitaquana,4250.75,20160808_0000
Civitella Casanova,6901.5,20160808_0000
Civitella San Paolo,10827.25,20160808_0000
Civitella d'Agliano,9032.0,20160808_0000
Civitella del Tronto,28326.0,20160808_0000
Collalto Sabino,687.25,20160808_0000
Collazzone,22061.75,20160808_0000
Colle di Tora,2238.25,20160808_0000
Collecorvino,23717.75,20160808_0000
Colledara,9080.5,20160808_0000
Collegiove,835.0,20160808_0000
Collepietro,2274.0,20160808_0000
Collevecchio,7173.0,20160808_0000
Colli del Tronto,7585.25,20160808_0000
Colli sul Velino,3378.0,20160808_0000
Colmurano,3035.75,20160808_0000
Colonnella,25611.75,20160808_0000
Comunanza,16002.0,20160808_0000
Concerviano,3741.5,20160808_0000
Configni,5376.5,20160808_0000
Contigliano,23743.0,20160808_0000
Controguerra,12207.5,20160808_0000
Corchiano,10847.25,20160808_0000
Corciano,67979.75,20160808_0000
Corfinio,260.75,20160808_0000
Corinaldo,42219.0,20160808_0000
Corridonia,60910.25,20160808_0000
Corropoli,16043.5,20160808_0000
Cortino,4665.25,20160808_0000
Cortona,173379.75,20160808_0000
Corvara,2143.0,20160808_0000
Cossignano,3914.5,20160808_0000
Costacciaro,13068.25,20160808_0000
Cottanello,7905.25,20160808_0000
Crecchio,7798.75,20160808_0000
Crognaleto,13785.25,20160808_0000
Cugnoli,3052.25,20160808_0000
Cupra Marittima,47905.75,20160808_0000
Cupramontana,16496.0,20160808_0000
Deruta,38244.75,20160808_0000
Elice,6038.0,20160808_0000
Esanatoglia,10601.0,20160808_0000
Fabriano,123345.25,20160808_0000
Fabrica di Roma,15825.25,20160808_0000
Fabro,9390.25,20160808_0000
Fagnano Alto,4406.5,20160808_0000
Falconara Marittima,122290.25,20160808_0000
Faleria,9139.0,20160808_0000
Falerone,16311.75,20160808_0000
Fano,1754.0,20160808_0000
Fano Adriano,4648.0,20160808_0000
Fara Filiorum Petri,9216.25,20160808_0000
Fara in Sabina,33134.25,20160808_0000
Farindola,9142.75,20160808_0000
Ferentillo,14398.0,20160808_0000
Fermignano,23232.5,20160808_0000
Fermo,218920.75,20160808_0000
Fiamignano,4307.75,20160808_0000
Fiano Romano,20078.5,20160808_0000
Fiastra,14494.5,20160808_0000
Ficulle,15095.0,20160808_0000
Filacciano,2150.5,20160808_0000
Filetto,4222.75,20160808_0000
Filottrano,27818.75,20160808_0000
Fiordimonte,2793.0,20160808_0000
Fiuminata,13208.5,20160808_0000
Foiano della Chiana,2375.25,20160808_0000
Folignano,13484.25,20160808_0000
Foligno,227693.75,20160808_0000
Fontecchio,2238.0,20160808_0000
Forano,9346.25,20160808_0000
Force,10148.5,20160808_0000
Fossa,3216.5,20160808_0000
Fossato di Vico,21426.75,20160808_0000
Fossombrone,46511.25,20160808_0000
Francavilla al Mare,123983.0,20160808_0000
Francavilla d'Ete,4664.5,20160808_0000
Frasso Sabino,1157.25,20160808_0000
Fratta Todina,9194.25,20160808_0000
Fratte Rosa,5672.0,20160808_0000
Frisa,6948.0,20160808_0000
Frontino,1196.5,20160808_0000
Frontone,8300.75,20160808_0000
Gagliole,5859.0,20160808_0000
Gallese,10411.75,20160808_0000
Genga,18803.25,20160808_0000
Giano dell'Umbria,20771.75,20160808_0000
Giove,4477.0,20160808_0000
Giuliano Teatino,3238.25,20160808_0000
Giulianova,99208.5,20160808_0000
Gradoli,11804.75,20160808_0000
Graffignano,6768.25,20160808_0000
Greccio,5611.0,20160808_0000
Grottammare,91407.25,20160808_0000
Grottazzolina,10208.25,20160808_0000
Grotte di Castro,9767.75,20160808_0000
Gualdo,7176.75,20160808_0000
Gualdo Cattaneo,31237.25,20160808_0000
Gualdo Tadino,94573.75,20160808_0000
Guardea,12807.75,20160808_0000
Guardiagrele,25813.75,20160808_0000
Gubbio,220870.25,20160808_0000
Isola del Gran Sasso d'Italia,21277.0,20160808_0000
Isola del Piano,4883.0,20160808_0000
Jesi,174246.75,20160808_0000
L'Aquila,197023.5,20160808_0000
Labro,2245.75,20160808_0000
Lanciano,75718.25,20160808_0000
Lapedona,6649.75,20160808_0000
Latera,313.25,20160808_0000
Leonessa,26749.75,20160808_0000
Lettomanoppello,3049.5,20160808_0000
Lisciano Niccone,8839.75,20160808_0000
Longone Sabino,4237.25,20160808_0000
Loreto,65542.0,20160808_0000
Loreto Aprutino,26984.5,20160808_0000
Loro Piceno,11146.75,20160808_0000
Lubriano,3143.75,20160808_0000
Lucoli,14228.0,20160808_0000
Lugnano in Teverina,5542.5,20160808_0000
Lunano,4765.25,20160808_0000
Macerata,143931.5,20160808_0000
Magione,64181.75,20160808_0000
Magliano Romano,4334.25,20160808_0000
Magliano Sabina,14271.0,20160808_0000
Magliano de' Marsi,1168.75,20160808_0000
Magliano di Tenna,8656.25,20160808_0000
Maiolati Spontini,25458.5,20160808_0000
Maltignano,7251.25,20160808_0000
Manoppello,25476.0,20160808_0000
Manziana,10.0,20160808_0000
Marcetelli,722.25,20160808_0000
Marciano della Chiana,253.0,20160808_0000
Mare,143480.0,20160808_0000
Marsciano,70441.5,20160808_0000
Marta,8861.25,20160808_0000
Martinsicuro,124022.25,20160808_0000
Massa Fermana,3711.25,20160808_0000
Massa Martana,24986.5,20160808_0000
Massa d'Albe,748.75,20160808_0000
Massignano,9837.25,20160808_0000
Matelica,35874.75,20160808_0000
Mazzano Romano,11692.5,20160808_0000
Mercatello sul Metauro,8397.25,20160808_0000
Mergo,4464.0,20160808_0000
Micigliano,6142.0,20160808_0000
Miglianico,19263.25,20160808_0000
Mogliano,14975.5,20160808_0000
Molina Aterno,571.0,20160808_0000
Mompeo,2303.75,20160808_0000
Mondavio,18014.75,20160808_0000
Mondolfo,59082.25,20160808_0000
Monsampietro Morico,3244.0,20160808_0000
Monsampolo del Tronto,12283.25,20160808_0000
Monsano,14717.75,20160808_0000
Montalto delle Marche,8968.0,20160808_0000
Montappone,4558.25,20160808_0000
Montasola,3068.75,20160808_0000
Monte Castello di Vibio,6308.5,20160808_0000
Monte Cavallo,4649.25,20160808_0000
Monte Giberto,4630.5,20160808_0000
Monte Porzio,14942.75,20160808_0000
Monte Rinaldo,2164.75,20160808_0000
Monte Roberto,13520.25,20160808_0000
Monte Romano,8199.75,20160808_0000
Monte San Giovanni in Sabina,5101.75,20160808_0000
Monte San Giusto,19773.25,20160808_0000
Monte San Martino,5265.0,20160808_0000
Monte San Pietrangeli,15166.0,20160808_0000
Monte San Vito,23578.0,20160808_0000
Monte Santa Maria Tiberina,15275.25,20160808_0000
Monte Urano,20500.0,20160808_0000
Monte Vidon Combatte,3867.0,20160808_0000
Monte Vidon Corrado,2894.75,20160808_0000
Montebello di Bertona,4170.5,20160808_0000
Montebuono,5110.25,20160808_0000
Montecarotto,9513.5,20160808_0000
Montecassiano,33835.0,20160808_0000
Montecastrilli,28960.0,20160808_0000
Montecchio,9418.5,20160808_0000
Montecosaro,17924.5,20160808_0000
Montedinove,3588.0,20160808_0000
Montefalco,25393.0,20160808_0000
Montefalcone Appennino,4931.5,20160808_0000
Montefano,18726.5,20160808_0000
Montefelcino,7937.5,20160808_0000
Montefiascone,32822.75,20160808_0000
Montefino,4255.0,20160808_0000
Montefiore dell'Aso,14730.75,20160808_0000
Montefortino,12747.5,20160808_0000
Montefranco,3700.5,20160808_0000
Montegabbione,4780.25,20160808_0000
Montegallo,8743.75,20160808_0000
Montegiorgio,29405.0,20160808_0000
Montegranaro,32572.75,20160808_0000
Monteleone Sabino,3199.0,20160808_0000
Monteleone d'Orvieto,5848.75,20160808_0000
Monteleone di Fermo,2284.25,20160808_0000
Monteleone di Spoleto,11004.5,20160808_0000
Montelibretti,1729.5,20160808_0000
Montelparo,4438.25,20160808_0000
Montelupone,18483.25,20160808_0000
Montemaggiore al Metauro,9567.5,20160808_0000
Montemarciano,74223.75,20160808_0000
Montemonaco,10572.75,20160808_0000
Montenero Sabino,2359.5,20160808_0000
Monteprandone,38099.25,20160808_0000
Montepulciano,38653.5,20160808_0000
Monterchi,10543.25,20160808_0000
Montereale,14385.0,20160808_0000
Monterosi,4200.5,20160808_0000
Monterubbiano,15134.0,20160808_0000
Montesilvano,205204.5,20160808_0000
Montone,11279.0,20160808_0000
Montopoli di Sabina,18876.25,20160808_0000
Montorio Romano,116.5,20160808_0000
Montorio al Vomano,20448.75,20160808_0000
Montottone,5799.0,20160808_0000
Moresco,2450.25,20160808_0000
Morlupo,2062.75,20160808_0000
Morro Reatino,2844.25,20160808_0000
Morro d'Alba,9161.75,20160808_0000
Morro d'Oro,14930.75,20160808_0000
Morrovalle,35048.0,20160808_0000
Mosciano Sant'Angelo,32330.0,20160808_0000
Moscufo,15566.0,20160808_0000
Muccia,8341.25,20160808_0000
Narni,95567.5,20160808_0000
Navelli,5360.5,20160808_0000
Nazzano,8805.0,20160808_0000
Nepi,40246.75,20160808_0000
Nereto,7695.75,20160808_0000
Nerola,8132.5,20160808_0000
Nespolo,458.5,20160808_0000
Nocciano,3002.5,20160808_0000
Nocera Umbra,49985.5,20160808_0000
None,25577.75,20160808_0000
Norcia,49342.75,20160808_0000
Notaresco,22810.75,20160808_0000
Numana,92985.5,20160808_0000
Ocre,9558.0,20160808_0000
Ofena,4268.0,20160808_0000
Offagna,7065.75,20160808_0000
Offida,25001.25,20160808_0000
Onano,123.5,20160808_0000
Orciano di Pesaro,8839.5,20160808_0000
Oriolo Romano,6987.5,20160808_0000
Orsogna,9218.5,20160808_0000
Orte,41683.25,20160808_0000
Ortezzano,3937.25,20160808_0000
Ortona,80936.0,20160808_0000
Orvieto,78087.75,20160808_0000
Orvinio,55.25,20160808_0000
Osimo,101727.0,20160808_0000
Ostra,41195.75,20160808_0000
Ostra Vetere,20608.75,20160808_0000
Otricoli,7678.25,20160808_0000
Ovindoli,2434.75,20160808_0000
Paciano,8725.75,20160808_0000
Paganico Sabino,1388.75,20160808_0000
Palmiano,2295.75,20160808_0000
Panicale,21536.0,20160808_0000
Parrano,2609.0,20160808_0000
Passignano sul Trasimeno,33330.0,20160808_0000
Pedaso,15762.5,20160808_0000
Peglio,4249.25,20160808_0000
Penna San Giovanni,8391.5,20160808_0000
Penna Sant'Andrea,4792.0,20160808_0000
Penna in Teverina,2682.25,20160808_0000
Pennabilli,1065.75,20160808_0000
Pennapiedimonte,3666.0,20160808_0000
Penne,35580.75,20160808_0000
Pergola,33383.25,20160808_0000
Perugia,543100.5,20160808_0000
Pescara,447437.25,20160808_0000
Pescorocchiano,15482.75,20160808_0000
Pescosansonesco,3190.75,20160808_0000
Petrella Salto,13151.5,20160808_0000
