Abbateggio,1475.75,20150705_0000
Acciano,2259.0,20150705_0000
Accumoli,6719.5,20150705_0000
Acquacanina,1918.5,20150705_0000
Acqualagna,18384.5,20150705_0000
Acquapendente,30095.75,20150705_0000
Acquasanta Terme,14127.25,20150705_0000
Acquasparta,18209.0,20150705_0000
Acquaviva Picena,15367.25,20150705_0000
Agugliano,14027.5,20150705_0000
Alanno,10701.25,20150705_0000
Alba Adriatica,55720.25,20150705_0000
Allerona,9318.5,20150705_0000
Allumiere,8354.25,20150705_0000
Altidona,14180.25,20150705_0000
Alviano,4303.75,20150705_0000
Amandola,18439.75,20150705_0000
Amatrice,18936.75,20150705_0000
Amelia,50764.5,20150705_0000
Ancarano,10966.25,20150705_0000
Ancona,316048.75,20150705_0000
Anghiari,42410.0,20150705_0000
Antrodoco,9805.25,20150705_0000
Apecchio,11584.0,20150705_0000
Apiro,10693.25,20150705_0000
Appignano,15312.5,20150705_0000
Appignano del Tronto,8713.5,20150705_0000
Arcevia,28026.0,20150705_0000
Arezzo,393473.75,20150705_0000
Ari,3519.5,20150705_0000
Arielli,4156.75,20150705_0000
Arlena di Castro,161.0,20150705_0000
Arquata del Tronto,6902.75,20150705_0000
Arrone,11133.25,20150705_0000
Arsita,3325.75,20150705_0000
Ascoli Piceno,142578.0,20150705_0000
Ascrea,1446.25,20150705_0000
Assisi,140570.25,20150705_0000
Atri,32228.0,20150705_0000
Attigliano,4795.75,20150705_0000
Avigliano Umbro,9856.25,20150705_0000
Badia Tedalda,9090.5,20150705_0000
Bagnoregio,9225.0,20150705_0000
Barbara,5529.75,20150705_0000
Barbarano Romano,8054.0,20150705_0000
Barchi,4644.25,20150705_0000
Barete,3561.0,20150705_0000
Barisciano,9256.25,20150705_0000
Baschi,15156.0,20150705_0000
Basciano,5067.25,20150705_0000
Bassano Romano,14011.75,20150705_0000
Bassano in Teverina,3564.75,20150705_0000
Bastia Umbra,97393.0,20150705_0000
Belforte all'Isauro,2602.0,20150705_0000
Belforte del Chienti,6742.5,20150705_0000
Bellante,11946.25,20150705_0000
Belmonte Piceno,4417.5,20150705_0000
Belmonte in Sabina,3021.25,20150705_0000
Belvedere Ostrense,9607.0,20150705_0000
Bettona,22209.5,20150705_0000
Bevagna,24622.25,20150705_0000
Bibbiena,11444.5,20150705_0000
Bisenti,6335.75,20150705_0000
Blera,12353.0,20150705_0000
Bolognano,3590.0,20150705_0000
Bolognola,2388.75,20150705_0000
Bolsena,28740.25,20150705_0000
Bomarzo,8632.75,20150705_0000
Borbona,3166.25,20150705_0000
Borgo Pace,4481.75,20150705_0000
Borgo Velino,4585.25,20150705_0000
Borgorose,13199.75,20150705_0000
Bracciano,9273.25,20150705_0000
Brittoli,2128.75,20150705_0000
Bucchianico,23339.25,20150705_0000
Bussi sul Tirino,5088.5,20150705_0000
Cagli,61124.25,20150705_0000
Cagnano Amiterno,6095.75,20150705_0000
Calascio,2777.25,20150705_0000
Calcata,2401.75,20150705_0000
Caldarola,7963.5,20150705_0000
Calvi dell'Umbria,7660.5,20150705_0000
Camerano,22108.75,20150705_0000
Camerata Picena,9673.5,20150705_0000
Camerino,37361.5,20150705_0000
Campagnano di Roma,1202.25,20150705_0000
Campello sul Clitunno,13706.25,20150705_0000
Campli,14055.0,20150705_0000
Campofilone,7535.25,20150705_0000
Camporotondo di Fiastrone,1990.5,20150705_0000
Campotosto,2800.0,20150705_0000
Canale Monterano,862.5,20150705_0000
Canepina,12187.25,20150705_0000
Cannara,20775.0,20150705_0000
Canosa Sannita,3654.5,20150705_0000
Cantalice,8633.5,20150705_0000
Cantalupo in Sabina,4334.5,20150705_0000
Cantiano,13690.25,20150705_0000
Canzano,3920.0,20150705_0000
Capena,2668.0,20150705_0000
Capestrano,3472.5,20150705_0000
Capitignano,1587.25,20150705_0000
Capodimonte,10164.0,20150705_0000
Capolona,16329.75,20150705_0000
Caporciano,960.5,20150705_0000
Cappelle sul Tavo,10933.25,20150705_0000
Capranica,22195.25,20150705_0000
Caprarola,16163.25,20150705_0000
Caprese Michelangelo,12517.0,20150705_0000
Caramanico Terme,6540.5,20150705_0000
Carapelle Calvisio,741.75,20150705_0000
Carassai,5928.5,20150705_0000
Carbognano,4927.75,20150705_0000
Carpegna,1972.5,20150705_0000
Carpineto della Nora,3109.25,20150705_0000
Carsoli,299.75,20150705_0000
Cartoceto,4012.25,20150705_0000
Casacanditella,3835.75,20150705_0000
Casalincontrada,5945.5,20150705_0000
Casaprota,2630.75,20150705_0000
Cascia,23574.5,20150705_0000
Casoli,1573.75,20150705_0000
Casperia,6995.5,20150705_0000
Castel Castagna,2961.75,20150705_0000
Castel Focognano,6469.5,20150705_0000
Castel Frentano,9919.5,20150705_0000
Castel Giorgio,5064.25,20150705_0000
Castel Ritaldi,8576.5,20150705_0000
Castel Sant'Angelo,4530.5,20150705_0000
Castel Sant'Elia,7960.5,20150705_0000
Castel Viscardo,4424.75,20150705_0000
Castel del Monte,5322.75,20150705_0000
Castel di Lama,7996.0,20150705_0000
Castel di Tora,1485.0,20150705_0000
Castelbellino,10011.25,20150705_0000
Casteldelci,1823.25,20150705_0000
Castelfidardo,46899.0,20150705_0000
Castellalto,14127.0,20150705_0000
Castelleone di Suasa,6063.25,20150705_0000
Castelli,7641.25,20150705_0000
Castelnuovo di Farfa,2822.0,20150705_0000
Castelplanio,12312.5,20150705_0000
Castelraimondo,15912.0,20150705_0000
Castelsantangelo sul Nera,6011.5,20150705_0000
Castelvecchio Calvisio,883.75,20150705_0000
Castiglion Fiorentino,66896.5,20150705_0000
Castiglione Messer Raimondo,6362.0,20150705_0000
