comune,data,n_abitanti
Appignano,2016-09-26,67589.28571428571
Arcevia,2016-09-16,12745.285714285714
Arcevia,2016-09-17,12985.0
Arcevia,2016-09-18,12633.57142857143
Arcevia,2016-09-19,13256.0
Arcevia,2016-09-20,12896.0
Arcevia,2016-09-21,12884.285714285714
Arcevia,2016-09-22,12752.57142857143
Arcevia,2016-09-23,13100.0
Arcevia,2016-09-24,12907.0
Arcevia,2016-09-25,13335.285714285714
Arcevia,2016-09-26,12696.142857142857
Barbara,2016-09-16,21783.85714285714
Barbara,2016-09-17,22085.285714285714
Barbara,2016-09-18,21280.14285714286
Barbara,2016-09-19,21763.571428571428
Barbara,2016-09-20,21422.428571428572
Barbara,2016-09-21,21427.0
Barbara,2016-09-22,21371.571428571428
Barbara,2016-09-23,21618.285714285714
Barbara,2016-09-24,21450.85714285714
Barbara,2016-09-25,21146.14285714286
Barbara,2016-09-26,21556.428571428572
Belforte del Chienti,2016-09-16,39084.71428571428
Belforte del Chienti,2016-09-17,39738.857142857145
Belforte del Chienti,2016-09-18,39226.71428571428
Belforte del Chienti,2016-09-19,38695.0
Belforte del Chienti,2016-09-20,38597.142857142855
Belforte del Chienti,2016-09-21,39074.0
Belforte del Chienti,2016-09-22,39095.28571428572
Belforte del Chienti,2016-09-23,39019.42857142857
Belforte del Chienti,2016-09-24,38586.71428571428
Belforte del Chienti,2016-09-25,38292.71428571428
Belforte del Chienti,2016-09-26,38848.857142857145
Belmonte Piceno,2016-09-16,18003.285714285714
Belmonte Piceno,2016-09-17,18218.285714285714
Belmonte Piceno,2016-09-18,17605.285714285714
Belmonte Piceno,2016-09-19,17976.0
Belmonte Piceno,2016-09-20,18357.85714285714
Belmonte Piceno,2016-09-21,18066.714285714286
Belmonte Piceno,2016-09-22,18322.714285714286
Belmonte Piceno,2016-09-23,18319.714285714286
Belmonte Piceno,2016-09-24,18405.571428571428
Belmonte Piceno,2016-09-25,17917.428571428572
Belmonte Piceno,2016-09-26,17863.285714285714
Belvedere Ostrense,2016-09-16,64243.71428571428
Belvedere Ostrense,2016-09-17,64302.857142857145
Belvedere Ostrense,2016-09-18,61233.71428571428
Belvedere Ostrense,2016-09-19,65406.142857142855
Belvedere Ostrense,2016-09-20,64078.57142857143
Belvedere Ostrense,2016-09-21,64587.857142857145
Belvedere Ostrense,2016-09-22,63202.28571428572
Belvedere Ostrense,2016-09-23,62119.42857142857
Belvedere Ostrense,2016-09-24,63229.142857142855
Belvedere Ostrense,2016-09-25,64483.71428571428
Belvedere Ostrense,2016-09-26,63749.42857142857
Bolognola,2016-09-16,2484.0
Bolognola,2016-09-17,2523.5714285714284
Bolognola,2016-09-18,2493.1428571428573
Bolognola,2016-09-19,2502.714285714286
Bolognola,2016-09-20,2445.0
Bolognola,2016-09-21,2372.714285714286
Bolognola,2016-09-22,2402.1428571428573
Bolognola,2016-09-23,2384.8571428571427
Bolognola,2016-09-24,2515.714285714286
Bolognola,2016-09-25,2594.0
Bolognola,2016-09-26,2546.5714285714284
Caldarola,2016-09-16,40707.142857142855
Caldarola,2016-09-17,41274.57142857143
Caldarola,2016-09-18,40069.142857142855
Caldarola,2016-09-19,40520.142857142855
Caldarola,2016-09-20,39782.42857142857
Caldarola,2016-09-21,40709.57142857143
Caldarola,2016-09-22,40596.71428571428
Caldarola,2016-09-23,41056.142857142855
Caldarola,2016-09-24,40726.71428571428
Caldarola,2016-09-25,40256.0
Caldarola,2016-09-26,40742.142857142855
Camerano,2016-09-16,121524.57142857143
Camerano,2016-09-17,124430.28571428571
Camerano,2016-09-18,120568.28571428571
Camerano,2016-09-19,117847.14285714286
Camerano,2016-09-20,122021.71428571429
Camerano,2016-09-21,122521.14285714286
Camerano,2016-09-22,122171.57142857143
Camerano,2016-09-23,124348.57142857143
Camerano,2016-09-24,122757.0
Camerano,2016-09-25,116770.28571428571
Camerano,2016-09-26,118874.57142857143
Camerata Picena,2016-09-16,59350.857142857145
Camerata Picena,2016-09-17,59443.42857142857
Camerata Picena,2016-09-18,56604.857142857145
Camerata Picena,2016-09-19,57903.71428571428
Camerata Picena,2016-09-20,60166.42857142857
Camerata Picena,2016-09-21,59587.71428571428
Camerata Picena,2016-09-22,58629.42857142857
Camerata Picena,2016-09-23,59039.28571428572
Camerata Picena,2016-09-24,57406.71428571428
Camerata Picena,2016-09-25,55193.57142857143
Camerata Picena,2016-09-26,57668.57142857143
Camerino,2016-09-16,176339.2857142857
Camerino,2016-09-17,173527.0
Camerino,2016-09-18,167637.57142857142
Camerino,2016-09-19,169284.57142857142
Camerino,2016-09-20,177103.0
Camerino,2016-09-21,177671.14285714287
Camerino,2016-09-22,178515.42857142858
Camerino,2016-09-23,180574.14285714287
Camerino,2016-09-24,174401.42857142858
Camerino,2016-09-25,167283.7142857143
Camerino,2016-09-26,171360.0
Campofilone,2016-09-16,19152.714285714286
Campofilone,2016-09-17,20192.0
Campofilone,2016-09-18,20165.85714285714
Campofilone,2016-09-19,19861.428571428572
Campofilone,2016-09-20,19551.285714285714
Campofilone,2016-09-21,19600.428571428572
Campofilone,2016-09-22,19662.714285714286
Campofilone,2016-09-23,19403.571428571428
Campofilone,2016-09-24,19489.428571428572
Campofilone,2016-09-25,19310.14285714286
Campofilone,2016-09-26,18416.85714285714
Camporotondo di Fiastrone,2016-09-16,8986.857142857143
Camporotondo di Fiastrone,2016-09-17,9361.142857142857
Camporotondo di Fiastrone,2016-09-18,9217.42857142857
Camporotondo di Fiastrone,2016-09-19,9115.0
Camporotondo di Fiastrone,2016-09-20,8960.142857142857
Camporotondo di Fiastrone,2016-09-21,8852.0
Camporotondo di Fiastrone,2016-09-22,8601.57142857143
Camporotondo di Fiastrone,2016-09-23,8420.42857142857
Camporotondo di Fiastrone,2016-09-24,8618.42857142857
Camporotondo di Fiastrone,2016-09-25,8331.57142857143
Camporotondo di Fiastrone,2016-09-26,8608.285714285714
Carassai,2016-09-16,21735.14285714286
Carassai,2016-09-17,21805.0
Carassai,2016-09-18,23581.14285714286
Carassai,2016-09-19,21737.428571428572
Carassai,2016-09-20,21684.0
Carassai,2016-09-21,21357.0
Carassai,2016-09-22,21750.714285714286
Carassai,2016-09-23,21898.14285714286
Carassai,2016-09-24,22039.85714285714
Carassai,2016-09-25,21669.14285714286
Carassai,2016-09-26,21443.0
Castelbellino,2016-09-16,53027.42857142857
Castelbellino,2016-09-17,53043.42857142857
Castelbellino,2016-09-18,50232.42857142857
Castelbellino,2016-09-19,52648.42857142857
Castelbellino,2016-09-20,53396.42857142857
Castelbellino,2016-09-21,53450.57142857143
Castelbellino,2016-09-22,53014.28571428572
Castelbellino,2016-09-23,52559.857142857145
Castelbellino,2016-09-24,52076.71428571428
Castelbellino,2016-09-25,50601.0
Castelbellino,2016-09-26,51394.42857142857
Castelfidardo,2016-09-16,245868.85714285713
Castelfidardo,2016-09-17,245667.2857142857
Castelfidardo,2016-09-18,233625.0
Castelfidardo,2016-09-19,236844.42857142858
Castelfidardo,2016-09-20,249208.57142857142
Castelfidardo,2016-09-21,253316.57142857142
Castelfidardo,2016-09-22,249878.57142857142
Castelfidardo,2016-09-23,251134.57142857142
Castelfidardo,2016-09-24,243593.0
Castelfidardo,2016-09-25,232607.7142857143
Castelfidardo,2016-09-26,230844.7142857143
Castelleone di Suasa,2016-09-16,3801.285714285714
Castelleone di Suasa,2016-09-17,3888.1428571428573
Castelleone di Suasa,2016-09-18,3719.4285714285716
Castelleone di Suasa,2016-09-19,3913.1428571428573
Castelleone di Suasa,2016-09-20,3763.4285714285716
Castelleone di Suasa,2016-09-21,3808.0
Castelleone di Suasa,2016-09-22,3763.0
Castelleone di Suasa,2016-09-23,3883.714285714286
Castelleone di Suasa,2016-09-24,3864.0
Castelleone di Suasa,2016-09-25,3822.285714285714
Castelleone di Suasa,2016-09-26,3744.285714285714
Castelplanio,2016-09-16,61597.0
Castelplanio,2016-09-17,61305.42857142857
Castelplanio,2016-09-18,58917.57142857143
Castelplanio,2016-09-19,60348.57142857143
Castelplanio,2016-09-20,62163.857142857145
Castelplanio,2016-09-21,61883.857142857145
Castelplanio,2016-09-22,61091.71428571428
Castelplanio,2016-09-23,61698.57142857143
Castelplanio,2016-09-24,61673.57142857143
Castelplanio,2016-09-25,58817.0
Castelplanio,2016-09-26,60456.57142857143
Castelraimondo,2016-09-16,84576.71428571429
Castelraimondo,2016-09-17,83457.57142857143
Castelraimondo,2016-09-18,82054.71428571429
Castelraimondo,2016-09-19,80738.0
Castelraimondo,2016-09-20,84211.57142857143
Castelraimondo,2016-09-21,85485.42857142857
Castelraimondo,2016-09-22,84786.0
Castelraimondo,2016-09-23,84208.57142857143
Castelraimondo,2016-09-24,84008.57142857143
Castelraimondo,2016-09-25,81812.14285714286
Castelraimondo,2016-09-26,81949.85714285714
Cerreto d'Esi,2016-09-16,6333.857142857143
Cerreto d'Esi,2016-09-17,6308.428571428572
Cerreto d'Esi,2016-09-18,6244.0
Cerreto d'Esi,2016-09-19,5995.428571428572
Cerreto d'Esi,2016-09-20,6193.142857142857
Cerreto d'Esi,2016-09-21,6223.142857142857
Cerreto d'Esi,2016-09-22,6264.714285714285
Cerreto d'Esi,2016-09-23,6186.285714285715
Cerreto d'Esi,2016-09-24,6147.571428571428
Cerreto d'Esi,2016-09-25,5871.857142857143
Cerreto d'Esi,2016-09-26,5944.857142857143
Cessapalombo,2016-09-16,21524.428571428572
Cessapalombo,2016-09-17,21246.428571428572
Cessapalombo,2016-09-18,20556.14285714286
Cessapalombo,2016-09-19,21315.14285714286
Cessapalombo,2016-09-20,21096.14285714286
Cessapalombo,2016-09-21,21152.428571428572
Cessapalombo,2016-09-22,20951.0
Cessapalombo,2016-09-23,21467.85714285714
Cessapalombo,2016-09-24,21164.14285714286
Cessapalombo,2016-09-25,20532.0
Cessapalombo,2016-09-26,21201.285714285714
Chiaravalle,2016-09-16,225630.14285714287
Chiaravalle,2016-09-17,224407.14285714287
Chiaravalle,2016-09-18,210888.7142857143
Chiaravalle,2016-09-19,220433.57142857142
Chiaravalle,2016-09-20,226311.85714285713
Chiaravalle,2016-09-21,224036.7142857143
Chiaravalle,2016-09-22,223623.85714285713
Chiaravalle,2016-09-23,224217.57142857142
Chiaravalle,2016-09-24,219767.14285714287
Chiaravalle,2016-09-25,208822.0
Chiaravalle,2016-09-26,219100.2857142857
Cingoli,2016-09-16,196893.0
Cingoli,2016-09-17,196518.2857142857
Cingoli,2016-09-18,191707.7142857143
Cingoli,2016-09-19,193372.57142857142
Cingoli,2016-09-20,196848.57142857142
Cingoli,2016-09-21,194240.57142857142
Cingoli,2016-09-22,192011.7142857143
Cingoli,2016-09-23,192305.14285714287
Cingoli,2016-09-24,190725.0
Cingoli,2016-09-25,186832.2857142857
Cingoli,2016-09-26,190323.2857142857
Civitanova Marche,2016-09-16,595783.4285714285
Civitanova Marche,2016-09-17,611231.5714285715
Civitanova Marche,2016-09-18,613115.2857142857
Civitanova Marche,2016-09-19,578548.7142857143
Civitanova Marche,2016-09-20,586831.5714285715
Civitanova Marche,2016-09-21,586242.2857142857
Civitanova Marche,2016-09-22,587611.2857142857
Civitanova Marche,2016-09-23,592510.2857142857
Civitanova Marche,2016-09-24,600745.4285714285
Civitanova Marche,2016-09-25,602140.0
Civitanova Marche,2016-09-26,577079.4285714285
Colmurano,2016-09-16,11996.857142857143
Colmurano,2016-09-17,11945.0
Colmurano,2016-09-18,11642.0
Colmurano,2016-09-19,11781.142857142857
Colmurano,2016-09-20,11921.285714285714
Colmurano,2016-09-21,11865.0
Colmurano,2016-09-22,11866.0
Colmurano,2016-09-23,12058.714285714286
Colmurano,2016-09-24,11877.714285714286
Colmurano,2016-09-25,12365.857142857143
Colmurano,2016-09-26,11786.285714285714
Corinaldo,2016-09-16,127122.42857142857
Corinaldo,2016-09-17,128287.71428571429
Corinaldo,2016-09-18,126354.42857142857
Corinaldo,2016-09-19,124031.71428571429
Corinaldo,2016-09-20,125886.42857142857
Corinaldo,2016-09-21,126725.42857142857
Corinaldo,2016-09-22,127221.28571428571
Corinaldo,2016-09-23,126000.71428571429
Corinaldo,2016-09-24,126159.71428571429
Corinaldo,2016-09-25,121630.42857142857
Corinaldo,2016-09-26,125915.14285714286
Corridonia,2016-09-16,263003.28571428574
Corridonia,2016-09-17,261242.85714285713
Corridonia,2016-09-18,256972.7142857143
Corridonia,2016-09-19,259675.85714285713
Corridonia,2016-09-20,261037.14285714287
Corridonia,2016-09-21,264760.0
Corridonia,2016-09-22,266808.14285714284
Corridonia,2016-09-23,266059.14285714284
Corridonia,2016-09-24,262467.4285714286
Corridonia,2016-09-25,257204.85714285713
Corridonia,2016-09-26,258248.42857142858
Cossignano,2016-09-16,2145.4285714285716
Cossignano,2016-09-17,2111.4285714285716
Cossignano,2016-09-18,2304.285714285714
Cossignano,2016-09-19,2192.285714285714
Cossignano,2016-09-20,2143.5714285714284
Cossignano,2016-09-21,2117.714285714286
Cossignano,2016-09-22,2132.714285714286
Cossignano,2016-09-23,2162.8571428571427
Cossignano,2016-09-24,2139.1428571428573
Cossignano,2016-09-25,2116.0
Cossignano,2016-09-26,2104.714285714286
Cupra Marittima,2016-09-16,102967.85714285714
Cupra Marittima,2016-09-17,105518.14285714286
Cupra Marittima,2016-09-18,102208.14285714286
Cupra Marittima,2016-09-19,98469.42857142857
Cupra Marittima,2016-09-20,97149.71428571429
Cupra Marittima,2016-09-21,96677.14285714286
Cupra Marittima,2016-09-22,95043.85714285714
Cupra Marittima,2016-09-23,94397.42857142857
Cupra Marittima,2016-09-24,97166.14285714286
Cupra Marittima,2016-09-25,97519.57142857143
Cupra Marittima,2016-09-26,93222.0
Cupramontana,2016-09-16,65366.142857142855
Cupramontana,2016-09-17,66734.0
Cupramontana,2016-09-18,64214.142857142855
Cupramontana,2016-09-19,64465.857142857145
Cupramontana,2016-09-20,64926.57142857143
Cupramontana,2016-09-21,65738.71428571429
Cupramontana,2016-09-22,64938.142857142855
Cupramontana,2016-09-23,65695.71428571429
Cupramontana,2016-09-24,66047.85714285714
Cupramontana,2016-09-25,64848.28571428572
Cupramontana,2016-09-26,64459.857142857145
Fabriano,2016-09-16,47176.857142857145
Fabriano,2016-09-17,47044.71428571428
Fabriano,2016-09-18,45880.71428571428
Fabriano,2016-09-19,45806.71428571428
Fabriano,2016-09-20,47421.42857142857
Fabriano,2016-09-21,47063.28571428572
Fabriano,2016-09-22,47112.57142857143
Fabriano,2016-09-23,46685.28571428572
Fabriano,2016-09-24,46452.857142857145
Fabriano,2016-09-25,45729.0
Fabriano,2016-09-26,46504.57142857143
Falconara Marittima,2016-09-16,489415.28571428574
Falconara Marittima,2016-09-17,482456.5714285714
Falconara Marittima,2016-09-18,454183.85714285716
Falconara Marittima,2016-09-19,473876.28571428574
Falconara Marittima,2016-09-20,489027.71428571426
Falconara Marittima,2016-09-21,490458.71428571426
Falconara Marittima,2016-09-22,486009.0
Falconara Marittima,2016-09-23,487130.4285714286
Falconara Marittima,2016-09-24,474161.28571428574
Falconara Marittima,2016-09-25,444343.85714285716
Falconara Marittima,2016-09-26,462807.4285714286
Falerone,2016-09-16,67378.28571428571
Falerone,2016-09-17,69274.57142857143
Falerone,2016-09-18,66454.14285714286
Falerone,2016-09-19,67812.85714285714
Falerone,2016-09-20,69201.28571428571
Falerone,2016-09-21,69908.71428571429
Falerone,2016-09-22,69660.57142857143
Falerone,2016-09-23,69454.42857142857
Falerone,2016-09-24,68926.57142857143
Falerone,2016-09-25,66042.42857142857
Falerone,2016-09-26,66996.71428571429
Fermo,2016-09-16,692347.0
Fermo,2016-09-17,691622.2857142857
Fermo,2016-09-18,679013.2857142857
Fermo,2016-09-19,666303.4285714285
Fermo,2016-09-20,677738.8571428572
Fermo,2016-09-21,672806.0
Fermo,2016-09-22,673825.2857142857
Fermo,2016-09-23,677830.0
Fermo,2016-09-24,682641.7142857143
Fermo,2016-09-25,668400.4285714285
Fermo,2016-09-26,659462.0
Fiastra,2016-09-16,30269.85714285714
Fiastra,2016-09-17,30581.285714285714
Fiastra,2016-09-18,31266.571428571428
Fiastra,2016-09-19,30745.714285714286
Fiastra,2016-09-20,30016.0
Fiastra,2016-09-21,29990.14285714286
Fiastra,2016-09-22,30143.14285714286
Fiastra,2016-09-23,30256.14285714286
Fiastra,2016-09-24,31148.571428571428
Fiastra,2016-09-25,31994.285714285714
Fiastra,2016-09-26,30784.85714285714
Filottrano,2016-09-16,111401.0
Filottrano,2016-09-17,111992.71428571429
Filottrano,2016-09-18,109142.0
Filottrano,2016-09-19,110033.71428571429
Filottrano,2016-09-20,111817.85714285714
Filottrano,2016-09-21,111375.57142857143
Filottrano,2016-09-22,110639.28571428571
Filottrano,2016-09-23,110849.57142857143
Filottrano,2016-09-24,110987.14285714286
Filottrano,2016-09-25,110220.85714285714
Filottrano,2016-09-26,109605.71428571429
Fiordimonte,2016-09-16,7876.285714285715
Fiordimonte,2016-09-17,7699.714285714285
Fiordimonte,2016-09-18,7858.714285714285
Fiordimonte,2016-09-19,7904.285714285715
Fiordimonte,2016-09-20,7841.428571428572
Fiordimonte,2016-09-21,7824.571428571428
Fiordimonte,2016-09-22,7826.0
Fiordimonte,2016-09-23,7911.0
Fiordimonte,2016-09-24,7871.0
Fiordimonte,2016-09-25,8006.285714285715
Fiordimonte,2016-09-26,7844.285714285715
Francavilla d'Ete,2016-09-16,20866.85714285714
Francavilla d'Ete,2016-09-17,20517.714285714286
Francavilla d'Ete,2016-09-18,19874.85714285714
Francavilla d'Ete,2016-09-19,20577.714285714286
Francavilla d'Ete,2016-09-20,20717.0
Francavilla d'Ete,2016-09-21,20348.428571428572
Francavilla d'Ete,2016-09-22,20421.428571428572
Francavilla d'Ete,2016-09-23,20072.571428571428
Francavilla d'Ete,2016-09-24,20534.85714285714
Francavilla d'Ete,2016-09-25,19711.0
Francavilla d'Ete,2016-09-26,20421.714285714286
Gagliole,2016-09-16,26214.285714285714
Gagliole,2016-09-17,26153.285714285714
Gagliole,2016-09-18,26706.714285714286
Gagliole,2016-09-19,25918.85714285714
Gagliole,2016-09-20,26575.285714285714
Gagliole,2016-09-21,26465.285714285714
Gagliole,2016-09-22,26625.14285714286
Gagliole,2016-09-23,26378.571428571428
Gagliole,2016-09-24,26131.285714285714
Gagliole,2016-09-25,26070.85714285714
Gagliole,2016-09-26,25774.428571428572
Grottammare,2016-09-16,28410.571428571428
Grottammare,2016-09-17,28867.14285714286
Grottammare,2016-09-18,28993.85714285714
Grottammare,2016-09-19,27283.714285714286
Grottammare,2016-09-20,26811.85714285714
Grottammare,2016-09-21,27111.285714285714
Grottammare,2016-09-22,26650.0
Grottammare,2016-09-23,27091.85714285714
Grottammare,2016-09-24,26222.714285714286
Grottammare,2016-09-25,27060.428571428572
Grottammare,2016-09-26,25516.285714285714
Grottazzolina,2016-09-16,46580.142857142855
Grottazzolina,2016-09-17,45962.42857142857
Grottazzolina,2016-09-18,45779.42857142857
Grottazzolina,2016-09-19,46095.28571428572
Grottazzolina,2016-09-20,46268.0
Grottazzolina,2016-09-21,46138.28571428572
Grottazzolina,2016-09-22,46495.42857142857
Grottazzolina,2016-09-23,46246.857142857145
Grottazzolina,2016-09-24,46059.28571428572
Grottazzolina,2016-09-25,45097.57142857143
Grottazzolina,2016-09-26,44817.42857142857
Gualdo,2016-09-16,24275.428571428572
Gualdo,2016-09-17,24162.285714285714
Gualdo,2016-09-18,23721.428571428572
Gualdo,2016-09-19,23804.285714285714
Gualdo,2016-09-20,24110.285714285714
Gualdo,2016-09-21,24102.285714285714
Gualdo,2016-09-22,23920.14285714286
Gualdo,2016-09-23,24174.285714285714
Gualdo,2016-09-24,24238.14285714286
Gualdo,2016-09-25,24228.85714285714
Gualdo,2016-09-26,24061.571428571428
Jesi,2016-09-16,835002.5714285715
Jesi,2016-09-17,834102.2857142857
Jesi,2016-09-18,804698.4285714285
Jesi,2016-09-19,807812.2857142857
Jesi,2016-09-20,838646.2857142857
Jesi,2016-09-21,840032.4285714285
Jesi,2016-09-22,837729.1428571428
Jesi,2016-09-23,837511.0
Jesi,2016-09-24,865091.5714285715
Jesi,2016-09-25,851160.7142857143
Jesi,2016-09-26,831954.5714285715
Lapedona,2016-09-16,17827.285714285714
Lapedona,2016-09-17,18055.14285714286
Lapedona,2016-09-18,17871.0
Lapedona,2016-09-19,17486.428571428572
Lapedona,2016-09-20,15649.142857142857
Lapedona,2016-09-21,16184.714285714286
Lapedona,2016-09-22,17123.571428571428
Lapedona,2016-09-23,17535.85714285714
Lapedona,2016-09-24,17998.714285714286
Lapedona,2016-09-25,20753.0
Lapedona,2016-09-26,17851.0
Loreto,2016-09-16,227553.0
Loreto,2016-09-17,231205.14285714287
Loreto,2016-09-18,236453.0
Loreto,2016-09-19,235997.14285714287
Loreto,2016-09-20,237325.14285714287
Loreto,2016-09-21,235641.2857142857
Loreto,2016-09-22,237549.42857142858
Loreto,2016-09-23,237992.14285714287
Loreto,2016-09-24,233614.7142857143
Loreto,2016-09-25,234095.0
Loreto,2016-09-26,229045.0
Loro Piceno,2016-09-16,48002.0
Loro Piceno,2016-09-17,48495.28571428572
Loro Piceno,2016-09-18,47596.42857142857
Loro Piceno,2016-09-19,47998.71428571428
Loro Piceno,2016-09-20,48986.57142857143
Loro Piceno,2016-09-21,47623.42857142857
Loro Piceno,2016-09-22,47681.142857142855
Loro Piceno,2016-09-23,47416.0
Loro Piceno,2016-09-24,47216.28571428572
Loro Piceno,2016-09-25,47946.142857142855
Loro Piceno,2016-09-26,48052.71428571428
Macerata,2016-09-16,698616.5714285715
Macerata,2016-09-17,694296.2857142857
Macerata,2016-09-18,670020.1428571428
Macerata,2016-09-19,678882.7142857143
Macerata,2016-09-20,705980.4285714285
Macerata,2016-09-21,710547.2857142857
Macerata,2016-09-22,709359.4285714285
Macerata,2016-09-23,731082.0
Macerata,2016-09-24,725654.1428571428
Macerata,2016-09-25,709111.0
Macerata,2016-09-26,725732.1428571428
Magliano di Tenna,2016-09-16,37818.28571428572
Magliano di Tenna,2016-09-17,38002.28571428572
Magliano di Tenna,2016-09-18,37475.0
Magliano di Tenna,2016-09-19,37813.857142857145
Magliano di Tenna,2016-09-20,37676.142857142855
Magliano di Tenna,2016-09-21,37910.857142857145
Magliano di Tenna,2016-09-22,37827.857142857145
Magliano di Tenna,2016-09-23,39602.57142857143
Magliano di Tenna,2016-09-24,37911.71428571428
Magliano di Tenna,2016-09-25,37353.0
Magliano di Tenna,2016-09-26,37515.0
Maiolati Spontini,2016-09-16,117179.0
Maiolati Spontini,2016-09-17,116350.0
Maiolati Spontini,2016-09-18,109905.28571428571
Maiolati Spontini,2016-09-19,114218.71428571429
Maiolati Spontini,2016-09-20,117086.57142857143
Maiolati Spontini,2016-09-21,117412.42857142857
Maiolati Spontini,2016-09-22,116296.71428571429
Maiolati Spontini,2016-09-23,116104.85714285714
Maiolati Spontini,2016-09-24,115828.42857142857
Maiolati Spontini,2016-09-25,110502.28571428571
Maiolati Spontini,2016-09-26,113205.28571428571
Massa Fermana,2016-09-16,15690.0
Massa Fermana,2016-09-17,15402.857142857143
Massa Fermana,2016-09-18,15210.285714285714
Massa Fermana,2016-09-19,15506.285714285714
Massa Fermana,2016-09-20,15504.42857142857
Massa Fermana,2016-09-21,15260.857142857143
Massa Fermana,2016-09-22,15456.714285714286
Massa Fermana,2016-09-23,14566.285714285714
Massa Fermana,2016-09-24,15077.857142857143
Massa Fermana,2016-09-25,14435.714285714286
Massa Fermana,2016-09-26,14791.57142857143
Massignano,2016-09-16,24505.714285714286
Massignano,2016-09-17,24861.0
Massignano,2016-09-18,24207.428571428572
Massignano,2016-09-19,23782.714285714286
Massignano,2016-09-20,24213.14285714286
Massignano,2016-09-21,24157.0
Massignano,2016-09-22,23711.14285714286
Massignano,2016-09-23,23873.0
Massignano,2016-09-24,24076.85714285714
Massignano,2016-09-25,23838.14285714286
Massignano,2016-09-26,22799.428571428572
Matelica,2016-09-16,143652.42857142858
Matelica,2016-09-17,143022.14285714287
Matelica,2016-09-18,141191.0
Matelica,2016-09-19,140114.2857142857
Matelica,2016-09-20,146636.2857142857
Matelica,2016-09-21,148116.2857142857
Matelica,2016-09-22,146216.0
Matelica,2016-09-23,146350.0
Matelica,2016-09-24,142672.2857142857
Matelica,2016-09-25,139227.0
Matelica,2016-09-26,138806.57142857142
Mergo,2016-09-16,19491.85714285714
Mergo,2016-09-17,19395.85714285714
Mergo,2016-09-18,18505.428571428572
Mergo,2016-09-19,18931.285714285714
Mergo,2016-09-20,19384.0
Mergo,2016-09-21,19292.14285714286
Mergo,2016-09-22,19118.14285714286
Mergo,2016-09-23,18749.0
Mergo,2016-09-24,18877.0
