LOC2011,COD_REG,COD_ISTAT,PRO_COM,CENTRO_CL,"ALTITUDINE
(in metri slm)",DENOMINAZIONE,SEZ2011,SEZ,COD_STAGNO,COD_FIUME,COD_LAGO,COD_LAGUNA,COD_VAL_P,COD_ZONA_C,COD_IS_AMM,COD_IS_LAC,COD_IS_MAR,COD_AREA_S,COD_MONT_D,COD_LOC,TIPO_LOC,COM_ASC,COD_ASC,ACE,Shape_Leng,Shape_Area,geometry
4302310001,11,11043023,43023,1,309,Macerata,430230000160,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,2,2024.6791836,140903.65625,"POLYGON ((860637.709608664 4803400.471119603, 860618.9597255493 4803366.7214084, 860603.9598529633 4803374.471360868, 860587.7099893893 4803381.221322571, 860569.4601398433 4803385.971302249, 860548.9603075429 4803389.971290129, 860534.7104240851 4803392.721281947, 860520.7105357037 4803392.471297571, 860509.4606258364 4803392.72130651, 860481.4608459033 4803388.971363809, 860460.4610071133 4803382.221438344, 860440.9611526823 4803371.721541484, 860414.9613423883 4803353.221715073, 860405.4614051317 4803339.721832533, 860390.4615047536 4803318.972013465, 860381.9615612144 4803307.222115928, 860376.4615907799 4803292.472239519, 860372.4616125046 4803281.972327583, 860372.7115983187 4803269.472427549, 860375.4615592815 4803251.972565168, 860379.4615180562 4803242.472637436, 860386.9614522764 4803236.472678243, 860393.7113844446 4803222.222785921, 860393.7113759127 4803213.472856064, 860390.9613837479 4803198.972974984, 860390.9613742407 4803189.22305315, 860396.7113114733 4803171.97318585, 860403.4612453463 4803159.473279497, 860413.2111467137 4803138.223440375, 860424.7110426291 4803125.723529404, 860437.2109200682 4803102.473703644, 860447.7108173897 4803083.223847762, 860458.4607090541 4803060.224021702, 860464.2106460377 4803042.72415641, 860468.4605996395 4803029.974254495, 860471.4605666443 4803020.724325737, 860471.9605465552 4803004.224457539, 860475.7104892777 4802976.22467838, 860475.7104714771 4802957.974824699, 860475.710449775 4802935.725003087, 860475.7104234393 4802908.725219565, 860473.9604157221 4802886.475399661, 860473.960399872 4802870.225529947, 860473.9603808518 4802850.725686297, 860469.9603969685 4802834.475820478, 860460.4604548446 4802815.975978049, 860448.4605327017 4802797.476138053, 860261.9621494096 4802926.975281114, 860252.4622752855 4802978.224879449, 860209.4627027321 4803064.224231753, 860175.9630354838 4803130.973729165, 860173.7130805065 4803158.723508878, 860163.4632664383 4803265.47266304, 860201.4630524566 4803357.471888578, 860277.9625062642 4803424.22127912, 860291.9624009829 4803430.971211403, 860351.211955844 4803459.970921325, 860384.4616935893 4803463.470860938, 860426.7113604014 4803467.970783778, 860506.7107038929 4803450.22084825, 860562.9602378728 4803433.220929805, 860591.710000111 4803424.970967964, 860610.7098429343 4803419.470993568, 860637.709608664 4803400.471119603))"
4302310001,11,11043023,43023,1,309,Macerata,430230000125,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,243.191609331,2033.125,"POLYGON ((861481.4524905386 4803015.473383967, 861490.4524149521 4803011.723405252, 861510.9522486911 4803009.223405295, 861521.9521595677 4803007.973404587, 861541.2020062304 4803008.473381798, 861557.2018832662 4803013.4733261, 861549.4519158476 4802983.473574177, 861546.9519255531 4802972.973660797, 861549.4518794061 4802946.223872823, 861481.4524905386 4803015.473383967))"
4302310001,11,11043023,43023,1,309,Macerata,430230000069,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,2,1525.18768964,43670.5951255,"POLYGON ((860477.5195229168 4803948.335483979, 860479.7446146894 4803958.126003347, 860444.6759988172 4803962.203704773, 860443.4717986335 4803952.15018652, 860402.7120287044 4803956.716889555, 860371.4622978469 4803976.716759645, 860346.2125161304 4803993.716647943, 860317.4627852777 4804034.216351299, 860317.4628133012 4804062.966120881, 860326.2127397475 4804059.216142431, 860344.7125890385 4804056.216148487, 860387.4622409551 4804049.466161024, 860447.461752389 4804039.966178817, 860512.4612231476 4804029.716197749, 860570.2107530383 4804020.716213705, 860623.4603193625 4804012.216230024, 860662.4599997646 4804003.966258196, 860690.709768236 4803997.966278793, 860689.2097343586 4803950.966656944, 860696.2096733158 4803945.716692209, 860702.9596189046 4803945.216689647, 860773.4590510726 4803940.466659102, 860855.7083925466 4803938.966591053, 860930.7077919384 4803937.466530046, 860983.4573683438 4803935.216496709, 860975.4574044212 4803906.716732921, 860873.4582082818 4803895.466922415, 860834.4585203296 4803895.966956379, 860792.9588525933 4803896.716990768, 860729.2093616303 4803896.467054824, 860692.4596513133 4803892.467122651, 860679.4597537033 4803890.967147322, 860675.209790095 4803893.467131422, 860667.9598519161 4803897.467106416, 860664.7098783674 4803897.967105571, 860657.4599377493 4803899.467100604, 860653.7099686828 4803900.467096239, 860612.9602976386 4803903.967107834, 860612.4603301677 4803933.216873888, 860477.5195229168 4803948.335483979))"
4302310001,11,11043023,43023,1,309,Macerata,430230000039,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,261.894372633,2936.49301831,"POLYGON ((861561.2026470944 4803826.966801154, 861570.9525613785 4803818.966855763, 861569.2025690009 4803812.466909568, 861562.9526128175 4803806.216965758, 861559.4526358873 4803801.217009248, 861549.9527103142 4803799.717030538, 861542.4527685189 4803797.96705188, 861535.952818979 4803796.467070244, 861521.7029301303 4803793.717106184, 861517.9529583768 4803791.96712387, 861515.7029743956 4803789.967142093, 861502.4530763361 4803785.967187081, 861489.4531767687 4803782.46722781, 861484.9532110074 4803780.717246226, 861477.2032707211 4803778.467271818, 861475.95328413 4803781.967244986, 861474.9853951754 4803785.354818776, 861473.9533069532 4803788.967190832, 861480.7032613407 4803797.467116118, 861480.4532677385 4803801.967080295, 861475.2033170143 4803809.467025305, 861489.2032105499 4803814.966967567, 861501.9531165163 4803822.966891011, 861513.7030233815 4803823.71687354, 861518.4529864133 4803824.716860891, 861523.8114478169 4803829.02282115, 861536.4724443408 4803826.640727892, 861542.4681966247 4803826.828120543, 861548.0892555679 4803830.762783525, 861551.6220316647 4803835.178844683, 861554.4597118234 4803838.07011874, 861564.3901246104 4803830.013373627, 861561.2026470944 4803826.966801154))"
4302310001,11,11043023,43023,1,309,Macerata,430230000220,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,2,470.589883861,7231.8125,"POLYGON ((860629.2100314789 4803764.218212134, 860623.2100625843 4803746.968356237, 860622.2100615491 4803737.718431352, 860616.210098021 4803725.968531371, 860616.7100789045 4803710.468655123, 860619.2100462483 4803697.468756891, 860628.4599572247 4803681.96887213, 860634.7098931444 4803667.468982275, 860642.9598174749 4803657.469054403, 860655.4597088259 4803648.469114378, 860658.9596774483 4803644.969139027, 860665.4596189306 4803638.219186807, 860683.2094573576 4803617.969331851, 860663.209624222 4803625.2192932, 860655.2096925289 4803629.719264915, 860634.9598652917 4803640.969194445, 860625.2099490426 4803646.969155839, 860614.710039273 4803653.469113954, 860586.4602871679 4803676.218959086, 860576.2103751556 4803682.46891896, 860575.2103894857 4803688.968867832, 860559.2105224358 4803694.218841318, 860552.2105798242 4803695.718836105, 860553.2105830526 4803707.218742955, 860554.2105857928 4803718.218653811, 860555.960592296 4803739.218483785, 860558.4605984162 4803765.968266942, 860585.7103812005 4803766.468236424, 860608.2102009577 4803765.968218541, 860629.2100314789 4803764.218212134))"
4302310001,11,11043023,43023,1,309,Macerata,430230000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,353.842989124,7048.78537766,"POLYGON ((861359.954221352 4803792.717271943, 861365.704160996 4803777.967384557, 861367.436841941 4803772.635925603, 861343.0446273118 4803762.918727268, 861303.7928169159 4803738.386362169, 861285.0589543751 4803725.897080536, 861269.4548661577 4803712.718001382, 861267.4548960633 4803726.967889115, 861256.9550046264 4803752.217696967, 861246.7051019068 4803767.967580717, 861243.4551337347 4803773.967535795, 861263.7049875956 4803789.967387814, 861276.7048935136 4803799.967294994, 861288.2048070172 4803805.467239698, 861290.9547860253 4803806.467229001, 861294.954758957 4803811.46718503, 861314.2046083484 4803814.717140215, 861325.6157200646 4803817.661905486, 861329.7044884319 4803818.717093043, 861347.7043475658 4803821.71705145, 861350.20432295 4803816.967087084, 861355.7042658142 4803803.467189924, 861359.954221352 4803792.717271943))"
4302310001,11,11043023,43023,1,309,Macerata,430230000016,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,93.3291927315,529.312850001,"POLYGON ((861382.0338431044 4803790.819565623, 861384.2040229779 4803787.967286368, 861390.9539609867 4803779.717345912, 861376.9540652547 4803771.967421679, 861368.9541252555 4803767.967461541, 861367.436841941 4803772.635925603, 861365.704160996 4803777.967384557, 861359.954221352 4803792.717271943, 861370.454142357 4803797.717221628, 861375.4541041236 4803799.467202726, 861382.0338431044 4803790.819565623))"
4302310001,11,11043023,43023,1,309,Macerata,430230000170,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,484.992509134,5207.125,"POLYGON ((860974.2068848489 4803364.471080579, 861008.2065894987 4803340.221241856, 861063.456109698 4803300.971502675, 861075.4560055106 4803292.471559123, 861084.955923008 4803285.721603978, 861136.4554721783 4803245.471876459, 861075.7059878818 4803276.471687145, 861070.7060295433 4803278.221677986, 860927.9572182611 4803327.471422231, 860974.2068848489 4803364.471080579))"
4302310001,11,11043023,43023,1,309,Macerata,430230000257,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,2,1401.19326305,32675.4375,"POLYGON ((860098.714166221 4803657.969579595, 860095.714182883 4803650.469642628, 860091.9642026146 4803639.969730436, 860043.4643821404 4803426.47148898, 859998.9645460662 4803229.723109475, 859972.4646097756 4803077.724353813, 859960.2146382716 4803006.474936953, 859958.4646476302 4803001.724976736, 859908.2150728093 4803025.97483112, 859911.9650559889 4803039.474719241, 859949.4649708217 4803259.722917051, 859978.9648768092 4803405.221721984, 859980.9648771421 4803421.971585768, 859988.7148295844 4803436.721459996, 860005.2147418209 4803481.971081235, 860034.464593831 4803569.970347407, 860037.4645786283 4803578.970272349, 860044.7145350702 4803593.720147072, 860052.4644845959 4803605.470045357, 860069.4643750737 4803632.469812415, 860083.4642822158 4803651.969642506, 860087.4642546416 4803656.46960255, 860093.2142106504 4803658.469580932, 860098.714166221 4803657.969579595))"
4302310001,11,11043023,43023,1,309,Macerata,430230000208,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,2,323.863661746,6146.875,"POLYGON ((860006.9654090999 4804181.465472884, 859987.7155572715 4804175.715537663, 859981.2156162541 4804182.965485872, 859978.2156426529 4804185.465468749, 859972.7156943775 4804193.465409975, 859969.9657192661 4804196.465388605, 859965.7157605181 4804203.965332626, 859959.4658265098 4804220.465206461, 859956.9658659538 4804240.465048606, 859956.7158728195 4804245.465008778, 859954.9658950751 4804253.964942358, 859953.7159094417 4804258.464907508, 859960.9658824445 4804290.214646023, 859995.7156031642 4804288.4646263, 860002.9655262626 4804268.96477553, 860014.9654031403 4804240.964988269, 860020.9653425523 4804227.965086627, 860035.4651989701 4804199.465300946, 860040.2151500698 4804188.215386492, 860028.7152368195 4804182.965439737, 860006.9654090999 4804181.465472884))"
4302310001,11,11043023,43023,1,309,Macerata,430230000175,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,1184.39769235,44577.875,"POLYGON ((860595.959729074 4803181.972911851, 860622.7094711708 4803136.723248589, 860628.7094132246 4803126.473324923, 860652.9591494305 4803054.723876552, 860675.9589224528 4803010.474208931, 860680.7088776634 4803003.474260429, 860775.7081619438 4803047.973811183, 860782.7081096671 4803051.723774305, 860810.9578958806 4803063.973648589, 860819.9578298193 4803069.973591723, 860851.457461914 4802950.974515107, 860788.45790435 4802888.475077549, 860762.4580984614 4802874.475215111, 860745.2082304581 4802868.47528001, 860732.7083293756 4802867.475300198, 860719.9584327321 4802868.975300582, 860707.9585315587 4802871.97528821, 860695.7086357982 4802878.475248019, 860684.4587325344 4802885.475202848, 860674.9588147975 4802891.975159978, 860665.9588959918 4802901.475092571, 860658.2089662205 4802909.975031964, 860635.7091870117 4802951.974717125, 860610.9594345596 4803002.974332322, 860559.2099544428 4803111.973508799, 860552.4600220389 4803125.97340313, 860535.7101900287 4803160.973138829, 860533.9602079145 4803164.973108464, 860524.4603006532 4803182.222979415, 860523.7103154254 4803191.222907992, 860524.4603130902 4803194.972877199, 860525.2103212418 4803209.472760226, 860525.9603303685 4803224.972635236, 860534.9602706467 4803237.47252627, 860545.9601888475 4803243.722465464, 860560.210084006 4803252.972377445, 860588.209806856 4803198.222789119, 860595.959729074 4803181.972911851))"
4302310001,11,11043023,43023,1,309,Macerata,430230000132,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,381.806445985,6508.8125,"POLYGON ((861819.1996601636 4802881.22413066, 861829.6995507993 4802855.224328863, 861866.1992505477 4802846.474363372, 861890.1990636515 4802851.474299846, 861917.1988552304 4802858.974213344, 861925.1987873822 4802854.974237601, 861923.9487865989 4802843.974327013, 861919.4488090943 4802830.224441651, 861901.4489399635 4802816.974565465, 861874.4491471646 4802808.22466199, 861840.6994134494 4802804.724723008, 861802.6997232446 4802810.974710003, 861783.4498809963 4802814.974696728, 861779.4499386591 4802841.22449017, 861783.6999213381 4802858.224349724, 861811.4497172008 4802876.224178315, 861819.1996601636 4802881.22413066))"
4302310001,11,11043023,43023,1,309,Macerata,430230000063,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,1,220.568497099,3080.25,"POLYGON ((860937.4573750128 4803565.719503146, 860940.7073534408 4803570.219463909, 860953.2072474675 4803563.969501834, 860962.7071664396 4803558.719534664, 860974.957063684 4803553.719562809, 860985.2069761747 4803547.969598917, 860992.7069116132 4803543.219629689, 860981.2069903095 4803529.719749103, 860978.4570088631 4803526.219779836, 860970.7070617497 4803516.969861533, 860953.9571814167 4803502.469994077, 860943.4572579854 4803494.970064424, 860940.2072834638 4803494.470071598, 860931.4573582573 4803499.47004004, 860921.2074484525 4803507.969981886, 860924.9574429027 4803532.969777836, 860937.4573750128 4803565.719503146))"
4302310001,11,11043023,43023,1,309,Macerata,430230000214,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10001.0,1.0,0.0,0,2,553.343351082,21266.21875,"POLYGON ((860310.462485658 4803669.469281617, 860344.7122044649 4803661.719310437, 860339.9621929401 4803610.969721853, 860342.9621175458 4803558.22014177, 860346.4620791016 4803547.470224539, 860313.9623212221 4803529.470400425, 860306.2123809496 4803527.220425995, 860281.9625681232 4803520.470503679, 860270.9626506506 4803514.97055846, 860259.4627418029 4803514.22057565, 860217.9630828844 4803523.970537834, 860185.2133540531 4803533.720491507, 860171.7135164838 4803589.720055737, 860224.2131554997 4803649.719523765, 860273.2127915493 4803677.969249696, 860310.462485658 4803669.469281617))"
