comune,data,n_abitanti
Belmonte Piceno,2016-05-18,17651.0
Belmonte Piceno,2016-05-19,17078.85714285714
Belmonte Piceno,2016-05-20,17510.0
Belmonte Piceno,2016-05-21,17359.285714285714
Belmonte Piceno,2016-05-22,16862.428571428572
Belmonte Piceno,2016-05-23,17491.285714285714
Belmonte Piceno,2016-05-24,17702.0
Belmonte Piceno,2016-05-25,17399.85714285714
Belmonte Piceno,2016-05-26,18169.714285714286
Belvedere Ostrense,2016-05-16,42909.142857142855
Belvedere Ostrense,2016-05-17,43982.42857142857
Belvedere Ostrense,2016-05-18,42631.142857142855
Belvedere Ostrense,2016-05-19,42852.28571428572
Belvedere Ostrense,2016-05-20,38737.42857142857
Belvedere Ostrense,2016-05-21,42800.57142857143
Belvedere Ostrense,2016-05-22,41452.42857142857
Belvedere Ostrense,2016-05-23,43717.57142857143
Belvedere Ostrense,2016-05-24,41938.57142857143
Belvedere Ostrense,2016-05-25,42816.28571428572
Belvedere Ostrense,2016-05-26,42014.57142857143
Bolognola,2016-05-16,2385.5714285714284
Bolognola,2016-05-17,2487.0
Bolognola,2016-05-18,2431.5714285714284
Bolognola,2016-05-19,2494.8571428571427
Bolognola,2016-05-20,2511.8571428571427
Bolognola,2016-05-21,2616.5714285714284
Bolognola,2016-05-22,2647.0
Bolognola,2016-05-23,2707.8571428571427
Bolognola,2016-05-24,2459.5714285714284
Bolognola,2016-05-25,2458.8571428571427
Bolognola,2016-05-26,2432.1428571428573
Caldarola,2016-05-16,40826.42857142857
Caldarola,2016-05-17,41069.57142857143
Caldarola,2016-05-18,41360.71428571428
Caldarola,2016-05-19,41083.71428571428
Caldarola,2016-05-20,41238.142857142855
Caldarola,2016-05-21,40937.57142857143
Caldarola,2016-05-22,39955.28571428572
Caldarola,2016-05-23,40430.71428571428
Caldarola,2016-05-24,40704.28571428572
Caldarola,2016-05-25,40819.28571428572
Caldarola,2016-05-26,40799.0
Camerano,2016-05-16,113548.28571428571
Camerano,2016-05-17,116593.14285714286
Camerano,2016-05-18,116223.85714285714
Camerano,2016-05-19,117920.42857142857
Camerano,2016-05-20,115520.42857142857
Camerano,2016-05-21,118903.0
Camerano,2016-05-22,117345.57142857143
Camerano,2016-05-23,119873.85714285714
Camerano,2016-05-24,120960.28571428571
Camerano,2016-05-25,121918.71428571429
Camerano,2016-05-26,121549.14285714286
Camerata Picena,2016-05-16,58361.142857142855
Camerata Picena,2016-05-17,59496.42857142857
Camerata Picena,2016-05-18,60456.857142857145
Camerata Picena,2016-05-19,59014.857142857145
Camerata Picena,2016-05-20,60478.71428571428
Camerata Picena,2016-05-21,58798.142857142855
Camerata Picena,2016-05-22,54859.0
Camerata Picena,2016-05-23,57129.857142857145
Camerata Picena,2016-05-24,59181.57142857143
Camerata Picena,2016-05-25,60356.28571428572
Camerata Picena,2016-05-26,59437.42857142857
Camerino,2016-05-16,175979.2857142857
Camerino,2016-05-17,192541.2857142857
Camerino,2016-05-18,198275.0
Camerino,2016-05-19,195212.57142857142
Camerino,2016-05-20,192330.42857142858
Camerino,2016-05-21,184468.42857142858
Camerino,2016-05-22,188978.7142857143
Camerino,2016-05-23,185163.7142857143
Camerino,2016-05-24,191843.7142857143
Camerino,2016-05-25,193859.0
Camerino,2016-05-26,195418.14285714287
Campofilone,2016-05-16,18654.428571428572
Campofilone,2016-05-17,18772.571428571428
Campofilone,2016-05-18,18800.428571428572
Campofilone,2016-05-19,19262.85714285714
Campofilone,2016-05-20,19903.14285714286
Campofilone,2016-05-21,19264.571428571428
Campofilone,2016-05-22,19783.285714285714
Campofilone,2016-05-23,19675.85714285714
Campofilone,2016-05-24,18909.14285714286
Campofilone,2016-05-25,19341.14285714286
Campofilone,2016-05-26,19406.0
Camporotondo di Fiastrone,2016-05-16,8731.857142857143
Camporotondo di Fiastrone,2016-05-17,8850.714285714286
Camporotondo di Fiastrone,2016-05-18,8933.0
Camporotondo di Fiastrone,2016-05-19,9001.42857142857
Camporotondo di Fiastrone,2016-05-20,9243.142857142857
Camporotondo di Fiastrone,2016-05-21,8735.857142857143
Camporotondo di Fiastrone,2016-05-22,8692.42857142857
Camporotondo di Fiastrone,2016-05-23,9231.57142857143
Camporotondo di Fiastrone,2016-05-24,8894.42857142857
Camporotondo di Fiastrone,2016-05-25,9069.0
Camporotondo di Fiastrone,2016-05-26,8344.714285714286
Carassai,2016-05-16,22885.14285714286
Carassai,2016-05-17,22599.714285714286
Carassai,2016-05-18,22924.571428571428
Carassai,2016-05-19,23186.285714285714
Carassai,2016-05-20,23003.14285714286
Carassai,2016-05-21,23290.428571428572
Carassai,2016-05-22,23828.285714285714
Carassai,2016-05-23,23088.714285714286
Carassai,2016-05-24,23346.714285714286
Carassai,2016-05-25,23457.571428571428
Carassai,2016-05-26,23758.14285714286
Castelbellino,2016-05-16,52159.71428571428
Castelbellino,2016-05-17,53898.142857142855
Castelbellino,2016-05-18,53972.857142857145
Castelbellino,2016-05-19,54120.57142857143
Castelbellino,2016-05-20,55647.57142857143
Castelbellino,2016-05-21,52846.71428571428
Castelbellino,2016-05-22,50471.28571428572
Castelbellino,2016-05-23,51487.57142857143
Castelbellino,2016-05-24,53288.28571428572
Castelbellino,2016-05-25,53899.42857142857
Castelbellino,2016-05-26,53405.857142857145
Castelfidardo,2016-05-16,240370.85714285713
Castelfidardo,2016-05-17,248486.7142857143
Castelfidardo,2016-05-18,248700.7142857143
Castelfidardo,2016-05-19,247487.0
Castelfidardo,2016-05-20,248931.14285714287
Castelfidardo,2016-05-21,246024.14285714287
Castelfidardo,2016-05-22,239294.85714285713
Castelfidardo,2016-05-23,241303.85714285713
Castelfidardo,2016-05-24,249103.42857142858
Castelfidardo,2016-05-25,251298.42857142858
Castelfidardo,2016-05-26,253464.14285714287
Castelleone di Suasa,2016-05-16,3890.714285714286
Castelleone di Suasa,2016-05-17,3904.285714285714
Castelleone di Suasa,2016-05-18,3970.5714285714284
Castelleone di Suasa,2016-05-19,3970.1428571428573
Castelleone di Suasa,2016-05-20,3925.1428571428573
Castelleone di Suasa,2016-05-21,3891.8571428571427
Castelleone di Suasa,2016-05-22,3762.1428571428573
Castelleone di Suasa,2016-05-23,3781.0
Castelleone di Suasa,2016-05-24,3848.714285714286
Castelleone di Suasa,2016-05-25,3887.5714285714284
Castelleone di Suasa,2016-05-26,3859.285714285714
Castelplanio,2016-05-16,67853.14285714286
Castelplanio,2016-05-17,69811.57142857143
Castelplanio,2016-05-18,69712.0
Castelplanio,2016-05-19,70070.71428571429
Castelplanio,2016-05-20,71893.0
Castelplanio,2016-05-21,68872.57142857143
Castelplanio,2016-05-22,66097.85714285714
Castelplanio,2016-05-23,67700.42857142857
Castelplanio,2016-05-24,69452.85714285714
Castelplanio,2016-05-25,69216.0
Castelplanio,2016-05-26,69425.42857142857
Castelraimondo,2016-05-16,83637.71428571429
Castelraimondo,2016-05-17,86168.0
Castelraimondo,2016-05-18,84165.85714285714
Castelraimondo,2016-05-19,84593.42857142857
Castelraimondo,2016-05-20,84919.71428571429
Castelraimondo,2016-05-21,84475.85714285714
Castelraimondo,2016-05-22,80036.85714285714
Castelraimondo,2016-05-23,81523.42857142857
Castelraimondo,2016-05-24,85481.71428571429
Castelraimondo,2016-05-25,85654.71428571429
Castelraimondo,2016-05-26,84833.85714285714
Cerreto d'Esi,2016-05-16,6150.428571428572
Cerreto d'Esi,2016-05-17,6468.857142857143
Cerreto d'Esi,2016-05-18,6516.857142857143
Cerreto d'Esi,2016-05-19,6440.714285714285
Cerreto d'Esi,2016-05-20,6428.142857142857
Cerreto d'Esi,2016-05-21,6365.285714285715
Cerreto d'Esi,2016-05-22,6061.0
Cerreto d'Esi,2016-05-23,6276.714285714285
Cerreto d'Esi,2016-05-24,6514.571428571428
Cerreto d'Esi,2016-05-25,6374.857142857143
Cerreto d'Esi,2016-05-26,6390.285714285715
Cessapalombo,2016-05-16,21164.285714285714
Cessapalombo,2016-05-17,21045.85714285714
Cessapalombo,2016-05-18,21120.571428571428
Cessapalombo,2016-05-19,21181.85714285714
Cessapalombo,2016-05-20,21154.85714285714
Cessapalombo,2016-05-21,20850.571428571428
Cessapalombo,2016-05-22,20736.428571428572
Cessapalombo,2016-05-23,21475.285714285714
Cessapalombo,2016-05-24,20962.428571428572
Cessapalombo,2016-05-25,21077.14285714286
Cessapalombo,2016-05-26,20844.285714285714
Chiaravalle,2016-05-16,218285.0
Chiaravalle,2016-05-17,226276.57142857142
Chiaravalle,2016-05-18,224516.57142857142
Chiaravalle,2016-05-19,221855.57142857142
Chiaravalle,2016-05-20,224984.85714285713
Chiaravalle,2016-05-21,218947.2857142857
Chiaravalle,2016-05-22,206074.57142857142
Chiaravalle,2016-05-23,212864.2857142857
Chiaravalle,2016-05-24,223882.0
Chiaravalle,2016-05-25,222951.2857142857
Chiaravalle,2016-05-26,223272.2857142857
Cingoli,2016-05-16,203210.14285714287
Cingoli,2016-05-17,204639.14285714287
Cingoli,2016-05-18,203743.2857142857
Cingoli,2016-05-19,204137.14285714287
Cingoli,2016-05-20,205450.42857142858
Cingoli,2016-05-21,205213.85714285713
Cingoli,2016-05-22,199725.85714285713
Cingoli,2016-05-23,201102.2857142857
Cingoli,2016-05-24,202339.14285714287
Cingoli,2016-05-25,203725.42857142858
Cingoli,2016-05-26,202816.2857142857
Civitanova Marche,2016-05-16,553386.5714285715
Civitanova Marche,2016-05-17,559408.7142857143
Civitanova Marche,2016-05-18,564489.1428571428
Civitanova Marche,2016-05-19,563662.8571428572
Civitanova Marche,2016-05-20,565427.5714285715
Civitanova Marche,2016-05-21,563187.5714285715
Civitanova Marche,2016-05-22,556952.4285714285
Civitanova Marche,2016-05-23,555257.8571428572
Civitanova Marche,2016-05-24,566578.4285714285
Civitanova Marche,2016-05-25,568118.4285714285
Civitanova Marche,2016-05-26,573356.7142857143
Colmurano,2016-05-16,11806.714285714286
Colmurano,2016-05-17,11587.57142857143
Colmurano,2016-05-18,11577.57142857143
Colmurano,2016-05-19,11889.142857142857
Colmurano,2016-05-20,11712.0
Colmurano,2016-05-21,11839.285714285714
Colmurano,2016-05-22,12207.285714285714
Colmurano,2016-05-23,12038.857142857143
Colmurano,2016-05-24,11832.57142857143
Colmurano,2016-05-25,12026.285714285714
Colmurano,2016-05-26,12090.42857142857
Corinaldo,2016-05-16,127224.71428571429
Corinaldo,2016-05-17,130033.85714285714
Corinaldo,2016-05-18,130218.57142857143
Corinaldo,2016-05-19,128201.71428571429
Corinaldo,2016-05-20,134150.0
Corinaldo,2016-05-21,130678.85714285714
Corinaldo,2016-05-22,124066.0
Corinaldo,2016-05-23,125096.71428571429
Corinaldo,2016-05-24,128425.14285714286
Corinaldo,2016-05-25,130892.0
Corinaldo,2016-05-26,129096.42857142857
Corridonia,2016-05-16,254086.14285714287
Corridonia,2016-05-17,258205.85714285713
Corridonia,2016-05-18,259834.57142857142
Corridonia,2016-05-19,256796.2857142857
Corridonia,2016-05-20,258985.57142857142
Corridonia,2016-05-21,255737.2857142857
Corridonia,2016-05-22,249597.0
Corridonia,2016-05-23,250891.2857142857
Corridonia,2016-05-24,256923.57142857142
Corridonia,2016-05-25,259520.14285714287
Corridonia,2016-05-26,259237.57142857142
Cossignano,2016-05-16,2265.1428571428573
Cossignano,2016-05-17,2242.5714285714284
Cossignano,2016-05-18,2316.5714285714284
Cossignano,2016-05-19,2305.5714285714284
Cossignano,2016-05-20,2352.8571428571427
Cossignano,2016-05-21,2321.1428571428573
Cossignano,2016-05-22,2363.4285714285716
Cossignano,2016-05-23,2307.4285714285716
Cossignano,2016-05-24,2336.714285714286
Cossignano,2016-05-25,2363.5714285714284
Cossignano,2016-05-26,2351.5714285714284
Cupra Marittima,2016-05-16,93490.57142857143
Cupra Marittima,2016-05-17,92491.14285714286
Cupra Marittima,2016-05-18,94292.28571428571
Cupra Marittima,2016-05-19,93545.85714285714
Cupra Marittima,2016-05-20,94643.28571428571
Cupra Marittima,2016-05-21,96497.42857142857
Cupra Marittima,2016-05-22,98148.71428571429
Cupra Marittima,2016-05-23,95760.28571428571
Cupra Marittima,2016-05-24,94851.14285714286
Cupra Marittima,2016-05-25,95822.42857142857
Cupra Marittima,2016-05-26,94823.14285714286
Cupramontana,2016-05-16,63643.28571428572
Cupramontana,2016-05-17,65047.42857142857
Cupramontana,2016-05-18,64478.142857142855
Cupramontana,2016-05-19,64834.42857142857
Cupramontana,2016-05-20,65713.71428571429
Cupramontana,2016-05-21,65206.857142857145
Cupramontana,2016-05-22,62734.142857142855
Cupramontana,2016-05-23,62872.142857142855
Cupramontana,2016-05-24,64402.57142857143
Cupramontana,2016-05-25,64164.28571428572
Cupramontana,2016-05-26,63301.0
Fabriano,2016-05-16,44411.857142857145
Fabriano,2016-05-17,45997.28571428572
Fabriano,2016-05-18,45880.142857142855
Fabriano,2016-05-19,46017.142857142855
Fabriano,2016-05-20,46343.71428571428
Fabriano,2016-05-21,45018.57142857143
Fabriano,2016-05-22,44246.0
Fabriano,2016-05-23,45148.142857142855
Fabriano,2016-05-24,45698.71428571428
Fabriano,2016-05-25,44728.57142857143
Fabriano,2016-05-26,45064.28571428572
Falconara Marittima,2016-05-16,468009.14285714284
Falconara Marittima,2016-05-17,488601.4285714286
Falconara Marittima,2016-05-18,481449.5714285714
Falconara Marittima,2016-05-19,497094.5714285714
Falconara Marittima,2016-05-20,501142.28571428574
Falconara Marittima,2016-05-21,487242.71428571426
Falconara Marittima,2016-05-22,463012.14285714284
Falconara Marittima,2016-05-23,475510.71428571426
Falconara Marittima,2016-05-24,497165.28571428574
Falconara Marittima,2016-05-25,496017.14285714284
Falconara Marittima,2016-05-26,490499.5714285714
Falerone,2016-05-16,66927.0
Falerone,2016-05-17,69852.14285714286
Falerone,2016-05-18,69329.28571428571
Falerone,2016-05-19,68250.85714285714
Falerone,2016-05-20,68813.57142857143
Falerone,2016-05-21,67971.42857142857
Falerone,2016-05-22,66271.57142857143
Falerone,2016-05-23,67089.0
Falerone,2016-05-24,69692.71428571429
Falerone,2016-05-25,69625.14285714286
Falerone,2016-05-26,69283.14285714286
Fermo,2016-05-16,658048.0
Fermo,2016-05-17,669460.4285714285
Fermo,2016-05-18,670288.7142857143
Fermo,2016-05-19,671798.7142857143
Fermo,2016-05-20,672334.1428571428
Fermo,2016-05-21,676847.1428571428
Fermo,2016-05-22,671640.0
Fermo,2016-05-23,657707.5714285715
Fermo,2016-05-24,679119.0
Fermo,2016-05-25,677813.5714285715
Fermo,2016-05-26,671993.5714285715
Fiastra,2016-05-16,30431.571428571428
Fiastra,2016-05-17,29951.14285714286
Fiastra,2016-05-18,29968.714285714286
Fiastra,2016-05-19,30452.571428571428
Fiastra,2016-05-20,30284.0
Fiastra,2016-05-21,30703.0
Fiastra,2016-05-22,33079.857142857145
Fiastra,2016-05-23,31155.714285714286
Fiastra,2016-05-24,29882.714285714286
Fiastra,2016-05-25,29626.0
Fiastra,2016-05-26,30753.85714285714
Filottrano,2016-05-16,109715.14285714286
Filottrano,2016-05-17,113702.71428571429
Filottrano,2016-05-18,111897.0
Filottrano,2016-05-19,113296.14285714286
Filottrano,2016-05-20,114664.28571428571
Filottrano,2016-05-21,114641.14285714286
Filottrano,2016-05-22,110523.57142857143
Filottrano,2016-05-23,112222.28571428571
Filottrano,2016-05-24,113395.71428571429
Filottrano,2016-05-25,112899.85714285714
Filottrano,2016-05-26,121011.71428571429
Fiordimonte,2016-05-16,7652.0
Fiordimonte,2016-05-17,7932.285714285715
Fiordimonte,2016-05-18,8264.142857142857
Fiordimonte,2016-05-19,8319.42857142857
Fiordimonte,2016-05-20,8095.142857142857
Fiordimonte,2016-05-21,8054.285714285715
Fiordimonte,2016-05-22,8930.42857142857
Fiordimonte,2016-05-23,8240.57142857143
Fiordimonte,2016-05-24,7963.0
Fiordimonte,2016-05-25,7931.0
Fiordimonte,2016-05-26,8192.142857142857
Francavilla d'Ete,2016-05-16,18610.571428571428
Francavilla d'Ete,2016-05-17,18810.571428571428
Francavilla d'Ete,2016-05-18,18651.0
Francavilla d'Ete,2016-05-19,18656.85714285714
Francavilla d'Ete,2016-05-20,18810.428571428572
Francavilla d'Ete,2016-05-21,18859.14285714286
Francavilla d'Ete,2016-05-22,19913.85714285714
Francavilla d'Ete,2016-05-23,20567.714285714286
Francavilla d'Ete,2016-05-24,20863.85714285714
Francavilla d'Ete,2016-05-25,20444.14285714286
Francavilla d'Ete,2016-05-26,20532.428571428572
Gagliole,2016-05-16,27021.571428571428
Gagliole,2016-05-17,27499.714285714286
Gagliole,2016-05-18,27042.428571428572
Gagliole,2016-05-19,27171.571428571428
Gagliole,2016-05-20,27072.714285714286
Gagliole,2016-05-21,26878.0
Gagliole,2016-05-22,26773.0
Gagliole,2016-05-23,26994.571428571428
Gagliole,2016-05-24,27502.285714285714
Gagliole,2016-05-25,27293.571428571428
Gagliole,2016-05-26,27271.428571428572
Grottammare,2016-05-16,29273.14285714286
Grottammare,2016-05-17,28912.14285714286
Grottammare,2016-05-18,28808.285714285714
Grottammare,2016-05-19,29173.428571428572
Grottammare,2016-05-20,29071.714285714286
Grottammare,2016-05-21,29871.14285714286
Grottammare,2016-05-22,31921.14285714286
Grottammare,2016-05-23,29755.714285714286
Grottammare,2016-05-24,28942.714285714286
Grottammare,2016-05-25,29135.285714285714
Grottammare,2016-05-26,29394.428571428572
Grottazzolina,2016-05-16,45254.142857142855
Grottazzolina,2016-05-17,46040.28571428572
Grottazzolina,2016-05-18,45870.42857142857
Grottazzolina,2016-05-19,46619.57142857143
Grottazzolina,2016-05-20,46389.142857142855
Grottazzolina,2016-05-21,46118.28571428572
Grottazzolina,2016-05-22,44216.0
Grottazzolina,2016-05-23,44112.28571428572
Grottazzolina,2016-05-24,46376.28571428572
Grottazzolina,2016-05-25,45765.42857142857
Grottazzolina,2016-05-26,45375.0
Gualdo,2016-05-16,23592.571428571428
Gualdo,2016-05-17,23738.428571428572
Gualdo,2016-05-18,23733.428571428572
Gualdo,2016-05-19,23934.428571428572
Gualdo,2016-05-20,23651.0
Gualdo,2016-05-21,23890.285714285714
Gualdo,2016-05-22,24444.714285714286
Gualdo,2016-05-23,24149.428571428572
Gualdo,2016-05-24,23861.0
Gualdo,2016-05-25,23691.285714285714
Gualdo,2016-05-26,24148.714285714286
Jesi,2016-05-16,803995.7142857143
Jesi,2016-05-17,830685.1428571428
Jesi,2016-05-18,832252.5714285715
Jesi,2016-05-19,833015.8571428572
Jesi,2016-05-20,837479.7142857143
Jesi,2016-05-21,828656.7142857143
Jesi,2016-05-22,792559.0
Jesi,2016-05-23,796969.7142857143
Jesi,2016-05-24,830416.2857142857
Jesi,2016-05-25,828327.7142857143
Jesi,2016-05-26,829255.2857142857
Lapedona,2016-05-16,18180.14285714286
Lapedona,2016-05-17,18109.571428571428
Lapedona,2016-05-18,18229.571428571428
Lapedona,2016-05-19,18425.285714285714
Lapedona,2016-05-20,18597.0
Lapedona,2016-05-21,19068.571428571428
Lapedona,2016-05-22,19111.0
Lapedona,2016-05-23,17914.571428571428
Lapedona,2016-05-24,18580.285714285714
Lapedona,2016-05-25,18860.428571428572
Lapedona,2016-05-26,18353.428571428572
Loreto,2016-05-16,225898.7142857143
Loreto,2016-05-17,225962.7142857143
Loreto,2016-05-18,227340.7142857143
Loreto,2016-05-19,225971.7142857143
Loreto,2016-05-20,228446.7142857143
Loreto,2016-05-21,225737.14285714287
Loreto,2016-05-22,222268.0
Loreto,2016-05-23,225567.2857142857
Loreto,2016-05-24,225151.2857142857
Loreto,2016-05-25,220578.2857142857
Loreto,2016-05-26,227340.7142857143
Loro Piceno,2016-05-16,43225.0
Loro Piceno,2016-05-17,43277.142857142855
Loro Piceno,2016-05-18,42755.42857142857
Loro Piceno,2016-05-19,43713.57142857143
Loro Piceno,2016-05-20,43086.857142857145
Loro Piceno,2016-05-21,44244.0
Loro Piceno,2016-05-22,45226.0
Loro Piceno,2016-05-23,44505.857142857145
Loro Piceno,2016-05-24,44096.71428571428
Loro Piceno,2016-05-25,44628.57142857143
Loro Piceno,2016-05-26,44691.0
Macerata,2016-05-16,685298.7142857143
Macerata,2016-05-17,711317.2857142857
Macerata,2016-05-18,716049.1428571428
Macerata,2016-05-19,709218.7142857143
Macerata,2016-05-20,705837.8571428572
Macerata,2016-05-21,697524.7142857143
Macerata,2016-05-22,661362.2857142857
Macerata,2016-05-23,672655.2857142857
Macerata,2016-05-24,705898.2857142857
Macerata,2016-05-25,710593.0
Macerata,2016-05-26,708275.2857142857
Magliano di Tenna,2016-05-16,37862.0
Magliano di Tenna,2016-05-17,38347.42857142857
Magliano di Tenna,2016-05-18,38186.28571428572
Magliano di Tenna,2016-05-19,37764.42857142857
Magliano di Tenna,2016-05-20,39273.857142857145
Magliano di Tenna,2016-05-21,37724.57142857143
Magliano di Tenna,2016-05-22,36641.0
Magliano di Tenna,2016-05-23,36141.857142857145
Magliano di Tenna,2016-05-24,37931.71428571428
Magliano di Tenna,2016-05-25,38395.0
Magliano di Tenna,2016-05-26,37720.28571428572
Maiolati Spontini,2016-05-16,112873.14285714286
Maiolati Spontini,2016-05-17,116526.28571428571
Maiolati Spontini,2016-05-18,116422.28571428571
Maiolati Spontini,2016-05-19,117274.71428571429
Maiolati Spontini,2016-05-20,120888.85714285714
Maiolati Spontini,2016-05-21,115482.14285714286
Maiolati Spontini,2016-05-22,109499.57142857143
Maiolati Spontini,2016-05-23,111751.71428571429
Maiolati Spontini,2016-05-24,115925.0
Maiolati Spontini,2016-05-25,116411.71428571429
Maiolati Spontini,2016-05-26,115657.0
Massa Fermana,2016-05-16,10594.714285714286
Massa Fermana,2016-05-17,10747.42857142857
Massa Fermana,2016-05-18,10638.285714285714
Massa Fermana,2016-05-19,10692.285714285714
Massa Fermana,2016-05-20,10424.42857142857
Massa Fermana,2016-05-21,10559.714285714286
Massa Fermana,2016-05-22,14660.285714285714
Massa Fermana,2016-05-23,15261.42857142857
Massa Fermana,2016-05-24,15295.142857142857
Massa Fermana,2016-05-25,15085.142857142857
Massa Fermana,2016-05-26,15995.0
Massignano,2016-05-16,22384.714285714286
Massignano,2016-05-17,23181.428571428572
Massignano,2016-05-18,23445.714285714286
Massignano,2016-05-19,23564.571428571428
Massignano,2016-05-20,23170.285714285714
Massignano,2016-05-21,23407.285714285714
Massignano,2016-05-22,23990.0
Massignano,2016-05-23,23765.14285714286
Massignano,2016-05-24,23364.714285714286
Massignano,2016-05-25,23357.0
Massignano,2016-05-26,24011.571428571428
Matelica,2016-05-16,142115.14285714287
Matelica,2016-05-17,148865.42857142858
Matelica,2016-05-18,148175.14285714287
Matelica,2016-05-19,148768.2857142857
Matelica,2016-05-20,147580.57142857142
Matelica,2016-05-21,146089.2857142857
Matelica,2016-05-22,138975.85714285713
Matelica,2016-05-23,141399.14285714287
Matelica,2016-05-24,148094.85714285713
Matelica,2016-05-25,148939.14285714287
Matelica,2016-05-26,147090.0
Mergo,2016-05-16,17266.0
Mergo,2016-05-17,17857.285714285714
Mergo,2016-05-18,17628.85714285714
Mergo,2016-05-19,17753.85714285714
Mergo,2016-05-20,18578.714285714286
Mergo,2016-05-21,17496.0
