comune,data,n_abitanti
Belmonte Piceno,2017-09-26,13751.285714285714
Belvedere Ostrense,2017-09-16,44881.28571428572
Belvedere Ostrense,2017-09-17,45484.71428571428
Belvedere Ostrense,2017-09-18,43693.0
Belvedere Ostrense,2017-09-19,45876.0
Belvedere Ostrense,2017-09-20,44727.57142857143
Belvedere Ostrense,2017-09-21,44752.0
Belvedere Ostrense,2017-09-22,44545.71428571428
Belvedere Ostrense,2017-09-23,45504.57142857143
Belvedere Ostrense,2017-09-24,44549.0
Belvedere Ostrense,2017-09-25,43537.28571428572
Belvedere Ostrense,2017-09-26,42756.57142857143
Bolognola,2017-09-16,1884.0
Bolognola,2017-09-17,1925.857142857143
Bolognola,2017-09-18,1897.7142857142858
Bolognola,2017-09-19,1866.0
Bolognola,2017-09-20,1903.7142857142858
Bolognola,2017-09-21,1861.142857142857
Bolognola,2017-09-22,1857.857142857143
Bolognola,2017-09-23,1877.857142857143
Bolognola,2017-09-24,1929.2857142857142
Bolognola,2017-09-25,1786.142857142857
Bolognola,2017-09-26,1847.142857142857
Caldarola,2017-09-16,41257.857142857145
Caldarola,2017-09-17,41775.42857142857
Caldarola,2017-09-18,41673.42857142857
Caldarola,2017-09-19,40446.28571428572
Caldarola,2017-09-20,40860.142857142855
Caldarola,2017-09-21,40635.42857142857
Caldarola,2017-09-22,40541.857142857145
Caldarola,2017-09-23,40380.857142857145
Caldarola,2017-09-24,39855.28571428572
Caldarola,2017-09-25,41002.0
Caldarola,2017-09-26,40887.0
Camerano,2017-09-16,116931.57142857143
Camerano,2017-09-17,115208.85714285714
Camerano,2017-09-18,113355.14285714286
Camerano,2017-09-19,117433.57142857143
Camerano,2017-09-20,119545.71428571429
Camerano,2017-09-21,121334.85714285714
Camerano,2017-09-22,122222.0
Camerano,2017-09-23,120876.71428571429
Camerano,2017-09-24,112258.14285714286
Camerano,2017-09-25,115698.0
Camerano,2017-09-26,120794.71428571429
Camerata Picena,2017-09-16,63765.57142857143
Camerata Picena,2017-09-17,61663.857142857145
Camerata Picena,2017-09-18,63810.142857142855
Camerata Picena,2017-09-19,65173.42857142857
Camerata Picena,2017-09-20,65687.14285714286
Camerata Picena,2017-09-21,64713.142857142855
Camerata Picena,2017-09-22,65012.857142857145
Camerata Picena,2017-09-23,63950.142857142855
Camerata Picena,2017-09-24,61449.0
Camerata Picena,2017-09-25,61411.0
Camerata Picena,2017-09-26,62685.0
Camerino,2017-09-16,140963.57142857142
Camerino,2017-09-17,136820.85714285713
Camerino,2017-09-18,136347.14285714287
Camerino,2017-09-19,141928.14285714287
Camerino,2017-09-20,143742.57142857142
Camerino,2017-09-21,144899.2857142857
Camerino,2017-09-22,147145.7142857143
Camerino,2017-09-23,143628.57142857142
Camerino,2017-09-24,136948.57142857142
Camerino,2017-09-25,135521.85714285713
Camerino,2017-09-26,146171.0
Campofilone,2017-09-16,19489.0
Campofilone,2017-09-17,20647.0
Campofilone,2017-09-18,19746.0
Campofilone,2017-09-19,19048.0
Campofilone,2017-09-20,19520.714285714286
Campofilone,2017-09-21,18907.714285714286
Campofilone,2017-09-22,19266.14285714286
Campofilone,2017-09-23,19076.428571428572
Campofilone,2017-09-24,19114.714285714286
Campofilone,2017-09-25,18755.285714285714
Campofilone,2017-09-26,17798.714285714286
Camporotondo di Fiastrone,2017-09-16,9308.285714285714
Camporotondo di Fiastrone,2017-09-17,8454.57142857143
Camporotondo di Fiastrone,2017-09-18,9209.57142857143
Camporotondo di Fiastrone,2017-09-19,9733.142857142857
Camporotondo di Fiastrone,2017-09-20,9379.857142857143
Camporotondo di Fiastrone,2017-09-21,9062.0
Camporotondo di Fiastrone,2017-09-22,8865.857142857143
Camporotondo di Fiastrone,2017-09-23,8965.0
Camporotondo di Fiastrone,2017-09-24,8846.857142857143
Camporotondo di Fiastrone,2017-09-25,8994.142857142857
Camporotondo di Fiastrone,2017-09-26,9171.857142857143
Carassai,2017-09-16,19679.285714285714
Carassai,2017-09-17,20288.428571428572
Carassai,2017-09-18,20054.571428571428
Carassai,2017-09-19,19313.571428571428
Carassai,2017-09-20,19257.285714285714
Carassai,2017-09-21,18918.85714285714
Carassai,2017-09-22,19213.285714285714
Carassai,2017-09-23,19917.85714285714
Carassai,2017-09-24,19129.714285714286
Carassai,2017-09-25,19252.714285714286
Carassai,2017-09-26,19051.0
Castelbellino,2017-09-16,45291.0
Castelbellino,2017-09-17,43328.28571428572
Castelbellino,2017-09-18,44387.57142857143
Castelbellino,2017-09-19,43637.0
Castelbellino,2017-09-20,45378.28571428572
Castelbellino,2017-09-21,44794.28571428572
Castelbellino,2017-09-22,45314.857142857145
Castelbellino,2017-09-23,43884.71428571428
Castelbellino,2017-09-24,41782.857142857145
Castelbellino,2017-09-25,41796.857142857145
Castelbellino,2017-09-26,44439.142857142855
Castelfidardo,2017-09-16,272180.0
Castelfidardo,2017-09-17,258667.42857142858
Castelfidardo,2017-09-18,256673.7142857143
Castelfidardo,2017-09-19,282806.85714285716
Castelfidardo,2017-09-20,269858.71428571426
Castelfidardo,2017-09-21,273799.0
Castelfidardo,2017-09-22,270559.0
Castelfidardo,2017-09-23,266075.28571428574
Castelfidardo,2017-09-24,250111.14285714287
Castelfidardo,2017-09-25,254911.14285714287
Castelfidardo,2017-09-26,262814.14285714284
Castelleone di Suasa,2017-09-16,3442.8571428571427
Castelleone di Suasa,2017-09-17,3420.1428571428573
Castelleone di Suasa,2017-09-18,3430.1428571428573
Castelleone di Suasa,2017-09-19,3407.285714285714
Castelleone di Suasa,2017-09-20,3382.285714285714
Castelleone di Suasa,2017-09-21,3448.4285714285716
Castelleone di Suasa,2017-09-22,3464.8571428571427
Castelleone di Suasa,2017-09-23,3445.8571428571427
Castelleone di Suasa,2017-09-24,3470.8571428571427
Castelleone di Suasa,2017-09-25,3190.1428571428573
Castelleone di Suasa,2017-09-26,3360.1428571428573
Castelplanio,2017-09-16,84454.71428571429
Castelplanio,2017-09-17,84689.14285714286
Castelplanio,2017-09-18,82121.71428571429
Castelplanio,2017-09-19,91869.0
Castelplanio,2017-09-20,86335.85714285714
Castelplanio,2017-09-21,85884.42857142857
Castelplanio,2017-09-22,82941.14285714286
Castelplanio,2017-09-23,83905.42857142857
Castelplanio,2017-09-24,79209.57142857143
Castelplanio,2017-09-25,85583.28571428571
Castelplanio,2017-09-26,90296.71428571429
Castelraimondo,2017-09-16,93264.57142857143
Castelraimondo,2017-09-17,90951.57142857143
Castelraimondo,2017-09-18,90664.57142857143
Castelraimondo,2017-09-19,94436.42857142857
Castelraimondo,2017-09-20,95825.28571428571
Castelraimondo,2017-09-21,94188.71428571429
Castelraimondo,2017-09-22,93947.28571428571
Castelraimondo,2017-09-23,93481.28571428571
Castelraimondo,2017-09-24,90805.0
Castelraimondo,2017-09-25,87286.0
Castelraimondo,2017-09-26,92558.14285714286
Cerreto d'Esi,2017-09-16,6888.857142857143
Cerreto d'Esi,2017-09-17,6642.142857142857
Cerreto d'Esi,2017-09-18,6415.0
Cerreto d'Esi,2017-09-19,6768.428571428572
Cerreto d'Esi,2017-09-20,6554.857142857143
Cerreto d'Esi,2017-09-21,6563.0
Cerreto d'Esi,2017-09-22,6590.714285714285
Cerreto d'Esi,2017-09-23,6512.428571428572
Cerreto d'Esi,2017-09-24,6265.0
Cerreto d'Esi,2017-09-25,6485.285714285715
Cerreto d'Esi,2017-09-26,6702.571428571428
Cessapalombo,2017-09-16,18667.85714285714
Cessapalombo,2017-09-17,17954.571428571428
Cessapalombo,2017-09-18,18227.428571428572
Cessapalombo,2017-09-19,18666.714285714286
Cessapalombo,2017-09-20,18343.714285714286
Cessapalombo,2017-09-21,18157.14285714286
Cessapalombo,2017-09-22,18357.14285714286
Cessapalombo,2017-09-23,18108.14285714286
Cessapalombo,2017-09-24,17759.428571428572
Cessapalombo,2017-09-25,17516.428571428572
Cessapalombo,2017-09-26,18093.428571428572
Chiaravalle,2017-09-16,210612.0
Chiaravalle,2017-09-17,202760.42857142858
Chiaravalle,2017-09-18,203907.2857142857
Chiaravalle,2017-09-19,212280.85714285713
Chiaravalle,2017-09-20,210561.85714285713
Chiaravalle,2017-09-21,213756.42857142858
Chiaravalle,2017-09-22,214111.57142857142
Chiaravalle,2017-09-23,210052.2857142857
Chiaravalle,2017-09-24,199023.0
Chiaravalle,2017-09-25,201813.14285714287
Chiaravalle,2017-09-26,211401.42857142858
Cingoli,2017-09-16,196259.14285714287
Cingoli,2017-09-17,194195.85714285713
Cingoli,2017-09-18,194280.7142857143
Cingoli,2017-09-19,195167.2857142857
Cingoli,2017-09-20,194679.2857142857
Cingoli,2017-09-21,194098.42857142858
Cingoli,2017-09-22,197259.2857142857
Cingoli,2017-09-23,204461.85714285713
Cingoli,2017-09-24,199428.0
Cingoli,2017-09-25,199507.42857142858
Cingoli,2017-09-26,195687.0
Civitanova Marche,2017-09-16,643677.0
Civitanova Marche,2017-09-17,649121.2857142857
Civitanova Marche,2017-09-18,613704.0
Civitanova Marche,2017-09-19,620529.2857142857
Civitanova Marche,2017-09-20,627345.0
Civitanova Marche,2017-09-21,627643.1428571428
Civitanova Marche,2017-09-22,633651.8571428572
Civitanova Marche,2017-09-23,639488.0
Civitanova Marche,2017-09-24,637391.8571428572
Civitanova Marche,2017-09-25,597753.4285714285
Civitanova Marche,2017-09-26,622956.0
Colmurano,2017-09-16,12094.714285714286
Colmurano,2017-09-17,12434.142857142857
Colmurano,2017-09-18,11642.285714285714
Colmurano,2017-09-19,12558.0
Colmurano,2017-09-20,12561.285714285714
Colmurano,2017-09-21,12182.285714285714
Colmurano,2017-09-22,12007.0
Colmurano,2017-09-23,12263.42857142857
Colmurano,2017-09-24,12006.285714285714
Colmurano,2017-09-25,11833.57142857143
Colmurano,2017-09-26,12352.142857142857
Corinaldo,2017-09-16,114401.42857142857
Corinaldo,2017-09-17,113711.42857142857
Corinaldo,2017-09-18,114585.42857142857
Corinaldo,2017-09-19,115237.57142857143
Corinaldo,2017-09-20,117267.28571428571
Corinaldo,2017-09-21,112973.57142857143
Corinaldo,2017-09-22,113757.85714285714
Corinaldo,2017-09-23,112389.57142857143
Corinaldo,2017-09-24,109314.28571428571
Corinaldo,2017-09-25,112036.71428571429
Corinaldo,2017-09-26,115528.28571428571
Corridonia,2017-09-16,285620.0
Corridonia,2017-09-17,277879.4285714286
Corridonia,2017-09-18,275272.85714285716
Corridonia,2017-09-19,283207.28571428574
Corridonia,2017-09-20,285752.14285714284
Corridonia,2017-09-21,282770.71428571426
Corridonia,2017-09-22,283377.5714285714
Corridonia,2017-09-23,280109.5714285714
Corridonia,2017-09-24,274770.14285714284
Corridonia,2017-09-25,280337.4285714286
Corridonia,2017-09-26,283539.85714285716
Cossignano,2017-09-16,1924.857142857143
Cossignano,2017-09-17,1916.5714285714287
Cossignano,2017-09-18,1919.7142857142858
Cossignano,2017-09-19,1938.4285714285713
Cossignano,2017-09-20,1895.2857142857142
Cossignano,2017-09-21,1862.5714285714287
Cossignano,2017-09-22,1837.7142857142858
Cossignano,2017-09-23,1941.857142857143
Cossignano,2017-09-24,1800.2857142857142
Cossignano,2017-09-25,1826.4285714285713
Cossignano,2017-09-26,1860.857142857143
Cupra Marittima,2017-09-16,107302.57142857143
Cupra Marittima,2017-09-17,107592.85714285714
Cupra Marittima,2017-09-18,99702.28571428571
Cupra Marittima,2017-09-19,99290.42857142857
Cupra Marittima,2017-09-20,98104.85714285714
Cupra Marittima,2017-09-21,97793.85714285714
Cupra Marittima,2017-09-22,97864.0
Cupra Marittima,2017-09-23,98401.71428571429
Cupra Marittima,2017-09-24,100417.14285714286
Cupra Marittima,2017-09-25,91640.57142857143
Cupra Marittima,2017-09-26,93117.42857142857
Cupramontana,2017-09-16,54382.0
Cupramontana,2017-09-17,55011.0
Cupramontana,2017-09-18,53303.71428571428
Cupramontana,2017-09-19,54147.0
Cupramontana,2017-09-20,53293.57142857143
Cupramontana,2017-09-21,53904.42857142857
Cupramontana,2017-09-22,54584.857142857145
Cupramontana,2017-09-23,54952.0
Cupramontana,2017-09-24,53531.57142857143
Cupramontana,2017-09-25,52817.0
Cupramontana,2017-09-26,54558.142857142855
Fabriano,2017-09-16,44110.857142857145
Fabriano,2017-09-17,43918.857142857145
Fabriano,2017-09-18,44200.142857142855
Fabriano,2017-09-19,46528.42857142857
Fabriano,2017-09-20,45340.0
Fabriano,2017-09-21,45248.71428571428
Fabriano,2017-09-22,44578.142857142855
Fabriano,2017-09-23,45185.42857142857
Fabriano,2017-09-24,43917.42857142857
Fabriano,2017-09-25,43294.57142857143
Fabriano,2017-09-26,44973.28571428572
Falconara Marittima,2017-09-16,468497.0
Falconara Marittima,2017-09-17,448307.4285714286
Falconara Marittima,2017-09-18,455633.14285714284
Falconara Marittima,2017-09-19,473582.5714285714
Falconara Marittima,2017-09-20,475064.4285714286
Falconara Marittima,2017-09-21,477937.0
Falconara Marittima,2017-09-22,475143.71428571426
Falconara Marittima,2017-09-23,469083.85714285716
Falconara Marittima,2017-09-24,438971.28571428574
Falconara Marittima,2017-09-25,440482.5714285714
Falconara Marittima,2017-09-26,471972.0
Falerone,2017-09-16,67501.0
Falerone,2017-09-17,64065.142857142855
Falerone,2017-09-18,64233.57142857143
Falerone,2017-09-19,64954.57142857143
Falerone,2017-09-20,65861.0
Falerone,2017-09-21,61546.71428571428
Falerone,2017-09-22,64530.857142857145
Falerone,2017-09-23,66654.42857142857
Falerone,2017-09-24,64981.71428571428
Falerone,2017-09-25,62127.28571428572
Falerone,2017-09-26,66531.14285714286
Fermo,2017-09-16,695165.1428571428
Fermo,2017-09-17,677132.2857142857
Fermo,2017-09-18,670251.0
Fermo,2017-09-19,681812.1428571428
Fermo,2017-09-20,681906.4285714285
Fermo,2017-09-21,688949.2857142857
Fermo,2017-09-22,699852.1428571428
Fermo,2017-09-23,700968.1428571428
Fermo,2017-09-24,688891.5714285715
Fermo,2017-09-25,657420.4285714285
Fermo,2017-09-26,689688.8571428572
Fiastra,2017-09-16,24623.85714285714
Fiastra,2017-09-17,24978.714285714286
Fiastra,2017-09-18,24949.571428571428
Fiastra,2017-09-19,24890.0
Fiastra,2017-09-20,24168.0
Fiastra,2017-09-21,23516.714285714286
Fiastra,2017-09-22,23784.714285714286
Fiastra,2017-09-23,24624.14285714286
Fiastra,2017-09-24,25333.14285714286
Fiastra,2017-09-25,24229.571428571428
Fiastra,2017-09-26,24764.14285714286
Filottrano,2017-09-16,158981.42857142858
Filottrano,2017-09-17,159341.85714285713
Filottrano,2017-09-18,157911.42857142858
Filottrano,2017-09-19,154943.0
Filottrano,2017-09-20,153403.14285714287
Filottrano,2017-09-21,155255.85714285713
Filottrano,2017-09-22,155022.2857142857
Filottrano,2017-09-23,157639.0
Filottrano,2017-09-24,151715.57142857142
Filottrano,2017-09-25,128627.42857142857
Filottrano,2017-09-26,163276.57142857142
Fiordimonte,2017-09-16,4404.0
Fiordimonte,2017-09-17,4458.714285714285
Fiordimonte,2017-09-18,4372.142857142857
Fiordimonte,2017-09-19,4461.0
Fiordimonte,2017-09-20,4386.142857142857
Fiordimonte,2017-09-21,4219.0
Fiordimonte,2017-09-22,4422.142857142857
Fiordimonte,2017-09-23,4297.142857142857
Fiordimonte,2017-09-24,4374.571428571428
Fiordimonte,2017-09-25,4191.0
Fiordimonte,2017-09-26,4389.428571428572
Francavilla d'Ete,2017-09-16,21556.0
Francavilla d'Ete,2017-09-17,21164.428571428572
Francavilla d'Ete,2017-09-18,21317.714285714286
Francavilla d'Ete,2017-09-19,21502.0
Francavilla d'Ete,2017-09-20,21487.571428571428
Francavilla d'Ete,2017-09-21,21981.428571428572
Francavilla d'Ete,2017-09-22,21818.14285714286
Francavilla d'Ete,2017-09-23,21455.0
Francavilla d'Ete,2017-09-24,20820.285714285714
Francavilla d'Ete,2017-09-25,21791.0
Francavilla d'Ete,2017-09-26,22515.85714285714
Gagliole,2017-09-16,27851.285714285714
Gagliole,2017-09-17,28074.0
Gagliole,2017-09-18,27824.85714285714
Gagliole,2017-09-19,29348.14285714286
Gagliole,2017-09-20,28956.714285714286
Gagliole,2017-09-21,28393.428571428572
Gagliole,2017-09-22,28395.85714285714
Gagliole,2017-09-23,28332.714285714286
Gagliole,2017-09-24,27041.14285714286
Gagliole,2017-09-25,27059.571428571428
Gagliole,2017-09-26,27929.14285714286
Grottammare,2017-09-16,39551.857142857145
Grottammare,2017-09-17,39995.0
Grottammare,2017-09-18,38187.42857142857
Grottammare,2017-09-19,36621.0
Grottammare,2017-09-20,36030.0
Grottammare,2017-09-21,36145.71428571428
Grottammare,2017-09-22,36649.71428571428
Grottammare,2017-09-23,38459.71428571428
Grottammare,2017-09-24,38227.71428571428
Grottammare,2017-09-25,37061.71428571428
Grottammare,2017-09-26,38029.28571428572
Grottazzolina,2017-09-16,55269.28571428572
Grottazzolina,2017-09-17,56176.42857142857
Grottazzolina,2017-09-18,53418.57142857143
Grottazzolina,2017-09-19,56641.42857142857
Grottazzolina,2017-09-20,56084.42857142857
Grottazzolina,2017-09-21,55961.71428571428
Grottazzolina,2017-09-22,56888.28571428572
Grottazzolina,2017-09-23,56075.42857142857
Grottazzolina,2017-09-24,52664.0
Grottazzolina,2017-09-25,60148.857142857145
Grottazzolina,2017-09-26,57146.57142857143
Gualdo,2017-09-16,21731.14285714286
Gualdo,2017-09-17,21206.85714285714
Gualdo,2017-09-18,21158.0
Gualdo,2017-09-19,21096.714285714286
Gualdo,2017-09-20,20700.85714285714
Gualdo,2017-09-21,20949.428571428572
Gualdo,2017-09-22,21266.285714285714
Gualdo,2017-09-23,21380.714285714286
Gualdo,2017-09-24,21524.571428571428
Gualdo,2017-09-25,20901.14285714286
Gualdo,2017-09-26,20940.285714285714
Jesi,2017-09-16,802938.1428571428
Jesi,2017-09-17,780690.7142857143
Jesi,2017-09-18,769259.1428571428
Jesi,2017-09-19,805108.7142857143
Jesi,2017-09-20,809367.8571428572
Jesi,2017-09-21,805576.8571428572
Jesi,2017-09-22,799484.8571428572
Jesi,2017-09-23,796671.5714285715
Jesi,2017-09-24,814258.5714285715
Jesi,2017-09-25,781152.7142857143
Jesi,2017-09-26,813824.8571428572
Lapedona,2017-09-16,18893.85714285714
Lapedona,2017-09-17,19061.714285714286
Lapedona,2017-09-18,17712.571428571428
Lapedona,2017-09-19,17954.14285714286
Lapedona,2017-09-20,18103.714285714286
Lapedona,2017-09-21,18296.714285714286
Lapedona,2017-09-22,18339.428571428572
Lapedona,2017-09-23,19126.285714285714
Lapedona,2017-09-24,21334.428571428572
Lapedona,2017-09-25,17340.571428571428
Lapedona,2017-09-26,18345.0
Loreto,2017-09-16,258174.7142857143
Loreto,2017-09-17,263139.71428571426
Loreto,2017-09-18,248319.0
Loreto,2017-09-19,252060.14285714287
Loreto,2017-09-20,251224.42857142858
Loreto,2017-09-21,249401.14285714287
Loreto,2017-09-22,251310.42857142858
Loreto,2017-09-23,256273.2857142857
Loreto,2017-09-24,247104.42857142858
Loreto,2017-09-25,236372.85714285713
Loreto,2017-09-26,248986.0
Loro Piceno,2017-09-16,46770.0
Loro Piceno,2017-09-17,46599.142857142855
Loro Piceno,2017-09-18,46109.71428571428
Loro Piceno,2017-09-19,46795.71428571428
Loro Piceno,2017-09-20,46554.142857142855
Loro Piceno,2017-09-21,46974.71428571428
Loro Piceno,2017-09-22,46820.42857142857
Loro Piceno,2017-09-23,46826.857142857145
Loro Piceno,2017-09-24,46010.71428571428
Loro Piceno,2017-09-25,44654.0
Loro Piceno,2017-09-26,45453.57142857143
Macerata,2017-09-16,766659.4285714285
Macerata,2017-09-17,744047.0
Macerata,2017-09-18,750565.4285714285
Macerata,2017-09-19,774104.5714285715
Macerata,2017-09-20,779701.2857142857
Macerata,2017-09-21,776123.0
Macerata,2017-09-22,782946.0
Macerata,2017-09-23,771330.5714285715
Macerata,2017-09-24,745399.4285714285
Macerata,2017-09-25,737161.5714285715
Macerata,2017-09-26,792060.1428571428
Magliano di Tenna,2017-09-16,38336.42857142857
Magliano di Tenna,2017-09-17,39111.42857142857
Magliano di Tenna,2017-09-18,37042.42857142857
Magliano di Tenna,2017-09-19,38905.42857142857
Magliano di Tenna,2017-09-20,38899.71428571428
Magliano di Tenna,2017-09-21,38595.857142857145
Magliano di Tenna,2017-09-22,38779.142857142855
Magliano di Tenna,2017-09-23,38394.71428571428
Magliano di Tenna,2017-09-24,37088.28571428572
Magliano di Tenna,2017-09-25,38119.857142857145
Magliano di Tenna,2017-09-26,39107.857142857145
Maiolati Spontini,2017-09-16,111234.28571428571
Maiolati Spontini,2017-09-17,109325.0
Maiolati Spontini,2017-09-18,108353.28571428571
Maiolati Spontini,2017-09-19,112899.14285714286
Maiolati Spontini,2017-09-20,111651.85714285714
Maiolati Spontini,2017-09-21,112297.14285714286
Maiolati Spontini,2017-09-22,109939.14285714286
Maiolati Spontini,2017-09-23,115644.57142857143
Maiolati Spontini,2017-09-24,108581.28571428571
Maiolati Spontini,2017-09-25,115422.28571428571
Maiolati Spontini,2017-09-26,111206.57142857143
Massa Fermana,2017-09-16,15814.285714285714
Massa Fermana,2017-09-17,15409.57142857143
Massa Fermana,2017-09-18,16180.142857142857
Massa Fermana,2017-09-19,15852.285714285714
Massa Fermana,2017-09-20,16338.57142857143
Massa Fermana,2017-09-21,16239.57142857143
Massa Fermana,2017-09-22,16228.285714285714
Massa Fermana,2017-09-23,15847.0
Massa Fermana,2017-09-24,15587.285714285714
Massa Fermana,2017-09-25,16264.142857142857
Massa Fermana,2017-09-26,17129.14285714286
Massignano,2017-09-16,23237.85714285714
Massignano,2017-09-17,23545.0
Massignano,2017-09-18,22825.14285714286
Massignano,2017-09-19,22874.571428571428
Massignano,2017-09-20,22505.285714285714
Massignano,2017-09-21,22314.85714285714
Massignano,2017-09-22,22426.571428571428
Massignano,2017-09-23,22554.571428571428
Massignano,2017-09-24,22292.85714285714
Massignano,2017-09-25,21924.0
Massignano,2017-09-26,22290.0
Matelica,2017-09-16,167411.42857142858
Matelica,2017-09-17,164298.2857142857
Matelica,2017-09-18,170115.85714285713
Matelica,2017-09-19,169301.0
Matelica,2017-09-20,169160.14285714287
Matelica,2017-09-21,170712.14285714287
Matelica,2017-09-22,171303.2857142857
Matelica,2017-09-23,168202.2857142857
Matelica,2017-09-24,161183.2857142857
Matelica,2017-09-25,153617.14285714287
Matelica,2017-09-26,170919.85714285713
Mergo,2017-09-16,17180.428571428572
Mergo,2017-09-17,16910.571428571428
Mergo,2017-09-18,16537.285714285714
Mergo,2017-09-19,17231.571428571428
Mergo,2017-09-20,16995.428571428572
Mergo,2017-09-21,17088.85714285714
Mergo,2017-09-22,17176.85714285714
Mergo,2017-09-23,16982.285714285714
Mergo,2017-09-24,16648.285714285714
Mergo,2017-09-25,16623.714285714286
