comune,data,n_abitanti
Castelbellino,2016-10-23,49382.57142857143
Castelbellino,2016-10-24,50085.42857142857
Castelbellino,2016-10-25,51535.71428571428
Castelbellino,2016-10-26,51698.42857142857
Castelfidardo,2016-10-16,227809.57142857142
Castelfidardo,2016-10-17,228624.42857142858
Castelfidardo,2016-10-18,233544.2857142857
Castelfidardo,2016-10-19,238315.0
Castelfidardo,2016-10-20,247373.0
Castelfidardo,2016-10-21,254501.2857142857
Castelfidardo,2016-10-22,248986.85714285713
Castelfidardo,2016-10-23,238765.2857142857
Castelfidardo,2016-10-24,240340.0
Castelfidardo,2016-10-25,249245.85714285713
Castelfidardo,2016-10-26,247891.85714285713
Castelleone di Suasa,2016-10-16,3430.0
Castelleone di Suasa,2016-10-17,3505.1428571428573
Castelleone di Suasa,2016-10-18,3392.1428571428573
Castelleone di Suasa,2016-10-19,3454.1428571428573
Castelleone di Suasa,2016-10-20,3600.4285714285716
Castelleone di Suasa,2016-10-21,3498.1428571428573
Castelleone di Suasa,2016-10-22,3474.5714285714284
Castelleone di Suasa,2016-10-23,3359.0
Castelleone di Suasa,2016-10-24,3500.0
Castelleone di Suasa,2016-10-25,3421.5714285714284
Castelleone di Suasa,2016-10-26,3491.0
Castelplanio,2016-10-16,61627.0
Castelplanio,2016-10-17,63907.142857142855
Castelplanio,2016-10-18,65015.57142857143
Castelplanio,2016-10-19,65180.42857142857
Castelplanio,2016-10-20,64706.142857142855
Castelplanio,2016-10-21,64751.857142857145
Castelplanio,2016-10-22,65093.57142857143
Castelplanio,2016-10-23,63436.0
Castelplanio,2016-10-24,63660.42857142857
Castelplanio,2016-10-25,65007.57142857143
Castelplanio,2016-10-26,64407.857142857145
Castelraimondo,2016-10-16,85409.71428571429
Castelraimondo,2016-10-17,84961.85714285714
Castelraimondo,2016-10-18,87810.14285714286
Castelraimondo,2016-10-19,88408.42857142857
Castelraimondo,2016-10-20,88172.42857142857
Castelraimondo,2016-10-21,88104.71428571429
Castelraimondo,2016-10-22,86476.28571428571
Castelraimondo,2016-10-23,83296.28571428571
Castelraimondo,2016-10-24,84935.85714285714
Castelraimondo,2016-10-25,87320.85714285714
Castelraimondo,2016-10-26,86229.14285714286
Cerreto d'Esi,2016-10-16,6565.0
Cerreto d'Esi,2016-10-17,6577.285714285715
Cerreto d'Esi,2016-10-18,6728.0
Cerreto d'Esi,2016-10-19,6785.0
Cerreto d'Esi,2016-10-20,6896.571428571428
Cerreto d'Esi,2016-10-21,6743.857142857143
Cerreto d'Esi,2016-10-22,6802.714285714285
Cerreto d'Esi,2016-10-23,6676.428571428572
Cerreto d'Esi,2016-10-24,6604.714285714285
Cerreto d'Esi,2016-10-25,6755.428571428572
Cerreto d'Esi,2016-10-26,6821.714285714285
Cessapalombo,2016-10-16,22488.571428571428
Cessapalombo,2016-10-17,23028.85714285714
Cessapalombo,2016-10-18,21929.0
Cessapalombo,2016-10-19,22554.14285714286
Cessapalombo,2016-10-20,21617.714285714286
Cessapalombo,2016-10-21,22317.0
Cessapalombo,2016-10-22,22738.0
Cessapalombo,2016-10-23,22340.571428571428
Cessapalombo,2016-10-24,22707.0
Cessapalombo,2016-10-25,22472.0
Cessapalombo,2016-10-26,22314.85714285714
Chiaravalle,2016-10-16,217264.0
Chiaravalle,2016-10-17,221595.85714285713
Chiaravalle,2016-10-18,226222.57142857142
Chiaravalle,2016-10-19,227156.0
Chiaravalle,2016-10-20,226137.85714285713
Chiaravalle,2016-10-21,226842.14285714287
Chiaravalle,2016-10-22,224582.14285714287
Chiaravalle,2016-10-23,215145.2857142857
Chiaravalle,2016-10-24,220356.7142857143
Chiaravalle,2016-10-25,226714.2857142857
Chiaravalle,2016-10-26,226512.42857142858
Cingoli,2016-10-16,191501.42857142858
Cingoli,2016-10-17,188715.0
Cingoli,2016-10-18,189136.0
Cingoli,2016-10-19,188973.0
Cingoli,2016-10-20,190782.14285714287
Cingoli,2016-10-21,189303.7142857143
Cingoli,2016-10-22,188727.42857142858
Cingoli,2016-10-23,187975.0
Cingoli,2016-10-24,187127.14285714287
Cingoli,2016-10-25,189872.7142857143
Cingoli,2016-10-26,188194.0
Civitanova Marche,2016-10-16,617490.8571428572
Civitanova Marche,2016-10-17,575520.4285714285
Civitanova Marche,2016-10-18,583424.2857142857
Civitanova Marche,2016-10-19,592318.5714285715
Civitanova Marche,2016-10-20,591171.0
Civitanova Marche,2016-10-21,585882.2857142857
Civitanova Marche,2016-10-22,599550.8571428572
Civitanova Marche,2016-10-23,605688.4285714285
Civitanova Marche,2016-10-24,576873.2857142857
Civitanova Marche,2016-10-25,583635.7142857143
Civitanova Marche,2016-10-26,590506.2857142857
Colmurano,2016-10-16,12658.714285714286
Colmurano,2016-10-17,12423.142857142857
Colmurano,2016-10-18,12343.714285714286
Colmurano,2016-10-19,12545.857142857143
Colmurano,2016-10-20,12462.42857142857
Colmurano,2016-10-21,12240.714285714286
Colmurano,2016-10-22,12420.857142857143
Colmurano,2016-10-23,12820.42857142857
Colmurano,2016-10-24,12413.42857142857
Colmurano,2016-10-25,12481.142857142857
Colmurano,2016-10-26,12584.714285714286
Corinaldo,2016-10-16,117365.42857142857
Corinaldo,2016-10-17,115440.85714285714
Corinaldo,2016-10-18,116808.42857142857
Corinaldo,2016-10-19,116968.71428571429
Corinaldo,2016-10-20,110089.0
Corinaldo,2016-10-21,119779.57142857143
Corinaldo,2016-10-22,119964.42857142857
Corinaldo,2016-10-23,115767.57142857143
Corinaldo,2016-10-24,117935.57142857143
Corinaldo,2016-10-25,121098.85714285714
Corinaldo,2016-10-26,120791.0
Corridonia,2016-10-16,262821.85714285716
Corridonia,2016-10-17,263801.85714285716
Corridonia,2016-10-18,267817.85714285716
Corridonia,2016-10-19,269636.85714285716
Corridonia,2016-10-20,265541.4285714286
Corridonia,2016-10-21,264429.0
Corridonia,2016-10-22,266752.4285714286
Corridonia,2016-10-23,258638.42857142858
Corridonia,2016-10-24,260491.7142857143
Corridonia,2016-10-25,264035.5714285714
Corridonia,2016-10-26,267362.28571428574
Cossignano,2016-10-16,1973.857142857143
Cossignano,2016-10-17,1952.142857142857
Cossignano,2016-10-18,1972.857142857143
Cossignano,2016-10-19,1947.7142857142858
Cossignano,2016-10-20,1983.142857142857
Cossignano,2016-10-21,1969.5714285714287
Cossignano,2016-10-22,1968.142857142857
Cossignano,2016-10-23,1967.2857142857142
Cossignano,2016-10-24,2004.0
Cossignano,2016-10-25,1966.7142857142858
Cossignano,2016-10-26,1898.142857142857
Cupra Marittima,2016-10-16,93136.0
Cupra Marittima,2016-10-17,90217.85714285714
Cupra Marittima,2016-10-18,89740.0
Cupra Marittima,2016-10-19,90387.0
Cupra Marittima,2016-10-20,90882.42857142857
Cupra Marittima,2016-10-21,92728.85714285714
Cupra Marittima,2016-10-22,92272.14285714286
Cupra Marittima,2016-10-23,91251.42857142857
Cupra Marittima,2016-10-24,90577.57142857143
Cupra Marittima,2016-10-25,90549.57142857143
Cupra Marittima,2016-10-26,90821.28571428571
Cupramontana,2016-10-16,64639.71428571428
Cupramontana,2016-10-17,64098.57142857143
Cupramontana,2016-10-18,64900.71428571428
Cupramontana,2016-10-19,64147.71428571428
Cupramontana,2016-10-20,64612.0
Cupramontana,2016-10-21,65292.857142857145
Cupramontana,2016-10-22,64886.42857142857
Cupramontana,2016-10-23,64124.42857142857
Cupramontana,2016-10-24,64048.142857142855
Cupramontana,2016-10-25,65029.142857142855
Cupramontana,2016-10-26,64800.142857142855
Fabriano,2016-10-16,44911.857142857145
Fabriano,2016-10-17,45496.71428571428
Fabriano,2016-10-18,45585.57142857143
Fabriano,2016-10-19,46435.0
Fabriano,2016-10-20,46656.71428571428
Fabriano,2016-10-21,46226.28571428572
Fabriano,2016-10-22,46483.0
Fabriano,2016-10-23,45422.142857142855
Fabriano,2016-10-24,45400.42857142857
Fabriano,2016-10-25,46584.71428571428
Fabriano,2016-10-26,46054.0
Falconara Marittima,2016-10-16,445004.85714285716
Falconara Marittima,2016-10-17,457275.4285714286
Falconara Marittima,2016-10-18,477968.85714285716
Falconara Marittima,2016-10-19,479667.14285714284
Falconara Marittima,2016-10-20,477261.14285714284
Falconara Marittima,2016-10-21,479724.71428571426
Falconara Marittima,2016-10-22,472526.71428571426
Falconara Marittima,2016-10-23,446928.4285714286
Falconara Marittima,2016-10-24,459556.0
Falconara Marittima,2016-10-25,478059.0
Falconara Marittima,2016-10-26,477993.14285714284
Falerone,2016-10-16,67127.42857142857
Falerone,2016-10-17,69334.0
Falerone,2016-10-18,66983.71428571429
Falerone,2016-10-19,67467.85714285714
Falerone,2016-10-20,67147.57142857143
Falerone,2016-10-21,68240.71428571429
Falerone,2016-10-22,67701.28571428571
Falerone,2016-10-23,67644.57142857143
Falerone,2016-10-24,67069.71428571429
Falerone,2016-10-25,66126.14285714286
Falerone,2016-10-26,66824.14285714286
Fermo,2016-10-16,636317.5714285715
Fermo,2016-10-17,629190.1428571428
Fermo,2016-10-18,645213.4285714285
Fermo,2016-10-19,646562.1428571428
Fermo,2016-10-20,644059.1428571428
Fermo,2016-10-21,645435.7142857143
Fermo,2016-10-22,646265.5714285715
Fermo,2016-10-23,625863.2857142857
Fermo,2016-10-24,631013.2857142857
Fermo,2016-10-25,642685.2857142857
Fermo,2016-10-26,645985.8571428572
Fiastra,2016-10-16,33155.57142857143
Fiastra,2016-10-17,31520.0
Fiastra,2016-10-18,30733.0
Fiastra,2016-10-19,30975.571428571428
Fiastra,2016-10-20,30855.714285714286
Fiastra,2016-10-21,31296.428571428572
Fiastra,2016-10-22,31410.714285714286
Fiastra,2016-10-23,32583.285714285714
Fiastra,2016-10-24,31288.428571428572
Fiastra,2016-10-25,30923.0
Fiastra,2016-10-26,30738.85714285714
Filottrano,2016-10-16,158208.14285714287
Filottrano,2016-10-17,156689.42857142858
Filottrano,2016-10-18,154373.2857142857
Filottrano,2016-10-19,155827.85714285713
Filottrano,2016-10-20,154320.14285714287
Filottrano,2016-10-21,152408.14285714287
Filottrano,2016-10-22,152885.0
Filottrano,2016-10-23,153804.14285714287
Filottrano,2016-10-24,152243.57142857142
Filottrano,2016-10-25,154022.0
Filottrano,2016-10-26,156443.7142857143
Fiordimonte,2016-10-16,7939.714285714285
Fiordimonte,2016-10-17,7957.714285714285
Fiordimonte,2016-10-18,8068.142857142857
Fiordimonte,2016-10-19,7829.428571428572
Fiordimonte,2016-10-20,8039.428571428572
Fiordimonte,2016-10-21,8317.285714285714
Fiordimonte,2016-10-22,7960.714285714285
Fiordimonte,2016-10-23,8127.0
Fiordimonte,2016-10-24,7882.0
Fiordimonte,2016-10-25,7790.714285714285
Fiordimonte,2016-10-26,7956.142857142857
Francavilla d'Ete,2016-10-16,20486.285714285714
Francavilla d'Ete,2016-10-17,21134.714285714286
Francavilla d'Ete,2016-10-18,21064.571428571428
Francavilla d'Ete,2016-10-19,21004.428571428572
Francavilla d'Ete,2016-10-20,21038.14285714286
Francavilla d'Ete,2016-10-21,19517.714285714286
Francavilla d'Ete,2016-10-22,19899.85714285714
Francavilla d'Ete,2016-10-23,19220.14285714286
Francavilla d'Ete,2016-10-24,19303.285714285714
Francavilla d'Ete,2016-10-25,20680.85714285714
Francavilla d'Ete,2016-10-26,20724.285714285714
Gagliole,2016-10-16,26809.85714285714
Gagliole,2016-10-17,26897.14285714286
Gagliole,2016-10-18,26990.285714285714
Gagliole,2016-10-19,27480.428571428572
Gagliole,2016-10-20,27801.85714285714
Gagliole,2016-10-21,27192.714285714286
Gagliole,2016-10-22,26949.285714285714
Gagliole,2016-10-23,26799.428571428572
Gagliole,2016-10-24,26719.571428571428
Gagliole,2016-10-25,27209.0
Gagliole,2016-10-26,27118.14285714286
Grottammare,2016-10-16,26106.571428571428
Grottammare,2016-10-17,25178.0
Grottammare,2016-10-18,24622.285714285714
Grottammare,2016-10-19,25057.428571428572
Grottammare,2016-10-20,24531.85714285714
Grottammare,2016-10-21,25113.714285714286
Grottammare,2016-10-22,26106.285714285714
Grottammare,2016-10-23,24961.571428571428
Grottammare,2016-10-24,25127.285714285714
Grottammare,2016-10-25,25252.714285714286
Grottammare,2016-10-26,25172.0
Grottazzolina,2016-10-16,45538.42857142857
Grottazzolina,2016-10-17,46157.57142857143
Grottazzolina,2016-10-18,46708.71428571428
Grottazzolina,2016-10-19,46856.0
Grottazzolina,2016-10-20,45744.71428571428
Grottazzolina,2016-10-21,46074.57142857143
Grottazzolina,2016-10-22,45933.142857142855
Grottazzolina,2016-10-23,45405.0
Grottazzolina,2016-10-24,46216.857142857145
Grottazzolina,2016-10-25,46467.57142857143
Grottazzolina,2016-10-26,46040.71428571428
Gualdo,2016-10-16,26204.714285714286
Gualdo,2016-10-17,25733.0
Gualdo,2016-10-18,25154.14285714286
Gualdo,2016-10-19,25834.0
Gualdo,2016-10-20,25641.714285714286
Gualdo,2016-10-21,25771.85714285714
Gualdo,2016-10-22,25996.14285714286
Gualdo,2016-10-23,26246.285714285714
Gualdo,2016-10-24,25750.428571428572
Gualdo,2016-10-25,25632.714285714286
Gualdo,2016-10-26,25220.571428571428
Jesi,2016-10-16,822396.0
Jesi,2016-10-17,809221.4285714285
Jesi,2016-10-18,826425.1428571428
Jesi,2016-10-19,833054.1428571428
Jesi,2016-10-20,831804.2857142857
Jesi,2016-10-21,828733.7142857143
Jesi,2016-10-22,834611.8571428572
Jesi,2016-10-23,822090.4285714285
Jesi,2016-10-24,806157.8571428572
Jesi,2016-10-25,827071.4285714285
Jesi,2016-10-26,829953.0
Lapedona,2016-10-16,17064.714285714286
Lapedona,2016-10-17,16528.714285714286
Lapedona,2016-10-18,16545.0
Lapedona,2016-10-19,16662.14285714286
Lapedona,2016-10-20,16458.428571428572
Lapedona,2016-10-21,16659.714285714286
Lapedona,2016-10-22,16883.571428571428
Lapedona,2016-10-23,17244.0
Lapedona,2016-10-24,16425.428571428572
Lapedona,2016-10-25,16477.14285714286
Lapedona,2016-10-26,16429.285714285714
Loreto,2016-10-16,231108.2857142857
Loreto,2016-10-17,229239.0
Loreto,2016-10-18,233507.7142857143
Loreto,2016-10-19,232037.85714285713
Loreto,2016-10-20,235081.85714285713
Loreto,2016-10-21,236003.0
Loreto,2016-10-22,234722.7142857143
Loreto,2016-10-23,231977.57142857142
Loreto,2016-10-24,224647.0
Loreto,2016-10-25,233859.85714285713
Loreto,2016-10-26,234377.85714285713
Loro Piceno,2016-10-16,47842.42857142857
Loro Piceno,2016-10-17,47352.142857142855
Loro Piceno,2016-10-18,48502.57142857143
Loro Piceno,2016-10-19,48447.857142857145
Loro Piceno,2016-10-20,48328.142857142855
Loro Piceno,2016-10-21,48346.28571428572
Loro Piceno,2016-10-22,48931.42857142857
Loro Piceno,2016-10-23,48307.857142857145
Loro Piceno,2016-10-24,48010.57142857143
Loro Piceno,2016-10-25,48044.142857142855
Loro Piceno,2016-10-26,47928.0
Macerata,2016-10-16,736968.7142857143
Macerata,2016-10-17,750240.0
Macerata,2016-10-18,781864.0
Macerata,2016-10-19,817005.7142857143
Macerata,2016-10-20,814834.4285714285
Macerata,2016-10-21,814801.8571428572
Macerata,2016-10-22,797710.4285714285
Macerata,2016-10-23,769159.2857142857
Macerata,2016-10-24,774693.8571428572
Macerata,2016-10-25,810752.2857142857
Macerata,2016-10-26,794534.7142857143
Magliano di Tenna,2016-10-16,40338.42857142857
Magliano di Tenna,2016-10-17,39294.57142857143
Magliano di Tenna,2016-10-18,40672.0
Magliano di Tenna,2016-10-19,40114.0
Magliano di Tenna,2016-10-20,40228.857142857145
Magliano di Tenna,2016-10-21,39982.142857142855
Magliano di Tenna,2016-10-22,42659.857142857145
Magliano di Tenna,2016-10-23,40696.142857142855
Magliano di Tenna,2016-10-24,39574.0
Magliano di Tenna,2016-10-25,40687.42857142857
Magliano di Tenna,2016-10-26,40137.857142857145
Maiolati Spontini,2016-10-16,109328.0
Maiolati Spontini,2016-10-17,110488.0
Maiolati Spontini,2016-10-18,113994.14285714286
Maiolati Spontini,2016-10-19,113641.71428571429
Maiolati Spontini,2016-10-20,112954.28571428571
Maiolati Spontini,2016-10-21,113222.28571428571
Maiolati Spontini,2016-10-22,113257.85714285714
Maiolati Spontini,2016-10-23,109414.28571428571
Maiolati Spontini,2016-10-24,110196.28571428571
Maiolati Spontini,2016-10-25,113098.28571428571
Maiolati Spontini,2016-10-26,113139.28571428571
Massa Fermana,2016-10-16,15559.714285714286
Massa Fermana,2016-10-17,15847.714285714286
Massa Fermana,2016-10-18,15603.714285714286
Massa Fermana,2016-10-19,15595.57142857143
Massa Fermana,2016-10-20,15566.857142857143
Massa Fermana,2016-10-21,13186.57142857143
Massa Fermana,2016-10-22,12903.57142857143
Massa Fermana,2016-10-23,12964.714285714286
Massa Fermana,2016-10-24,13053.142857142857
Massa Fermana,2016-10-25,14765.142857142857
Massa Fermana,2016-10-26,16950.571428571428
Massignano,2016-10-16,22703.285714285714
Massignano,2016-10-17,22612.0
Massignano,2016-10-18,22346.428571428572
Massignano,2016-10-19,22845.571428571428
Massignano,2016-10-20,22584.571428571428
Massignano,2016-10-21,22531.0
Massignano,2016-10-22,23064.428571428572
Massignano,2016-10-23,22090.14285714286
Massignano,2016-10-24,22229.85714285714
Massignano,2016-10-25,22099.85714285714
Massignano,2016-10-26,22431.0
Matelica,2016-10-16,148399.7142857143
Matelica,2016-10-17,149389.0
Matelica,2016-10-18,154300.14285714287
Matelica,2016-10-19,154601.57142857142
Matelica,2016-10-20,156263.7142857143
Matelica,2016-10-21,153842.14285714287
Matelica,2016-10-22,153020.2857142857
Matelica,2016-10-23,148248.0
Matelica,2016-10-24,150158.85714285713
Matelica,2016-10-25,155051.14285714287
Matelica,2016-10-26,155818.85714285713
Mergo,2016-10-16,17130.571428571428
Mergo,2016-10-17,17662.85714285714
Mergo,2016-10-18,18160.0
Mergo,2016-10-19,18163.714285714286
Mergo,2016-10-20,18715.428571428572
Mergo,2016-10-21,18152.428571428572
Mergo,2016-10-22,18436.85714285714
Mergo,2016-10-23,18130.714285714286
Mergo,2016-10-24,18206.285714285714
