comune,data,n_abitanti
Arcevia,2015-05-26,12751.285714285714
Barbara,2015-05-16,20057.14285714286
Barbara,2015-05-17,19293.85714285714
Barbara,2015-05-18,20330.714285714286
Barbara,2015-05-19,19870.285714285714
Barbara,2015-05-20,20136.14285714286
Barbara,2015-05-21,19794.14285714286
Barbara,2015-05-22,19852.428571428572
Barbara,2015-05-23,20362.0
Barbara,2015-05-24,20078.85714285714
Barbara,2015-05-25,20248.571428571428
Barbara,2015-05-26,20384.571428571428
Belforte del Chienti,2015-05-16,32829.857142857145
Belforte del Chienti,2015-05-17,31860.571428571428
Belforte del Chienti,2015-05-18,32789.71428571428
Belforte del Chienti,2015-05-19,32738.428571428572
Belforte del Chienti,2015-05-20,33402.42857142857
Belforte del Chienti,2015-05-21,32526.85714285714
Belforte del Chienti,2015-05-22,32731.571428571428
Belforte del Chienti,2015-05-23,33038.57142857143
Belforte del Chienti,2015-05-24,32464.85714285714
Belforte del Chienti,2015-05-25,33412.857142857145
Belforte del Chienti,2015-05-26,31987.0
Belmonte Piceno,2015-05-16,17748.571428571428
Belmonte Piceno,2015-05-17,17034.428571428572
Belmonte Piceno,2015-05-18,17760.428571428572
Belmonte Piceno,2015-05-19,17835.14285714286
Belmonte Piceno,2015-05-20,17848.428571428572
Belmonte Piceno,2015-05-21,17880.714285714286
Belmonte Piceno,2015-05-22,18197.428571428572
Belmonte Piceno,2015-05-23,16904.285714285714
Belmonte Piceno,2015-05-24,17093.571428571428
Belmonte Piceno,2015-05-25,17289.428571428572
Belmonte Piceno,2015-05-26,17901.428571428572
Belvedere Ostrense,2015-05-16,41193.71428571428
Belvedere Ostrense,2015-05-17,41211.142857142855
Belvedere Ostrense,2015-05-18,40925.57142857143
Belvedere Ostrense,2015-05-19,40482.42857142857
Belvedere Ostrense,2015-05-20,41778.28571428572
Belvedere Ostrense,2015-05-21,41574.28571428572
Belvedere Ostrense,2015-05-22,41288.142857142855
Belvedere Ostrense,2015-05-23,39602.0
Belvedere Ostrense,2015-05-24,39186.71428571428
Belvedere Ostrense,2015-05-25,39117.42857142857
Belvedere Ostrense,2015-05-26,39893.857142857145
Bolognola,2015-05-16,2600.4285714285716
Bolognola,2015-05-17,2740.5714285714284
Bolognola,2015-05-18,2512.1428571428573
Bolognola,2015-05-19,2484.1428571428573
Bolognola,2015-05-20,2424.8571428571427
Bolognola,2015-05-21,2433.5714285714284
Bolognola,2015-05-22,2456.4285714285716
Bolognola,2015-05-23,2492.1428571428573
Bolognola,2015-05-24,2599.4285714285716
Bolognola,2015-05-25,2496.1428571428573
Bolognola,2015-05-26,2507.285714285714
Caldarola,2015-05-16,39139.857142857145
Caldarola,2015-05-17,37964.42857142857
Caldarola,2015-05-18,38243.42857142857
Caldarola,2015-05-19,38133.57142857143
Caldarola,2015-05-20,38692.142857142855
Caldarola,2015-05-21,38274.142857142855
Caldarola,2015-05-22,38127.71428571428
Caldarola,2015-05-23,38629.0
Caldarola,2015-05-24,38247.0
Caldarola,2015-05-25,38861.142857142855
Caldarola,2015-05-26,36866.71428571428
Camerano,2015-05-16,108691.28571428571
Camerano,2015-05-17,103141.0
Camerano,2015-05-18,106496.28571428571
Camerano,2015-05-19,110345.0
Camerano,2015-05-20,111177.42857142857
Camerano,2015-05-21,110688.85714285714
Camerano,2015-05-22,110520.57142857143
Camerano,2015-05-23,108364.28571428571
Camerano,2015-05-24,105970.57142857143
Camerano,2015-05-25,107455.28571428571
Camerano,2015-05-26,108502.28571428571
Camerata Picena,2015-05-16,54700.0
Camerata Picena,2015-05-17,52583.28571428572
Camerata Picena,2015-05-18,54456.71428571428
Camerata Picena,2015-05-19,55263.857142857145
Camerata Picena,2015-05-20,56021.57142857143
Camerata Picena,2015-05-21,56310.71428571428
Camerata Picena,2015-05-22,56541.57142857143
Camerata Picena,2015-05-23,56738.42857142857
Camerata Picena,2015-05-24,53482.142857142855
Camerata Picena,2015-05-25,55899.57142857143
Camerata Picena,2015-05-26,54660.42857142857
Camerino,2015-05-16,172569.42857142858
Camerino,2015-05-17,175733.2857142857
Camerino,2015-05-18,177299.14285714287
Camerino,2015-05-19,182299.14285714287
Camerino,2015-05-20,187677.85714285713
Camerino,2015-05-21,186432.57142857142
Camerino,2015-05-22,185162.0
Camerino,2015-05-23,173398.85714285713
Camerino,2015-05-24,177315.42857142858
Camerino,2015-05-25,175325.85714285713
Camerino,2015-05-26,171197.42857142858
Campofilone,2015-05-16,17953.85714285714
Campofilone,2015-05-17,17190.285714285714
Campofilone,2015-05-18,17524.428571428572
Campofilone,2015-05-19,17457.0
Campofilone,2015-05-20,17319.714285714286
Campofilone,2015-05-21,17035.428571428572
Campofilone,2015-05-22,17427.0
Campofilone,2015-05-23,17033.571428571428
Campofilone,2015-05-24,17262.714285714286
Campofilone,2015-05-25,17390.571428571428
Campofilone,2015-05-26,15958.42857142857
Camporotondo di Fiastrone,2015-05-16,7446.0
Camporotondo di Fiastrone,2015-05-17,7319.142857142857
Camporotondo di Fiastrone,2015-05-18,7903.857142857143
Camporotondo di Fiastrone,2015-05-19,7446.285714285715
Camporotondo di Fiastrone,2015-05-20,7794.714285714285
Camporotondo di Fiastrone,2015-05-21,7700.857142857143
Camporotondo di Fiastrone,2015-05-22,7342.428571428572
Camporotondo di Fiastrone,2015-05-23,7820.0
Camporotondo di Fiastrone,2015-05-24,7810.857142857143
Camporotondo di Fiastrone,2015-05-25,8181.857142857143
Camporotondo di Fiastrone,2015-05-26,7411.428571428572
Carassai,2015-05-16,21638.14285714286
Carassai,2015-05-17,22126.285714285714
Carassai,2015-05-18,22998.428571428572
Carassai,2015-05-19,22320.285714285714
Carassai,2015-05-20,22088.571428571428
Carassai,2015-05-21,22082.285714285714
Carassai,2015-05-22,22160.14285714286
Carassai,2015-05-23,22492.14285714286
Carassai,2015-05-24,22285.714285714286
Carassai,2015-05-25,22615.714285714286
Carassai,2015-05-26,22758.85714285714
Castelbellino,2015-05-16,41872.28571428572
Castelbellino,2015-05-17,39733.57142857143
Castelbellino,2015-05-18,40070.57142857143
Castelbellino,2015-05-19,42506.0
Castelbellino,2015-05-20,41597.71428571428
Castelbellino,2015-05-21,41935.42857142857
Castelbellino,2015-05-22,41128.142857142855
Castelbellino,2015-05-23,42083.0
Castelbellino,2015-05-24,40446.0
Castelbellino,2015-05-25,40855.857142857145
Castelbellino,2015-05-26,41857.28571428572
Castelfidardo,2015-05-16,223875.2857142857
Castelfidardo,2015-05-17,218476.0
Castelfidardo,2015-05-18,182102.2857142857
Castelfidardo,2015-05-19,226389.2857142857
Castelfidardo,2015-05-20,232954.14285714287
Castelfidardo,2015-05-21,228093.2857142857
Castelfidardo,2015-05-22,228076.2857142857
Castelfidardo,2015-05-23,225578.57142857142
Castelfidardo,2015-05-24,218996.57142857142
Castelfidardo,2015-05-25,184707.85714285713
Castelfidardo,2015-05-26,223999.57142857142
Castelleone di Suasa,2015-05-16,3011.1428571428573
Castelleone di Suasa,2015-05-17,2965.285714285714
Castelleone di Suasa,2015-05-18,3089.8571428571427
Castelleone di Suasa,2015-05-19,2947.0
Castelleone di Suasa,2015-05-20,2912.1428571428573
Castelleone di Suasa,2015-05-21,2969.1428571428573
Castelleone di Suasa,2015-05-22,2951.0
Castelleone di Suasa,2015-05-23,3044.285714285714
Castelleone di Suasa,2015-05-24,3037.714285714286
Castelleone di Suasa,2015-05-25,3030.285714285714
Castelleone di Suasa,2015-05-26,2952.1428571428573
Castelplanio,2015-05-16,56642.28571428572
Castelplanio,2015-05-17,54415.857142857145
Castelplanio,2015-05-18,55301.42857142857
Castelplanio,2015-05-19,56740.857142857145
Castelplanio,2015-05-20,57574.857142857145
Castelplanio,2015-05-21,56423.57142857143
Castelplanio,2015-05-22,57428.42857142857
Castelplanio,2015-05-23,59045.28571428572
Castelplanio,2015-05-24,56356.0
Castelplanio,2015-05-25,57961.857142857145
Castelplanio,2015-05-26,57499.57142857143
Castelraimondo,2015-05-16,76376.57142857143
Castelraimondo,2015-05-17,72608.42857142857
Castelraimondo,2015-05-18,72182.57142857143
Castelraimondo,2015-05-19,74644.85714285714
Castelraimondo,2015-05-20,75965.85714285714
Castelraimondo,2015-05-21,79085.71428571429
Castelraimondo,2015-05-22,75039.14285714286
Castelraimondo,2015-05-23,75949.85714285714
Castelraimondo,2015-05-24,74808.28571428571
Castelraimondo,2015-05-25,75702.14285714286
Castelraimondo,2015-05-26,73864.42857142857
Cerreto d'Esi,2015-05-16,5646.428571428572
Cerreto d'Esi,2015-05-17,5598.428571428572
Cerreto d'Esi,2015-05-18,5828.571428571428
Cerreto d'Esi,2015-05-19,5889.571428571428
Cerreto d'Esi,2015-05-20,5887.142857142857
Cerreto d'Esi,2015-05-21,5773.857142857143
Cerreto d'Esi,2015-05-22,5697.142857142857
Cerreto d'Esi,2015-05-23,5738.285714285715
Cerreto d'Esi,2015-05-24,5503.0
Cerreto d'Esi,2015-05-25,5763.142857142857
Cerreto d'Esi,2015-05-26,5626.428571428572
Cessapalombo,2015-05-16,19676.571428571428
Cessapalombo,2015-05-17,19451.285714285714
Cessapalombo,2015-05-18,19918.428571428572
Cessapalombo,2015-05-19,19643.285714285714
Cessapalombo,2015-05-20,19725.0
Cessapalombo,2015-05-21,19412.571428571428
Cessapalombo,2015-05-22,19327.571428571428
Cessapalombo,2015-05-23,19502.571428571428
Cessapalombo,2015-05-24,19250.14285714286
Cessapalombo,2015-05-25,20037.0
Cessapalombo,2015-05-26,19016.0
Chiaravalle,2015-05-16,231967.0
Chiaravalle,2015-05-17,225843.42857142858
Chiaravalle,2015-05-18,231945.57142857142
Chiaravalle,2015-05-19,239163.0
Chiaravalle,2015-05-20,239021.7142857143
Chiaravalle,2015-05-21,239275.14285714287
Chiaravalle,2015-05-22,240595.42857142858
Chiaravalle,2015-05-23,240639.14285714287
Chiaravalle,2015-05-24,229480.7142857143
Chiaravalle,2015-05-25,235150.85714285713
Chiaravalle,2015-05-26,223137.85714285713
Cingoli,2015-05-16,205633.7142857143
Cingoli,2015-05-17,202714.0
Cingoli,2015-05-18,209152.57142857142
Cingoli,2015-05-19,205945.85714285713
Cingoli,2015-05-20,204632.85714285713
Cingoli,2015-05-21,204932.0
Cingoli,2015-05-22,208798.42857142858
Cingoli,2015-05-23,209941.57142857142
Cingoli,2015-05-24,202828.42857142858
Cingoli,2015-05-25,205162.42857142858
Cingoli,2015-05-26,203386.42857142858
Civitanova Marche,2015-05-16,527319.8571428572
Civitanova Marche,2015-05-17,550701.4285714285
Civitanova Marche,2015-05-18,519319.14285714284
Civitanova Marche,2015-05-19,533248.8571428572
Civitanova Marche,2015-05-20,523805.14285714284
Civitanova Marche,2015-05-21,521833.28571428574
Civitanova Marche,2015-05-22,519296.28571428574
Civitanova Marche,2015-05-23,526176.4285714285
Civitanova Marche,2015-05-24,547565.4285714285
Civitanova Marche,2015-05-25,515032.28571428574
Civitanova Marche,2015-05-26,499314.14285714284
Colmurano,2015-05-16,11257.857142857143
Colmurano,2015-05-17,10780.142857142857
Colmurano,2015-05-18,10929.57142857143
Colmurano,2015-05-19,10903.285714285714
Colmurano,2015-05-20,11144.142857142857
Colmurano,2015-05-21,10757.57142857143
Colmurano,2015-05-22,10584.0
Colmurano,2015-05-23,10965.714285714286
Colmurano,2015-05-24,10853.42857142857
Colmurano,2015-05-25,10593.42857142857
Colmurano,2015-05-26,11111.857142857143
Corinaldo,2015-05-16,115012.57142857143
Corinaldo,2015-05-17,111990.0
Corinaldo,2015-05-18,113521.85714285714
Corinaldo,2015-05-19,114416.14285714286
Corinaldo,2015-05-20,115095.0
Corinaldo,2015-05-21,115286.14285714286
Corinaldo,2015-05-22,116390.28571428571
Corinaldo,2015-05-23,116473.71428571429
Corinaldo,2015-05-24,111902.42857142857
Corinaldo,2015-05-25,115549.71428571429
Corinaldo,2015-05-26,115099.42857142857
Corridonia,2015-05-16,217920.85714285713
Corridonia,2015-05-17,215353.14285714287
Corridonia,2015-05-18,214709.42857142858
Corridonia,2015-05-19,220410.14285714287
Corridonia,2015-05-20,222325.7142857143
Corridonia,2015-05-21,220448.2857142857
Corridonia,2015-05-22,220708.57142857142
Corridonia,2015-05-23,218444.57142857142
Corridonia,2015-05-24,216061.57142857142
Corridonia,2015-05-25,216477.2857142857
Corridonia,2015-05-26,213708.85714285713
Cossignano,2015-05-16,2491.8571428571427
Cossignano,2015-05-17,2399.0
Cossignano,2015-05-18,2397.1428571428573
Cossignano,2015-05-19,2458.5714285714284
Cossignano,2015-05-20,2378.5714285714284
Cossignano,2015-05-21,2388.285714285714
Cossignano,2015-05-22,2402.8571428571427
Cossignano,2015-05-23,2377.5714285714284
Cossignano,2015-05-24,2442.1428571428573
Cossignano,2015-05-25,2454.0
Cossignano,2015-05-26,2501.1428571428573
Cupra Marittima,2015-05-16,87101.85714285714
Cupra Marittima,2015-05-17,88902.85714285714
Cupra Marittima,2015-05-18,87730.14285714286
Cupra Marittima,2015-05-19,85803.14285714286
Cupra Marittima,2015-05-20,85722.42857142857
Cupra Marittima,2015-05-21,84258.28571428571
Cupra Marittima,2015-05-22,85042.57142857143
Cupra Marittima,2015-05-23,88088.0
Cupra Marittima,2015-05-24,83845.14285714286
Cupra Marittima,2015-05-25,83380.14285714286
Cupra Marittima,2015-05-26,79647.28571428571
Cupramontana,2015-05-16,61884.142857142855
Cupramontana,2015-05-17,60718.71428571428
Cupramontana,2015-05-18,59693.142857142855
Cupramontana,2015-05-19,61133.42857142857
Cupramontana,2015-05-20,61432.71428571428
Cupramontana,2015-05-21,59905.42857142857
Cupramontana,2015-05-22,60276.142857142855
Cupramontana,2015-05-23,60151.71428571428
Cupramontana,2015-05-24,60744.28571428572
Cupramontana,2015-05-25,59726.71428571428
Cupramontana,2015-05-26,60087.142857142855
Fabriano,2015-05-16,40332.142857142855
Fabriano,2015-05-17,39670.57142857143
Fabriano,2015-05-18,40898.0
Fabriano,2015-05-19,41283.142857142855
Fabriano,2015-05-20,40919.857142857145
Fabriano,2015-05-21,40549.71428571428
Fabriano,2015-05-22,40541.857142857145
Fabriano,2015-05-23,41367.857142857145
Fabriano,2015-05-24,37145.71428571428
Fabriano,2015-05-25,37505.28571428572
Fabriano,2015-05-26,37628.142857142855
Falconara Marittima,2015-05-16,461879.14285714284
Falconara Marittima,2015-05-17,447000.4285714286
Falconara Marittima,2015-05-18,453500.28571428574
Falconara Marittima,2015-05-19,477425.71428571426
Falconara Marittima,2015-05-20,474670.85714285716
Falconara Marittima,2015-05-21,473312.85714285716
Falconara Marittima,2015-05-22,475508.0
Falconara Marittima,2015-05-23,474610.0
Falconara Marittima,2015-05-24,455356.0
Falconara Marittima,2015-05-25,455258.14285714284
Falconara Marittima,2015-05-26,460230.4285714286
Falerone,2015-05-16,74326.0
Falerone,2015-05-17,71031.0
Falerone,2015-05-18,73048.71428571429
Falerone,2015-05-19,72987.14285714286
Falerone,2015-05-20,73767.28571428571
Falerone,2015-05-21,73042.71428571429
Falerone,2015-05-22,72202.85714285714
Falerone,2015-05-23,74557.42857142857
Falerone,2015-05-24,73234.57142857143
Falerone,2015-05-25,73049.85714285714
Falerone,2015-05-26,73932.28571428571
Fermo,2015-05-16,641888.8571428572
Fermo,2015-05-17,628472.1428571428
Fermo,2015-05-18,616129.7142857143
Fermo,2015-05-19,629139.4285714285
Fermo,2015-05-20,624371.2857142857
Fermo,2015-05-21,621780.1428571428
Fermo,2015-05-22,621551.0
Fermo,2015-05-23,613285.0
Fermo,2015-05-24,624960.5714285715
Fermo,2015-05-25,612925.8571428572
Fermo,2015-05-26,616065.1428571428
Fiastra,2015-05-16,28124.85714285714
Fiastra,2015-05-17,29748.571428571428
Fiastra,2015-05-18,28202.571428571428
Fiastra,2015-05-19,27735.14285714286
Fiastra,2015-05-20,27996.285714285714
Fiastra,2015-05-21,27081.285714285714
Fiastra,2015-05-22,27701.571428571428
Fiastra,2015-05-23,27425.428571428572
Fiastra,2015-05-24,28480.714285714286
Fiastra,2015-05-25,28376.428571428572
Fiastra,2015-05-26,26560.14285714286
Filottrano,2015-05-16,109509.14285714286
Filottrano,2015-05-17,106681.85714285714
Filottrano,2015-05-18,110118.57142857143
Filottrano,2015-05-19,108742.0
Filottrano,2015-05-20,110301.57142857143
Filottrano,2015-05-21,110469.28571428571
Filottrano,2015-05-22,109567.14285714286
Filottrano,2015-05-23,111248.0
Filottrano,2015-05-24,109318.57142857143
Filottrano,2015-05-25,109653.0
Filottrano,2015-05-26,110350.85714285714
Fiordimonte,2015-05-16,7134.428571428572
Fiordimonte,2015-05-17,7835.0
Fiordimonte,2015-05-18,7236.0
Fiordimonte,2015-05-19,7399.857142857143
Fiordimonte,2015-05-20,7340.428571428572
Fiordimonte,2015-05-21,7332.0
Fiordimonte,2015-05-22,7273.428571428572
Fiordimonte,2015-05-23,6926.571428571428
Fiordimonte,2015-05-24,7709.285714285715
Fiordimonte,2015-05-25,7289.0
Fiordimonte,2015-05-26,6825.857142857143
Francavilla d'Ete,2015-05-16,17977.0
Francavilla d'Ete,2015-05-17,17666.285714285714
Francavilla d'Ete,2015-05-18,18014.428571428572
Francavilla d'Ete,2015-05-19,18471.714285714286
Francavilla d'Ete,2015-05-20,18310.85714285714
Francavilla d'Ete,2015-05-21,18127.14285714286
Francavilla d'Ete,2015-05-22,17706.428571428572
Francavilla d'Ete,2015-05-23,18210.571428571428
Francavilla d'Ete,2015-05-24,17926.714285714286
Francavilla d'Ete,2015-05-25,18217.714285714286
Francavilla d'Ete,2015-05-26,18683.714285714286
Gagliole,2015-05-16,27852.0
Gagliole,2015-05-17,27550.571428571428
Gagliole,2015-05-18,27599.14285714286
Gagliole,2015-05-19,28115.85714285714
Gagliole,2015-05-20,28637.85714285714
Gagliole,2015-05-21,28675.714285714286
Gagliole,2015-05-22,27964.571428571428
Gagliole,2015-05-23,27868.14285714286
Gagliole,2015-05-24,28032.85714285714
Gagliole,2015-05-25,28098.571428571428
Gagliole,2015-05-26,28578.0
Grottammare,2015-05-16,27019.714285714286
Grottammare,2015-05-17,28741.0
Grottammare,2015-05-18,26040.428571428572
Grottammare,2015-05-19,25477.714285714286
Grottammare,2015-05-20,23966.714285714286
Grottammare,2015-05-21,24442.85714285714
Grottammare,2015-05-22,24015.571428571428
Grottammare,2015-05-23,25625.571428571428
Grottammare,2015-05-24,25556.285714285714
Grottammare,2015-05-25,23818.571428571428
Grottammare,2015-05-26,25078.714285714286
Grottazzolina,2015-05-16,48497.142857142855
Grottazzolina,2015-05-17,46512.42857142857
Grottazzolina,2015-05-18,47960.142857142855
Grottazzolina,2015-05-19,47883.71428571428
Grottazzolina,2015-05-20,47485.0
Grottazzolina,2015-05-21,47977.857142857145
Grottazzolina,2015-05-22,47740.0
Grottazzolina,2015-05-23,47130.42857142857
Grottazzolina,2015-05-24,47832.71428571428
Grottazzolina,2015-05-25,46985.28571428572
Grottazzolina,2015-05-26,47427.71428571428
Gualdo,2015-05-16,21674.85714285714
Gualdo,2015-05-17,23104.14285714286
Gualdo,2015-05-18,21437.85714285714
Gualdo,2015-05-19,21105.285714285714
Gualdo,2015-05-20,21090.0
Gualdo,2015-05-21,21341.85714285714
Gualdo,2015-05-22,21029.714285714286
Gualdo,2015-05-23,21095.428571428572
Gualdo,2015-05-24,21339.0
Gualdo,2015-05-25,21268.14285714286
Gualdo,2015-05-26,21029.285714285714
Jesi,2015-05-16,758099.7142857143
Jesi,2015-05-17,741803.8571428572
Jesi,2015-05-18,731231.5714285715
Jesi,2015-05-19,765272.4285714285
Jesi,2015-05-20,771496.4285714285
Jesi,2015-05-21,765342.8571428572
Jesi,2015-05-22,766133.2857142857
Jesi,2015-05-23,764689.5714285715
Jesi,2015-05-24,744475.1428571428
Jesi,2015-05-25,743251.7142857143
Jesi,2015-05-26,748121.5714285715
Lapedona,2015-05-16,15381.857142857143
Lapedona,2015-05-17,15175.142857142857
Lapedona,2015-05-18,14829.0
Lapedona,2015-05-19,14844.857142857143
Lapedona,2015-05-20,14980.285714285714
Lapedona,2015-05-21,15131.142857142857
Lapedona,2015-05-22,15082.0
Lapedona,2015-05-23,14977.57142857143
Lapedona,2015-05-24,15383.714285714286
Lapedona,2015-05-25,14891.0
Lapedona,2015-05-26,14315.42857142857
Loreto,2015-05-16,220796.42857142858
Loreto,2015-05-17,221346.0
Loreto,2015-05-18,241984.7142857143
Loreto,2015-05-19,221123.2857142857
Loreto,2015-05-20,222713.57142857142
Loreto,2015-05-21,219429.2857142857
Loreto,2015-05-22,220975.14285714287
Loreto,2015-05-23,222006.57142857142
Loreto,2015-05-24,222061.85714285713
Loreto,2015-05-25,245835.42857142858
Loreto,2015-05-26,219611.42857142858
Loro Piceno,2015-05-16,42672.28571428572
Loro Piceno,2015-05-17,43581.57142857143
Loro Piceno,2015-05-18,43032.42857142857
Loro Piceno,2015-05-19,42233.857142857145
Loro Piceno,2015-05-20,42151.71428571428
Loro Piceno,2015-05-21,42407.142857142855
Loro Piceno,2015-05-22,42098.142857142855
Loro Piceno,2015-05-23,42518.42857142857
Loro Piceno,2015-05-24,42794.71428571428
Loro Piceno,2015-05-25,42974.857142857145
Loro Piceno,2015-05-26,42994.42857142857
Macerata,2015-05-16,662415.5714285715
Macerata,2015-05-17,637895.1428571428
Macerata,2015-05-18,636404.2857142857
Macerata,2015-05-19,675686.8571428572
Macerata,2015-05-20,677485.8571428572
Macerata,2015-05-21,677509.0
Macerata,2015-05-22,671892.7142857143
Macerata,2015-05-23,668486.8571428572
Macerata,2015-05-24,640396.5714285715
Macerata,2015-05-25,644533.4285714285
Macerata,2015-05-26,652030.5714285715
Magliano di Tenna,2015-05-16,33826.142857142855
Magliano di Tenna,2015-05-17,33304.42857142857
Magliano di Tenna,2015-05-18,32980.28571428572
Magliano di Tenna,2015-05-19,33506.57142857143
Magliano di Tenna,2015-05-20,33520.57142857143
Magliano di Tenna,2015-05-21,34339.57142857143
Magliano di Tenna,2015-05-22,34677.57142857143
Magliano di Tenna,2015-05-23,35543.71428571428
Magliano di Tenna,2015-05-24,35239.71428571428
Magliano di Tenna,2015-05-25,35140.42857142857
Magliano di Tenna,2015-05-26,34810.0
Maiolati Spontini,2015-05-16,108457.28571428571
Maiolati Spontini,2015-05-17,104915.28571428571
Maiolati Spontini,2015-05-18,106455.85714285714
Maiolati Spontini,2015-05-19,109510.0
Maiolati Spontini,2015-05-20,109567.57142857143
Maiolati Spontini,2015-05-21,109837.28571428571
Maiolati Spontini,2015-05-22,108982.57142857143
Maiolati Spontini,2015-05-23,111114.28571428571
Maiolati Spontini,2015-05-24,108339.71428571429
Maiolati Spontini,2015-05-25,111200.57142857143
Maiolati Spontini,2015-05-26,111320.42857142857
Massa Fermana,2015-05-16,13854.42857142857
Massa Fermana,2015-05-17,13081.714285714286
Massa Fermana,2015-05-18,13779.42857142857
Massa Fermana,2015-05-19,13590.285714285714
Massa Fermana,2015-05-20,13492.714285714286
Massa Fermana,2015-05-21,13462.42857142857
Massa Fermana,2015-05-22,13223.714285714286
Massa Fermana,2015-05-23,12998.714285714286
Massa Fermana,2015-05-24,12819.142857142857
Massa Fermana,2015-05-25,13923.285714285714
Massa Fermana,2015-05-26,13800.285714285714
Massignano,2015-05-16,21718.0
Massignano,2015-05-17,22145.85714285714
Massignano,2015-05-18,22285.0
Massignano,2015-05-19,22225.285714285714
Massignano,2015-05-20,22359.0
Massignano,2015-05-21,22011.14285714286
Massignano,2015-05-22,22527.85714285714
Massignano,2015-05-23,22934.85714285714
Massignano,2015-05-24,21444.14285714286
Massignano,2015-05-25,22505.14285714286
Massignano,2015-05-26,21672.571428571428
Matelica,2015-05-16,116824.71428571429
Matelica,2015-05-17,113483.0
Matelica,2015-05-18,116756.0
Matelica,2015-05-19,124013.57142857143
Matelica,2015-05-20,124175.85714285714
Matelica,2015-05-21,121852.42857142857
Matelica,2015-05-22,121043.42857142857
Matelica,2015-05-23,120859.57142857143
Matelica,2015-05-24,118570.14285714286
Matelica,2015-05-25,118213.14285714286
Matelica,2015-05-26,115909.85714285714
Mergo,2015-05-16,17075.14285714286
Mergo,2015-05-17,16618.571428571428
Mergo,2015-05-18,17429.571428571428
Mergo,2015-05-19,17717.285714285714
Mergo,2015-05-20,17290.714285714286
Mergo,2015-05-21,17560.14285714286
